Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Guam,183,37,995.4,1257.5,1998.9,2002.6,2009.7,2010.3,148.6,866.9,481.5,445.1,15.0,144.4,357.9,105.2,16.0,134.0,1070.9,1091.9,218.6,16642.3,16961.8,1093232.8,3424045.4,4476424.6,5973.9,23952.7,31335.3
Japan,43,14,1374.9,820.5,2007.6,2005.7,2006.3,2007.3,1274.7,1331.5,1301.8,1318.1,100.0,95.5,87.3,98.6,14.0,23.7,14.0,29.1,148.9,11488.5,11709.1,569074.2,2261107.0,2832292.3,13234.3,58822.3,71478.7
"Taiwan, Province of China",6,4,131.7,177.4,2003.0,2003.5,2002.7,2002.5,1746.9,1782.8,1765.5,1772.2,130.5,143.2,152.6,153.5,16.0,24.8,23.4,24.2,23.8,1831.4,1866.5,146755.3,553934.5,648044.7,24459.2,103631.1,127282.1
"Korea, Republic of",5,3,490.5,514.5,1995.2,1998.3,1997.1,2000.3,2883.6,3013.9,3054.2,2995.4,177.0,341.7,340.1,293.1,471.0,808.7,893.6,880.8,87.8,6683.2,6811.5,354775.4,1357120.3,1651348.3,70955.1,327245.7,413911.1
Marshall Islands,4,2,38.3,55.2,1992.2,1976.5,2006.9,2007.7,2481.8,2066.6,2930.3,2971.7,208.0,208.0,263.4,264.0,13.0,13.0,30.7,30.9,14.0,1074.8,1095.5,94986.0,289666.8,370383.8,23746.5,80346.4,103921.3
Singapore,4,4,326.2,531.1,2009.8,2009.8,2009.8,2009.8,2761.0,2756.9,2756.9,2756.3,229.5,230.8,230.8,230.7,44.5,57.2,57.0,56.7,40.1,3105.8,3165.4,191593.0,843314.7,965526.5,47898.2,254614.8,307819.0
United States of America,2,2,227.7,296.7,2001.0,2001.0,2013.4,2013.8,3707.2,3707.2,3810.5,3813.8,312.5,312.5,270.1,268.8,503.0,503.0,867.1,877.9,30.1,2299.8,2344.0,130359.4,445094.1,641378.2,65179.7,353700.0,477931.9
Micronesia (Federated States of),2,1,35.0,51.1,2008.0,2008.0,2008.0,2008.0,4165.1,4165.1,4165.1,4165.1,345.0,345.0,344.7,344.7,15.0,15.0,14.9,14.9,11.3,865.6,882.2,82626.8,255896.8,326387.5,41313.4,142077.5,183345.8
Hong Kong,1,1,39.0,60.2,2011.0,2011.0,2011.0,2011.0,1861.3,1861.3,1861.3,1861.3,163.0,163.0,163.0,163.0,105.0,105.0,105.0,105.0,3.6,277.1,282.4,24660.9,68460.4,106401.0,24660.9,116182.3,150580.6
Palau,1,1,6.9,10.0,2008.0,2008.0,2008.0,2008.0,1630.4,1630.4,1630.4,1630.4,140.0,140.0,140.0,140.0,10.0,10.0,10.0,10.0,2.0,155.1,158.0,16171.9,50084.6,63881.2,16171.9,55615.4,71769.6
China,1,1,24.9,34.9,2007.0,2007.0,2007.0,2007.0,2676.2,2676.2,2676.2,2676.2,252.0,252.0,252.0,252.0,46.0,46.0,46.0,46.0,4.0,312.5,318.5,14310.5,39727.0,61743.7,14310.5,67419.7,87380.7
Timor-Leste,1,1,15.0,18.3,2008.0,2008.0,2008.0,2008.0,2014.1,2014.1,2014.1,2014.1,167.0,167.0,167.0,167.0,52.0,52.0,52.0,52.0,2.7,205.8,209.7,31464.7,92297.9,127284.9,31464.7,126055.4,158941.5
Solomon Islands,1,1,21.7,12.1,1989.0,1989.0,1989.0,1989.0,1732.3,1732.3,1732.3,1732.3,122.0,122.0,122.0,122.0,97.0,97.0,97.0,97.0,6.8,526.1,536.2,84305.9,172977.3,186393.5,84305.9,187594.9,211821.2
Indonesia,1,1,82.9,143.3,2009.0,2009.0,2009.0,2009.0,2784.4,2784.4,2784.4,2784.4,363.0,363.0,363.0,363.0,22.0,22.0,22.0,22.0,12.0,931.3,949.1,27646.1,202460.7,233433.3,27646.1,238737.5,293479.0
Philippines,1,1,58.1,97.7,2012.0,2012.0,2012.0,2012.0,1954.5,1954.5,1954.5,1954.5,163.0,163.0,163.0,163.0,21.0,21.0,21.0,21.0,6.8,527.0,537.1,18845.7,138012.5,159125.8,18845.7,162741.6,200057.5
