Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Guam,114,33,348.6,447.5,1997.5,2002.2,2007.9,2008.3,156.3,310.0,321.2,315.1,15.0,107.9,527.1,529.0,43.5,55.8,35.5,33.2,93.2,7076.1,7211.9,506148.7,1519119.2,2090080.9,4439.9,16697.7,22701.0
Palau,45,6,446.4,596.6,2003.4,2004.2,2003.5,2003.5,879.7,888.3,891.4,891.5,55.0,57.5,57.5,57.4,25.0,29.0,32.0,32.0,89.4,6843.6,6975.0,622802.6,2309959.6,2717526.7,13840.1,55767.3,69495.3
"Korea, Republic of",36,10,1429.9,1833.1,2002.1,2003.4,2000.3,2001.8,1605.9,2837.5,2187.5,2122.2,111.0,361.1,466.1,459.8,13.0,91.9,97.8,93.0,280.6,21546.5,21960.2,1546208.6,5698089.2,6511079.8,42950.2,175665.9,213529.6
Japan,22,8,896.9,1086.1,2001.9,2003.1,2000.2,2001.8,2125.7,2130.9,2412.9,2289.8,159.0,213.9,226.4,200.3,11.0,34.6,57.0,59.1,179.3,13822.7,14088.1,881092.7,3292573.7,3776954.6,40049.7,166518.4,202677.3
Australia,13,6,1884.6,553.7,2005.2,2004.2,2005.2,2006.3,2682.6,2604.3,2698.5,2697.6,147.0,164.2,163.4,173.7,10.0,37.5,18.8,34.3,147.4,11416.0,11635.2,540986.2,2525728.0,3037189.8,41614.3,172777.8,191758.6
Marshall Islands,9,6,322.6,523.9,2010.1,2009.7,2010.8,2010.9,1640.2,1728.6,1682.3,1677.1,148.0,181.1,211.5,213.8,24.0,24.7,23.8,23.8,56.0,4327.4,4410.5,157820.7,883318.7,1042903.8,17535.6,114207.2,141901.2
Philippines,5,4,92.5,124.4,2007.0,2006.8,2006.2,2006.2,1552.5,1627.0,1626.9,1622.7,147.0,149.5,151.2,150.8,11.0,9.5,9.7,9.8,20.8,1592.9,1623.4,115206.1,446907.5,509951.8,23041.2,96477.7,117724.2
Micronesia (Federated States of),5,2,34.7,49.0,2006.2,2003.5,2006.8,2007.0,1151.4,1068.3,1587.1,1623.7,92.0,101.5,211.8,215.8,22.0,21.5,17.2,17.0,10.7,817.6,833.3,79751.4,245508.2,315892.3,15950.3,55881.8,71898.5
China,3,3,117.5,181.0,2006.0,2006.0,2005.5,2005.4,1851.1,1888.7,1802.7,1790.6,218.0,201.3,187.5,184.0,52.0,54.7,50.5,50.0,18.8,1452.5,1480.3,177722.8,444708.6,526479.7,59240.9,191092.1,227587.7
United States of America,2,2,46.2,25.5,1988.5,1988.5,1988.9,1988.9,3286.7,3286.7,3296.8,3297.0,265.5,265.5,226.4,225.8,202.0,202.0,115.2,113.7,18.9,1446.8,1474.6,178141.3,365506.8,393855.7,89070.6,198197.1,223792.6
Singapore,1,1,84.7,141.5,2015.0,2015.0,2015.0,2015.0,2831.0,2831.0,2831.0,2831.0,339.0,339.0,339.0,339.0,30.0,30.0,30.0,30.0,11.3,877.8,894.7,27298.1,199912.2,230494.9,27298.1,235732.4,289784.8
