Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,1144,374,115897.8,131426.7,2008.1,2007.9,2010.0,2009.9,860.3,1741.7,1893.9,1849.5,80.0,120.2,230.9,226.6,32.0,35.9,35.6,35.8,13957.9,1080114.1,1100852.3,71940765.7,208198863.9,239288580.1,62885.3,216856.5,254768.8
Bulk carrier,818,666,69567.4,119640.1,2010.9,2011.1,2011.1,2011.0,1642.3,2839.7,2795.0,2800.7,180.0,280.2,473.6,473.6,42.5,56.3,58.0,58.2,6195.0,478817.0,488010.3,40520433.3,93139908.4,118861729.1,49536.0,182687.1,220257.4
Chemical tanker,737,404,38631.5,63499.1,2009.4,2009.8,2009.8,2009.9,1518.4,2203.4,1978.1,1979.5,139.0,209.9,320.6,319.7,46.0,58.5,66.3,66.0,6073.4,468892.5,477895.3,13252995.3,91773091.5,105972070.1,17982.4,146486.2,179883.0
Oil tanker,595,300,60119.6,109528.6,2007.8,2007.7,2009.4,2009.5,1495.0,2500.8,2133.4,2147.5,160.0,280.7,391.6,389.2,46.0,96.1,103.7,103.9,8019.0,618810.2,630691.3,63290858.3,114020107.1,137454649.2,106371.2,270179.4,333712.3
General cargo,333,218,12004.1,15988.5,2000.1,2005.6,2008.8,2008.6,1319.5,2969.4,3162.9,3051.4,150.0,281.2,528.9,520.2,47.0,71.1,52.8,52.4,2023.0,155619.8,158607.7,7813783.9,26905834.4,39135099.1,23464.8,126484.2,170456.4
Liquefied gas tanker,278,157,74723.4,76202.2,2011.0,2012.0,2013.6,2013.3,2265.1,6357.4,5942.1,5936.2,178.5,376.7,458.8,471.1,43.0,182.1,355.7,347.3,7674.2,554086.5,564724.9,20447191.2,134932283.8,115139441.7,73551.0,615169.5,937551.5
Refrigerated bulk,191,96,5591.0,6212.0,1992.8,1994.4,1991.9,1991.6,1719.3,2526.9,2857.0,2890.4,138.0,193.4,313.3,312.7,34.0,48.6,68.5,70.0,2259.5,172104.3,175408.7,18428874.3,40267985.4,45358098.4,96486.3,205611.1,221998.2
Miscellaneous - fishing,108,66,803.7,741.0,1987.3,1991.1,1990.2,1987.7,1896.2,8188.2,3959.0,4378.3,207.5,1176.3,1841.6,2103.0,55.0,209.9,339.0,270.7,545.0,40973.0,41759.7,5211105.4,11559236.3,13141681.2,48251.0,113556.5,134614.3
Vehicle,91,71,11562.0,3952.3,2005.5,2005.6,2005.0,2005.0,1473.1,2444.0,2128.9,2072.4,93.0,163.1,331.7,320.1,34.0,35.8,37.0,36.7,735.4,56925.0,58018.0,4002248.5,17645624.4,20435431.5,43980.8,167170.8,179912.5
Service - tug,69,52,73.4,52.5,1999.0,1999.5,1999.5,1999.1,1251.0,1477.2,1625.5,1603.3,211.0,505.7,693.7,560.3,83.0,140.8,110.7,110.3,145.7,10963.3,11173.8,1342030.8,3173498.7,4249143.3,19449.7,50222.7,67809.1
Cruise,51,24,398.4,55.8,1994.9,1995.9,1999.7,1998.1,425.1,624.0,686.2,568.7,66.0,115.4,80.0,89.6,12.0,40.1,56.3,51.9,179.5,13739.5,14003.3,311543.4,1303915.2,1917836.9,6108.7,24066.9,33026.6
Service - other,30,25,566.2,549.6,1998.1,1997.4,1999.8,1998.6,1340.6,2364.1,2399.6,2181.8,213.5,434.2,1078.3,804.9,58.0,142.8,175.5,240.9,154.5,11697.9,11922.5,3835144.8,7868875.1,8479189.4,127838.2,284461.4,321197.2
Ro-Ro,13,3,118.6,79.5,1975.3,1980.0,1985.5,1985.1,215.1,1160.0,1631.3,1246.3,68.0,316.3,475.9,441.9,58.0,261.3,183.4,170.2,51.6,3960.8,4036.8,93401.2,239264.3,217719.2,7184.7,16966.0,18791.9
Ferry-RoPax,5,2,578.4,74.4,2004.4,2000.5,1994.6,1994.4,759.1,12914.4,8438.0,10931.6,68.0,1419.2,2655.0,2695.4,7.0,28.0,49.0,49.7,164.9,10510.4,10712.2,462108.3,1142757.4,1402170.6,92421.7,197283.4,179683.7
Ferry-pax only,3,2,15.2,4.8,1991.0,1986.5,1976.1,1974.5,1073.3,1149.8,1089.2,1080.9,121.0,155.8,139.8,130.1,26.0,33.5,25.6,25.8,2.5,193.6,197.4,146815.2,396175.7,511564.1,48938.4,133083.1,176018.7
Other liquids tankers,2,2,44.6,61.5,2017.0,2017.0,2016.2,2016.2,1324.0,1324.0,1395.9,1401.8,155.0,155.0,174.8,176.1,34.5,34.5,41.0,41.4,6.7,514.8,524.7,31567.4,90134.4,194329.8,15783.7,54680.6,88358.2
