Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Balboa,263,54,283.0,352.8,2009.9,2006.9,2005.1,2002.2,500.4,608.0,196.5,203.0,184.0,253.6,460.1,477.5,54.0,81.7,289.5,377.6,360.4,27229.6,27752.4,986958.3,2147356.5,2721122.5,3752.7,10773.3,14245.9
Rodman,242,74,708.0,1031.9,2009.0,2005.4,2002.5,2001.8,289.2,1387.2,405.9,486.2,115.5,379.2,1004.4,1043.8,57.5,192.9,191.9,190.4,469.3,35482.4,36163.7,3061260.3,5409104.0,6167085.3,12649.8,32428.3,39384.8
Manzanillo,154,65,255.0,362.2,2000.2,1999.1,2004.4,2005.2,85.7,262.0,338.5,347.9,91.0,172.5,683.8,737.4,60.0,220.4,139.2,133.6,333.3,25210.7,25694.7,2016411.5,4168186.3,4675234.1,13093.6,30519.9,35689.5
Taboguilla,119,69,483.4,812.7,2005.0,2005.5,2006.0,2006.1,151.9,342.1,288.9,297.7,140.0,309.4,457.9,429.2,77.0,188.6,183.8,164.4,584.9,44421.9,45274.9,666161.0,1130707.6,1452104.4,5598.0,16835.4,21533.8
Cristobal,118,69,1118.0,1275.6,1998.1,2004.4,2007.3,2007.0,89.3,1225.5,863.8,732.8,107.0,402.4,1322.5,1291.3,77.0,238.1,123.0,94.3,437.6,33194.5,33831.8,1161727.9,3795675.5,3843199.4,9845.2,38615.4,53908.3
Puerto Colon,90,19,21.2,26.9,1997.1,1996.4,2003.4,2000.6,66.3,150.9,63.1,56.0,111.5,127.7,206.2,174.9,66.0,93.8,194.7,131.2,134.1,10092.9,10286.6,124968.9,193597.6,238454.0,1388.5,3674.5,4810.9
Las Minas,74,19,26.3,33.3,2001.9,2004.2,1997.8,1996.0,89.9,210.5,81.9,68.7,113.0,386.8,309.8,194.2,54.0,105.2,71.4,58.8,114.4,8606.9,8772.1,87120.8,183957.6,236760.2,1177.3,3565.9,4774.6
Melones,55,16,92.9,148.8,1994.7,1996.6,1992.4,1992.3,119.2,828.0,278.5,273.5,149.0,327.6,384.7,445.7,78.0,192.1,756.4,709.3,376.4,28393.4,28938.5,245451.2,304958.4,338612.4,4462.7,14074.0,18456.6
Ancon,23,18,138.7,190.5,1998.8,1997.2,2002.2,2004.1,136.8,521.2,1010.1,971.9,41.0,210.8,318.7,314.3,83.0,157.7,471.1,391.4,29.5,2226.3,2269.0,555292.0,1228309.1,1379392.6,24143.1,59532.8,68527.3
Contadora,20,10,128.8,194.8,1996.6,1995.8,2000.8,2001.7,113.0,410.7,727.4,832.9,22.0,43.0,217.9,230.4,34.0,40.8,58.1,61.3,26.5,2012.8,2051.4,109889.7,352290.7,590660.8,5494.5,24640.9,35406.4
Panama Canal,14,6,99.3,146.2,2010.4,2008.3,2004.2,2003.9,1108.9,1441.4,1981.9,2041.2,426.5,738.6,403.4,359.7,202.0,333.2,231.0,229.0,51.1,3868.2,3942.5,395354.1,964185.7,1137366.5,28239.6,75891.5,92706.1
Puerto Armuelles,11,11,122.8,221.7,2008.2,2008.2,2008.9,2009.0,347.0,450.5,321.1,320.4,84.0,416.5,210.4,199.6,42.0,167.2,243.0,238.6,62.5,4823.9,4916.5,163023.9,275151.9,361797.5,14820.4,35181.2,44329.5
Boca Chica,11,4,78.7,104.6,1989.3,1993.5,2001.9,2008.3,412.4,470.4,496.1,548.3,76.0,212.9,452.9,622.4,33.0,26.1,46.9,57.0,17.4,1324.8,1350.3,54431.9,227935.8,451608.5,4948.4,22782.3,39685.0
Chriqui Grande,9,9,68.8,126.1,2007.8,2007.8,2007.1,2007.0,197.2,339.9,197.7,195.5,97.0,388.4,74.9,68.4,46.0,45.2,45.7,45.4,37.2,2871.9,2927.1,79634.0,142456.4,179421.3,8848.2,21515.1,26978.4
Charco Azul,6,6,91.3,163.4,2005.3,2005.3,2009.9,2009.9,369.7,409.7,434.9,434.7,168.0,257.7,214.4,212.1,78.0,105.7,80.5,79.1,44.2,3421.2,3486.9,103134.1,171669.4,221853.7,17189.0,41064.9,51240.2
Portobelo,6,6,1.3,1.7,1982.8,1982.8,2003.6,2007.5,150.3,195.0,144.3,147.0,85.5,351.8,124.4,130.7,94.0,125.3,113.3,110.6,12.5,940.0,958.1,14009.1,27006.0,33549.1,2334.8,5373.0,7034.2
Bocas Del Toro,6,3,89.9,98.0,1993.5,1992.0,2004.2,2005.7,558.7,1019.6,1476.1,1872.1,55.5,56.3,62.4,61.1,26.5,53.2,111.8,121.1,23.3,1793.3,1827.7,114375.8,490270.1,726656.4,19062.6,86727.7,125513.8
Panama,3,1,0.1,0.1,1976.0,1976.0,1976.0,1976.0,33.5,33.5,34.9,34.9,127.0,127.0,221.8,221.8,171.0,171.0,182.5,182.5,1.9,141.8,144.5,794.6,1630.3,1756.7,264.9,589.4,665.5
