Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Taboguilla,1429,1128,151153.3,221694.7,2009.2,2009.3,2010.9,2010.6,1790.5,3235.2,3270.5,3098.3,182.0,290.9,478.0,471.5,43.0,62.8,88.8,83.9,17669.5,1346329.5,1372179.0,85552822.7,279802046.0,313277498.5,59869.0,264136.5,346147.6
Cristobal,788,558,67312.0,86791.8,2006.0,2007.4,2010.0,2010.2,1480.9,2192.3,2381.0,2296.5,145.0,225.6,323.9,302.9,37.0,69.0,61.3,59.6,9012.0,690696.3,703957.7,43906820.3,127022593.7,148161771.0,55719.3,203775.6,246511.7
Manzanillo,631,465,41211.1,46953.0,2005.8,2006.0,2010.7,2010.8,1388.3,2106.9,2244.6,2221.3,117.0,232.6,336.9,332.1,38.0,63.1,64.8,65.9,5488.4,417073.7,425081.5,27887832.0,86754273.8,97440478.5,44196.2,165166.5,206062.0
Balboa,386,196,42613.8,48652.5,2006.1,2006.0,2008.2,2008.3,1358.7,2367.3,1970.9,1913.5,93.0,208.1,216.4,216.3,32.0,105.1,171.8,157.4,4735.8,363518.9,370498.5,25327570.7,77956880.1,87206715.0,65615.5,239900.6,291254.2
Puerto Colon,296,139,14995.2,16351.3,2006.7,2006.3,2009.5,2009.6,794.1,1313.1,1484.0,1453.4,60.0,104.2,221.1,228.7,34.0,54.1,41.9,43.8,1845.4,142641.4,145380.1,10511918.8,31404736.8,36027149.9,35513.2,120978.9,141849.1
Rodman,278,203,30409.7,35286.1,2005.3,2006.7,2012.3,2011.9,1447.9,4302.2,2602.3,2468.4,119.0,433.8,331.0,367.4,42.0,117.7,393.5,332.4,3819.2,285386.9,290866.3,18906629.3,60890464.8,65230670.3,68009.5,279222.8,361712.8
Las Minas,146,92,5018.6,7873.4,2005.4,2007.2,2010.3,2010.6,1386.9,1397.1,1559.0,1621.4,121.0,142.5,237.8,244.0,61.5,78.2,84.4,86.9,759.8,58400.5,59521.8,2683701.2,11978846.9,13991419.6,18381.5,104303.8,129212.9
Chriqui Grande,121,66,3953.1,7266.6,2008.7,2008.7,2008.8,2008.8,427.7,630.9,579.1,578.6,39.0,60.4,119.7,120.1,37.0,50.0,54.2,54.5,664.2,51438.4,52426.0,3807090.8,7268945.8,8618535.4,31463.6,78793.3,97836.6
Ancon,98,84,4172.7,5886.8,2002.4,2003.1,2007.7,2008.1,931.6,2649.2,2795.5,2717.1,118.0,268.5,421.0,439.6,47.0,86.1,362.4,292.2,633.1,48684.5,49619.2,3619327.5,10669451.7,12671264.7,36931.9,142378.6,182254.1
Puerto Armuelles,73,53,16845.5,32114.9,2009.7,2009.8,2010.9,2011.0,2785.2,2778.2,3018.0,3049.2,274.0,322.0,439.2,440.3,34.0,69.7,126.8,128.2,1429.4,110185.1,112300.7,11589715.3,21036990.7,24085184.0,158763.2,413689.7,509722.9
