Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,1130,374,133778.2,153034.5,2008.0,2007.9,2010.0,2009.9,818.2,2383.7,2218.3,2184.5,64.0,151.8,309.2,305.9,18.0,25.6,21.9,22.1,16549.6,1280497.3,1305082.8,92498310.0,262560133.7,298769278.2,81856.9,269772.5,315069.2
Bulk carrier,827,671,70280.1,121992.0,2010.9,2011.1,2010.8,2010.7,1622.4,2748.8,2783.3,2811.2,163.0,269.4,524.6,530.5,78.0,124.4,116.3,115.8,6346.0,490154.1,499565.1,40709324.6,93810459.7,118821769.5,49225.3,181507.5,218593.5
Chemical tanker,745,404,39119.8,64315.4,2009.4,2009.8,2009.6,2009.6,1593.5,2321.2,1977.5,1979.1,145.0,222.2,370.8,369.7,50.0,67.0,62.7,62.8,6192.7,477484.5,486652.2,14081841.3,94194585.7,108799131.2,18901.8,148516.5,182121.7
Oil tanker,602,299,68612.3,127032.1,2007.8,2007.7,2009.8,2009.9,1253.4,2399.7,2403.3,2459.1,150.0,276.1,528.7,536.2,47.0,113.6,84.2,84.4,8350.0,643037.7,655384.0,61593877.6,111219603.9,131771873.2,102315.4,262358.0,323910.4
General cargo,339,222,9083.0,12597.8,2000.2,2005.7,2006.6,2006.6,1012.1,2180.2,2327.5,2324.8,118.0,232.3,477.8,485.4,47.0,90.6,85.4,85.1,1590.4,122202.0,124548.3,6522865.8,22201438.8,32193407.2,19241.5,101529.3,136441.6
Liquefied gas tanker,280,159,41156.7,40790.2,2010.8,2011.8,2012.6,2012.2,1717.6,2961.1,3253.2,3160.4,159.5,262.3,453.6,449.0,45.0,59.6,43.0,45.4,4771.2,336560.4,343022.3,11051856.7,72319087.4,61831181.3,39470.9,328420.7,499854.3
Refrigerated bulk,195,100,6118.1,6712.1,1993.1,1994.4,1992.8,1992.4,1501.9,2662.9,3075.3,3080.9,146.0,228.4,382.7,374.6,70.0,121.1,109.8,110.3,2710.1,206118.9,210076.4,19912411.1,43509585.3,49009455.9,102114.9,217605.8,234948.9
Miscellaneous - fishing,99,56,1068.7,965.2,1985.8,1988.4,1988.5,1987.1,5189.7,7193.6,5599.7,6170.6,551.0,897.7,1248.1,1324.5,108.0,285.0,234.8,264.7,536.9,40376.0,41151.2,6787923.3,15056922.5,17118196.1,68564.9,161364.3,191287.6
Vehicle,91,72,11308.6,4089.9,2005.8,2005.9,2006.0,2005.9,1413.3,2249.6,2065.9,2128.4,91.0,154.3,290.5,292.0,11.0,15.5,19.5,19.4,718.6,55573.7,56640.7,4141518.5,18259656.0,21146542.6,45511.2,172988.0,186173.0
Service - tug,72,53,142.4,98.3,1999.2,1999.8,2007.3,2007.8,1126.4,1890.1,2894.7,2842.6,240.0,321.1,571.9,615.7,54.0,191.2,131.1,102.4,239.8,18082.5,18429.7,2515388.2,5948136.0,7964232.6,34935.9,90210.9,121800.0
Cruise,49,24,443.6,63.9,1993.6,1994.9,1998.9,1997.7,397.8,687.4,854.3,732.4,59.0,312.1,132.0,138.0,8.0,78.0,14.6,15.5,278.1,21186.4,21593.1,420866.4,1500419.3,1992910.5,8589.1,28972.5,36447.2
Service - other,43,35,681.3,634.6,2000.3,1999.6,1999.2,2000.4,1411.3,2604.0,2078.3,1780.6,230.0,845.8,1031.6,714.4,121.0,392.9,555.7,357.3,243.8,18451.7,18805.9,4428660.4,9086639.0,9791403.8,102992.1,229174.8,258770.7
Ro-Ro,13,3,41.2,35.3,1974.0,1980.0,1984.8,1984.5,86.6,682.6,701.9,622.8,44.0,73.3,112.1,114.8,53.0,78.0,69.1,65.1,26.0,1971.6,2009.5,41884.4,109977.7,98314.2,3221.9,7611.3,8461.6
Ferry-RoPax,5,2,97.1,12.0,2004.4,2000.5,1995.9,1995.3,185.4,1964.1,1416.7,1769.4,19.0,128.0,213.7,221.4,10.0,8.2,6.5,6.3,26.4,1683.4,1715.7,74796.9,184966.8,226955.5,14959.4,31932.3,29083.6
Ferry-pax only,4,3,14.8,4.8,1976.0,1968.0,1977.4,1972.1,1077.8,1373.8,1045.7,1002.9,193.5,212.8,145.2,126.2,257.0,318.2,468.9,485.6,6.5,492.3,501.8,175906.7,443034.3,568997.2,43976.7,114881.6,151825.7
Other liquids tankers,2,2,51.8,73.3,2017.0,2017.0,2016.0,2016.0,1024.6,1024.6,1621.2,1669.6,93.0,93.0,161.6,162.1,30.0,30.0,51.2,51.4,5.8,446.0,454.6,37598.3,107354.6,231456.6,18799.2,65127.4,105239.0
