Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Balboa,259,52,390.5,548.1,2009.6,2004.8,2003.5,2002.4,378.0,902.0,432.6,472.8,204.0,482.4,778.9,821.2,47.0,183.0,174.8,191.6,500.0,37884.4,38611.8,1275654.6,2032416.0,2614030.3,4925.3,13692.3,17800.6
Rodman,252,80,491.4,655.1,2007.7,2003.5,1997.8,1996.7,419.5,1120.5,482.0,502.9,157.5,380.3,694.7,724.7,79.5,188.2,489.6,518.9,583.0,44041.8,44887.4,2452661.4,4887223.6,5636462.0,9732.8,25604.6,31778.6
Manzanillo,148,58,254.2,319.8,2001.5,2002.1,2005.8,2007.3,126.2,707.6,304.9,276.0,111.0,354.4,177.1,133.4,66.0,149.9,196.3,197.7,332.5,25094.0,25575.8,798897.9,1867499.0,2255143.0,5398.0,14946.1,18535.1
Cristobal,144,82,583.1,866.4,1999.4,2005.3,2007.1,2006.3,66.1,717.0,167.5,185.6,75.0,306.0,708.5,699.0,66.0,219.9,184.6,126.2,419.6,31842.5,32453.8,1422477.6,3155173.9,3642304.2,9878.3,26410.4,31818.2
Taboguilla,109,60,1265.9,1600.5,2002.7,2003.2,2007.8,2007.8,160.6,612.4,1016.0,781.4,98.0,240.4,1156.8,1059.0,68.0,262.2,144.8,150.6,538.7,40925.3,41711.1,866987.4,2673966.5,2572516.6,7954.0,36301.6,52214.2
Puerto Colon,89,23,188.7,273.1,1998.8,2001.0,2004.6,2004.4,63.9,550.0,488.3,479.7,123.0,173.6,772.5,831.7,58.0,70.3,164.7,159.4,154.3,11679.4,11903.6,1458576.2,3006321.0,3285707.9,16388.5,38102.9,43765.7
Las Minas,70,13,15.4,18.9,2002.6,2007.5,2002.3,1999.6,90.0,182.1,79.2,67.2,129.0,301.7,330.4,187.1,47.0,128.8,81.7,76.5,103.7,7791.0,7940.5,69274.0,135013.5,169745.9,989.6,2898.1,3875.9
Melones,52,13,29.0,44.3,1994.7,1995.1,1998.9,1998.2,96.1,258.6,119.4,111.2,213.0,389.1,600.1,590.3,63.5,94.8,166.8,160.1,232.4,17473.1,17808.6,109640.6,158428.9,190817.4,2108.5,6369.3,8295.2
Ancon,20,13,237.5,382.9,2000.0,1997.9,2002.3,2002.3,104.1,485.3,2273.1,2549.1,21.5,111.9,477.8,480.0,62.0,146.7,111.5,111.5,23.4,1775.4,1809.4,176029.5,478267.5,724215.3,8801.5,39012.0,50311.0
Panama Canal,14,6,76.0,121.1,2010.4,2008.3,2003.0,2002.4,1041.6,1526.6,1516.9,1691.3,477.0,979.0,746.8,732.2,96.5,277.1,121.0,115.0,49.6,3754.8,3826.9,910321.1,1907633.4,2128567.2,65022.9,147951.3,171886.0
Puerto Armuelles,12,10,222.4,409.7,2008.7,2009.2,2008.2,2008.2,367.4,395.2,430.0,433.1,57.0,170.7,169.7,175.1,25.0,41.6,30.4,30.3,89.4,6923.2,7056.1,224353.7,396869.2,488393.3,18696.1,45662.3,56683.6
Contadora,11,6,20.8,26.7,1998.4,1995.5,1998.0,2000.7,115.3,170.0,189.0,173.9,37.0,86.8,322.7,420.5,9.0,60.9,53.0,66.9,41.5,3202.7,3264.2,36506.7,128658.7,219771.3,3318.8,11879.9,19929.7
Boca Chica,10,3,28.7,9.8,1987.2,1988.0,1987.7,1988.4,365.8,373.2,408.3,451.0,73.5,58.8,68.5,72.6,7.0,7.0,8.4,9.4,8.5,642.3,654.7,39236.1,221592.3,481824.5,3923.6,22666.8,43807.7
Portobelo,7,7,2.0,1.1,1996.0,1996.0,1996.9,2005.3,210.0,203.5,197.2,186.7,98.0,177.9,159.0,255.6,28.0,154.1,65.4,114.3,5.5,410.7,418.6,11049.3,23536.9,30374.9,1578.5,3693.3,4812.2
Charco Azul,6,6,32.1,54.3,2008.2,2008.2,2007.9,2007.5,225.1,355.7,174.8,169.1,206.0,672.2,270.9,248.7,2.0,5.2,14.4,15.1,20.2,1558.7,1588.7,87509.7,176534.4,235984.5,14584.9,35886.2,47032.2
Bocas Del Toro,5,3,8.6,4.5,1975.6,1966.7,1988.4,1987.3,265.5,276.2,281.3,282.9,61.0,108.0,56.7,59.9,12.0,105.0,8.1,9.4,6.9,522.3,532.3,29146.0,121669.0,243431.3,5829.2,25462.7,45972.3
Chriqui Grande,5,4,11.6,18.2,2007.8,2008.2,2004.2,2003.8,1038.4,673.9,242.8,232.0,301.0,359.8,215.3,199.5,53.0,55.0,46.9,46.6,17.3,1324.3,1349.7,28873.6,59394.4,80127.1,5774.7,14873.7,19371.6
Panama,4,2,0.1,0.1,1976.5,1977.0,1976.6,1976.4,32.2,42.4,31.9,30.4,223.0,195.0,227.2,249.2,62.0,145.0,107.1,89.8,2.1,156.6,159.6,1183.5,2603.8,3152.6,295.9,708.4,880.0
Canazas,4,1,0.1,0.0,2008.0,2008.0,2008.0,2008.0,205.5,205.5,206.4,206.4,79.5,79.5,136.8,136.8,208.5,208.5,180.2,180.2,1.1,82.7,84.3,886.8,2097.0,2807.8,221.7,572.5,772.9
Garachine,4,3,4.0,0.5,1995.8,1997.3,1991.3,1993.4,187.4,299.9,437.4,347.4,30.5,42.8,64.5,60.5,4.5,7.3,1.8,2.9,2.5,192.2,195.9,8430.7,16676.7,26320.7,2107.7,4751.1,7281.3
La Palma,3,2,0.4,0.1,1985.0,1986.5,1983.8,1985.2,108.1,114.9,118.7,116.4,13.0,15.2,18.3,17.3,34.0,34.0,31.3,32.4,2.0,150.1,153.0,3228.3,3955.5,4013.3,1076.1,1648.0,2015.3
Santa Clara,3,3,0.2,0.1,2001.7,2001.7,2004.8,2012.1,59.3,79.7,59.1,60.2,7.0,104.0,32.0,22.4,73.0,58.0,81.5,89.4,1.7,129.2,131.7,1192.6,2132.3,2350.0,397.5,800.9,951.5
Pedregal,2,2,14.1,23.3,2008.0,2008.0,2003.7,2003.1,427.9,427.9,344.2,337.5,59.5,59.5,33.0,29.7,106.5,106.5,95.6,94.3,2.4,186.5,190.1,19924.8,32396.1,43041.4,9962.4,23012.5,28813.1
Almirante,2,1,36.2,43.2,2007.0,2007.0,2007.0,2007.0,1177.9,1177.9,1177.9,1177.9,67.0,67.0,102.7,102.7,47.0,47.0,58.4,58.4,9.3,717.6,731.3,40035.3,155304.9,177213.4,20017.6,83817.4,102275.9
Puerto Caimito,1,1,0.3,0.3,1982.0,1982.0,1982.0,1982.0,265.5,265.5,265.5,265.5,18.0,18.0,18.0,18.0,517.0,517.0,517.0,517.0,1.2,86.5,88.1,2240.1,4969.0,5649.2,2240.1,5272.0,6249.6
Vacamonte,1,1,0.1,0.1,2006.0,2006.0,2006.0,2006.0,280.6,280.6,280.6,280.6,267.0,267.0,267.0,267.0,542.0,542.0,542.0,542.0,0.6,45.0,45.9,2174.5,5142.1,6885.1,2174.5,5615.1,7581.3
Bayano,1,1,1.1,1.7,2007.0,2007.0,2007.0,2007.0,131.1,131.1,131.1,131.1,18.0,18.0,18.0,18.0,111.0,111.0,111.0,111.0,1.1,79.4,81.0,2024.5,5752.9,6814.3,2024.5,6345.7,7439.0
