Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Italy,623,242,3432.6,3980.4,2004.0,2004.5,2005.3,2006.5,85.4,404.4,239.7,292.5,17.0,52.5,73.2,80.6,24.0,40.7,41.2,46.8,736.7,56734.3,57823.6,2845227.8,10201544.5,12100734.7,4567.0,18468.7,22188.9
Greece,176,102,3213.1,2139.2,1996.9,1998.9,2000.9,2004.0,847.2,830.7,790.5,869.3,73.0,90.8,76.3,91.0,43.0,61.3,50.1,73.7,523.2,40420.0,41196.1,1901710.4,7482868.2,8992431.2,10805.2,44096.7,52629.5
Croatia,153,73,471.7,362.6,2002.9,2001.9,2006.8,2008.7,136.6,228.3,169.1,151.7,17.0,32.2,21.6,23.6,23.0,47.5,29.3,44.6,134.8,10354.6,10553.4,457594.1,1632778.9,1979143.1,2990.8,11231.1,13590.6
Israel,106,27,3731.5,3520.8,2002.4,2003.7,2005.9,2006.6,1348.0,1380.0,1370.4,1372.3,98.0,108.6,95.5,96.4,13.0,36.8,36.2,38.7,567.2,43736.9,44576.6,2582391.4,8318860.9,9799430.3,24362.2,92128.4,112096.1
Turkey,98,74,3065.5,2386.4,2004.3,2004.4,2007.8,2007.5,1142.5,1200.5,1163.7,1168.7,98.0,119.1,102.4,115.8,39.5,60.4,50.3,56.0,354.3,27346.7,27871.7,1629287.2,6101089.7,7317872.3,16625.4,66599.3,79292.2
Egypt,58,31,1174.5,1524.0,1997.7,1995.8,2003.9,2003.0,1263.4,1274.5,1268.0,1259.2,119.5,175.0,118.4,121.8,28.5,52.8,29.2,29.5,225.5,17399.6,17733.7,1387088.0,4835449.4,5528891.3,23915.3,90543.6,108824.4
Malta,36,32,1163.1,1321.8,2003.8,2003.2,2006.9,2007.5,742.1,758.2,767.3,767.2,61.5,73.1,61.0,61.3,35.0,79.8,76.1,102.1,152.7,11810.4,12037.2,908683.0,2389575.8,2739792.4,25241.2,76802.7,89763.4
Spain,36,31,1623.6,1961.0,2008.3,2008.5,2009.5,2010.4,1669.4,1722.0,1670.4,1781.8,151.0,160.5,158.5,180.7,61.0,104.1,109.4,139.8,184.2,14244.6,14518.1,796262.5,2925848.6,3566591.3,22118.4,99912.6,121147.2
Morocco,33,7,1952.0,701.5,2010.8,2009.3,2011.0,2010.6,1664.5,1749.8,1699.5,1721.4,115.0,171.1,132.1,149.5,40.0,63.2,48.1,53.5,164.1,12708.9,12952.9,631395.5,2696092.0,3181397.9,19133.2,74206.4,81547.9
United States of America,23,22,6506.5,7467.6,2009.0,2008.7,2011.3,2012.2,6412.5,5663.7,5822.2,6377.9,493.0,445.4,484.4,573.1,61.0,79.6,97.6,116.6,490.6,37940.1,38668.6,2343287.0,9006990.7,10413429.2,101882.0,440673.9,511535.4
