,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,Description,USD,tonne,clean_desc
0,508,Mozambique,076,Brazil,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",129942211.0,613825.7,"Brazil - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
1,508,Mozambique,250,France,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",57553952.864,473073.94265100005,"France - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2,508,Mozambique,156,China,44,Wood and articles of wood; wood charcoal,79715250.048,210376.526321,China - Wood and articles of wood; wood charcoal
3,508,Mozambique,724,Spain,26,"Ores, slag and ash",31071284.058,109074.66,"Spain - Ores, slag and ash"
4,508,Mozambique,724,Spain,76,Aluminium and articles thereof,209188180.225,96298.633,Spain - Aluminium and articles thereof
5,508,Mozambique,792,Türkiye,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",6058904.0,55030.5,"Türkiye - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
6,508,Mozambique,716,Zimbabwe,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",61137859.63,52711.397574,"Zimbabwe - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
7,508,Mozambique,356,India,07,Vegetables and certain roots and tubers; edible,34054893.359,47385.083759,India - Vegetables and certain roots and tubers; edible
8,508,Mozambique,036,Australia,26,"Ores, slag and ash",7199630.572,47083.0,"Australia - Ores, slag and ash"
9,508,Mozambique,156,China,26,"Ores, slag and ash",12316582.506,45680.082505000006,"China - Ores, slag and ash"
10,508,Mozambique,072,Botswana,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",11689179.464,38932.119189000005,"Botswana - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
11,508,Mozambique,356,India,72,Iron and steel,10135685.138,38216.688347,India - Iron and steel
12,508,Mozambique,894,Zambia,31,Fertilizers,78118032.5,34099.610742,Zambia - Fertilizers
13,508,Mozambique,516,Namibia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",19646128.774,28643.503286,"Namibia - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
14,508,Mozambique,554,New Zealand,17,Sugars and sugar confectionery,8203714.132,28427.735142,New Zealand - Sugars and sugar confectionery
15,508,Mozambique,410,"Korea, Republic of",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",17176709.403,28239.588704,"Korea, Republic of - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
16,508,Mozambique,705,Slovenia,76,Aluminium and articles thereof,62029107.759,27690.6,Slovenia - Aluminium and articles thereof
17,508,Mozambique,724,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7980744.747,26825.364,"Spain - Salt; sulphur; earths, stone; plastering materials, lime and cement"
18,508,Mozambique,156,China,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",43991701.172,25856.607525,"China - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
19,508,Mozambique,748,Eswatini,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",17834658.687,25216.328007,"Eswatini - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
20,508,Mozambique,705,Slovenia,26,"Ores, slag and ash",5449698.99,23511.5,"Slovenia - Ores, slag and ash"
21,508,Mozambique,826,United Kingdom,17,Sugars and sugar confectionery,6131559.248,19500.227862,United Kingdom - Sugars and sugar confectionery
22,508,Mozambique,620,Portugal,17,Sugars and sugar confectionery,5276295.419,19490.31,Portugal - Sugars and sugar confectionery
23,508,Mozambique,300,Greece,76,Aluminium and articles thereof,41295671.004,18111.645,Greece - Aluminium and articles thereof
24,508,Mozambique,729,Sudan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1509669.175,16958.62,"Sudan - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
25,508,Mozambique,360,Indonesia,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",14005387.035,16734.888624,"Indonesia - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
26,508,Mozambique,380,Italy,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6178830.397,16649.131554,"Italy - Salt; sulphur; earths, stone; plastering materials, lime and cement"
27,508,Mozambique,792,Türkiye,76,Aluminium and articles thereof,36403499.0,16040.713,Türkiye - Aluminium and articles thereof
28,508,Mozambique,834,"Tanzania, United Republic of",17,Sugars and sugar confectionery,7347315.026,15506.906105,"Tanzania, United Republic of - Sugars and sugar confectionery"
29,508,Mozambique,380,Italy,76,Aluminium and articles thereof,29055248.744,12986.405421,Italy - Aluminium and articles thereof
30,508,Mozambique,840,United States of America,17,Sugars and sugar confectionery,5624544.274,12432.129679,United States of America - Sugars and sugar confectionery
31,508,Mozambique,704,Viet Nam,23,"Food industries, residues and wastes thereof; prepared animal fodder",1764609.524,11939.988941,"Viet Nam - Food industries, residues and wastes thereof; prepared animal fodder"
32,508,Mozambique,156,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3565355.105,11658.669155,"China - Salt; sulphur; earths, stone; plastering materials, lime and cement"
33,508,Mozambique,894,Zambia,10,Cereals,6819354.612,11429.0,Zambia - Cereals
34,508,Mozambique,646,Rwanda,17,Sugars and sugar confectionery,3342337.508,10575.800879,Rwanda - Sugars and sugar confectionery
35,508,Mozambique,392,Japan,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",10880530.933,9004.651141,"Japan - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
36,508,Mozambique,834,"Tanzania, United Republic of",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3139585.581,8915.268555,"Tanzania, United Republic of - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
37,508,Mozambique,792,Türkiye,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",45722832.0,8722.64,"Türkiye - Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body"
38,508,Mozambique,250,France,17,Sugars and sugar confectionery,1336964.995,8487.710369999999,France - Sugars and sugar confectionery
39,508,Mozambique,392,Japan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3611649.334,8294.95696,"Japan - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
40,508,Mozambique,276,Germany,76,Aluminium and articles thereof,17932317.887,7850.900888,Germany - Aluminium and articles thereof
41,508,Mozambique,404,Kenya,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3271331.046,7534.379986,"Kenya - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
42,508,Mozambique,454,Malawi,17,Sugars and sugar confectionery,798823.678,6625.192171,Malawi - Sugars and sugar confectionery
43,508,Mozambique,454,Malawi,73,Iron or steel articles,2158872.715,6568.112868,Malawi - Iron or steel articles
44,508,Mozambique,840,United States of America,26,"Ores, slag and ash",1714392.522,6177.747603,"United States of America - Ores, slag and ash"
45,508,Mozambique,276,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3819043.735,5442.420683,"Germany - Salt; sulphur; earths, stone; plastering materials, lime and cement"
46,508,Mozambique,356,India,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2049999.304,5201.777233,"India - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
47,508,Mozambique,356,India,08,"Fruit and nuts, edible; peel of citrus fruit or melons",8754978.565,4880.993693,"India - Fruit and nuts, edible; peel of citrus fruit or melons"
48,508,Mozambique,450,Madagascar,17,Sugars and sugar confectionery,2197811.216,4515.0,Madagascar - Sugars and sugar confectionery
49,508,Mozambique,800,Uganda,17,Sugars and sugar confectionery,1904439.617,4138.394303,Uganda - Sugars and sugar confectionery
50,508,Mozambique,716,Zimbabwe,31,Fertilizers,1977614.431,3945.380948,Zimbabwe - Fertilizers
51,508,Mozambique,578,Norway,17,Sugars and sugar confectionery,441014.956,3931.577735,Norway - Sugars and sugar confectionery
52,508,Mozambique,454,Malawi,72,Iron and steel,3830506.242,3920.040971,Malawi - Iron and steel
53,508,Mozambique,716,Zimbabwe,17,Sugars and sugar confectionery,412948.772,3836.095646,Zimbabwe - Sugars and sugar confectionery
54,508,Mozambique,528,Netherlands (Kingdom of the),28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",512166.66,3713.209208,"Netherlands (Kingdom of the) - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"
55,508,Mozambique,620,Portugal,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",34546047.561,3639.753,"Portugal - Fish and crustaceans, molluscs and other aquatic invertebrates"
56,508,Mozambique,356,India,26,"Ores, slag and ash",1033966.095,3586.149378,"India - Ores, slag and ash"
57,508,Mozambique,108,Burundi,17,Sugars and sugar confectionery,2697036.339,3494.785065,Burundi - Sugars and sugar confectionery
58,508,Mozambique,748,Eswatini,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",251035.213,3429.437875,"Eswatini - Salt; sulphur; earths, stone; plastering materials, lime and cement"
59,508,Mozambique,454,Malawi,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",4437251.506,3327.0160469999996,"Malawi - Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body"
60,508,Mozambique,716,Zimbabwe,73,Iron or steel articles,2672298.693,3307.5697200000004,Zimbabwe - Iron or steel articles
61,508,Mozambique,480,Mauritius,52,Cotton,6173260.817,3153.735,Mauritius - Cotton
62,508,Mozambique,704,Viet Nam,08,"Fruit and nuts, edible; peel of citrus fruit or melons",28989480.394,3079.633235,"Viet Nam - Fruit and nuts, edible; peel of citrus fruit or melons"
63,508,Mozambique,454,Malawi,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2193287.967,3038.463355,"Malawi - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
64,508,Mozambique,756,"Switzerland, Liechtenstein",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",4114682.723,3030.864204,"Switzerland, Liechtenstein - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
65,508,Mozambique,528,Netherlands (Kingdom of the),72,Iron and steel,3067799.561,3016.203806,Netherlands (Kingdom of the) - Iron and steel
66,508,Mozambique,040,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1039199.429,2456.191374,"Austria - Salt; sulphur; earths, stone; plastering materials, lime and cement"
