,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,508,Mozambique,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",336124824.427,1364192.522483
1,508,Mozambique,26,"Ores, slag and ash",64623809.091,240545.365106
2,508,Mozambique,44,Wood and articles of wood; wood charcoal,84625435.911,217148.931447
3,508,Mozambique,76,Aluminium and articles thereof,422557968.492,190230.800818
4,508,Mozambique,17,Sugars and sugar confectionery,50025467.384,150841.591665
5,508,Mozambique,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",25329336.995,73549.564679
6,508,Mozambique,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",75902292.418,61049.386142999996
7,508,Mozambique,07,Vegetables and certain roots and tubers; edible,36682327.922,50755.908202
8,508,Mozambique,72,Iron and steel,18962453.456,49869.320561
9,508,Mozambique,31,Fertilizers,80349627.585,38506.124908
10,508,Mozambique,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",63237313.68700001,17685.831744
11,508,Mozambique,23,"Food industries, residues and wastes thereof; prepared animal fodder",2047095.3809999998,14220.764124
12,508,Mozambique,08,"Fruit and nuts, edible; peel of citrus fruit or melons",69206985.4,13398.158397
13,508,Mozambique,10,Cereals,6889009.126,11511.464242
14,508,Mozambique,73,Iron or steel articles,5663060.779999999,10667.241046000001
15,508,Mozambique,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",74170859.426,8927.853162
16,508,Mozambique,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",7346596.050000001,5866.01073
17,508,Mozambique,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1346925.024,5364.433391
18,508,Mozambique,52,Cotton,6585617.6389999995,3657.237308
19,508,Mozambique,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2165855.976,3079.337458
20,508,Mozambique,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",6388403.827,2539.142138
21,508,Mozambique,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1248360.354,2056.326551
22,508,Mozambique,09,"Coffee, tea, mate and spices",4636231.394,1891.5239970000002
23,508,Mozambique,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1788152.423,1827.269841
24,508,Mozambique,78,Lead and articles thereof,2528697.58,1746.536856
25,508,Mozambique,39,Plastics and articles thereof,1573031.2940000002,1738.313112
26,508,Mozambique,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2154193.986,1721.0290169999998
27,508,Mozambique,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3261829.2460000003,1497.699154
28,508,Mozambique,22,"Beverages, spirits and vinegar",995622.983,1227.2926220000002
29,508,Mozambique,74,Copper and articles thereof,4750972.237,1019.7096680000002
30,508,Mozambique,70,Glass and glassware,78997.861,473.622936
31,508,Mozambique,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2002717.3350000002,443.132143
32,508,Mozambique,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2415866.0300000003,422.782356
33,508,Mozambique,29,Organic chemicals,364673.35199999996,310.30424899999997
34,508,Mozambique,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",410944.466,278.31197199999997
35,508,Mozambique,38,Chemical products n.e.c.,505648.424,275.65013899999997
36,508,Mozambique,55,Man-made staple fibres,711505.0430000001,240.457447
37,508,Mozambique,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",144194.445,217.533319
38,508,Mozambique,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",52584.984000000004,211.267456
39,508,Mozambique,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",300243.649,127.498616
40,508,Mozambique,41,Raw hides and skins (other than furskins) and leather,115905.36799999999,119.811973
41,508,Mozambique,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",64095.442,112.22116
42,508,Mozambique,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,146240.395,101.834933
43,508,Mozambique,13,"Lac; gums, resins and other vegetable saps and extracts",30292.896,99.54952399999999
44,508,Mozambique,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",88709.813,89.471631
