Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,11723,4299,1089694.1,1541227.0,2005.8,2008.3,2009.4,2009.3,681.3,1544.3,1572.8,1535.5,75.0,160.9,262.5,282.7,29.0,78.9,49.7,58.4,94812.8,7335273.0,7476110.3,600417281.2,1521561234.0,1741691019.3,51217.0,170316.4,207705.2
Int. Dep. Inventory,11647,4281,1863809.6,2934086.5,2005.8,2008.2,2009.5,2009.4,866.4,2161.6,2712.7,2960.3,106.0,233.3,485.8,544.9,25.0,64.1,53.9,59.4,149933.0,11602136.5,11824897.6,989399851.2,2267583005.7,2544444503.4,84948.9,265655.8,326225.8
Domestic Inventory,8770,854,66202.5,107800.0,2010.3,2008.6,2006.3,2006.0,218.4,757.8,736.6,826.8,47.0,210.9,299.6,299.2,25.0,70.7,73.0,72.2,12280.2,941095.4,959164.4,127382868.5,309383584.9,387180598.9,14524.8,41025.2,53325.4
