Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Ras Al Khair,1836,201,1844.7,1918.0,2012.0,2011.2,2013.0,2013.0,249.3,515.7,447.4,435.7,58.0,164.2,231.3,210.1,29.0,96.8,157.8,141.2,1093.5,82314.9,83895.3,28649717.3,67977430.5,90439724.0,15604.4,40715.3,54938.0
Safaniya,1654,199,1525.4,1465.7,2011.8,2011.2,2013.8,2014.3,200.3,552.2,525.0,553.9,45.5,255.3,498.2,468.8,19.0,40.9,99.5,99.3,906.7,68249.1,69559.5,22487297.7,53710177.4,71225047.7,13595.7,35531.9,48009.1
Ras Tanura,1060,238,2814.9,4513.7,2010.1,2009.6,2008.5,2008.4,186.6,678.0,476.6,511.0,27.0,263.1,307.9,275.7,31.0,84.9,73.1,65.4,867.8,66082.2,67351.0,11410047.6,26893406.5,34744543.4,10764.2,28903.6,38197.1
Al Jubayl,1050,254,3500.2,5340.8,2011.7,2010.4,2009.7,2009.5,155.3,556.2,464.2,488.2,30.0,171.9,179.7,176.9,19.5,63.6,69.1,71.9,861.6,65897.3,67162.5,10505816.8,25494084.9,33075291.0,10005.5,28194.8,37035.2
Al Jubail,768,178,3315.9,3580.4,2009.7,2009.6,2009.6,2009.5,173.5,300.8,191.7,193.5,33.0,132.3,60.4,59.3,20.0,49.8,31.4,30.6,552.5,42189.3,42999.3,7437315.8,18122090.4,23297861.6,9684.0,26635.2,34530.7
Jeddah,497,221,9238.2,14494.6,2005.4,2006.6,2006.4,2006.5,202.6,1144.5,663.9,659.8,24.0,349.9,348.3,338.5,17.0,59.5,51.1,47.9,1783.4,137098.4,139730.7,9621008.1,27127371.9,28781286.4,19358.2,58900.5,72487.3
Ras Al Mishab,486,120,238.2,204.7,2010.9,2010.6,2010.7,2010.5,210.5,623.3,380.0,374.9,45.5,291.6,459.7,455.4,22.0,105.0,147.3,134.0,275.7,20710.0,21107.6,4442806.8,10412715.3,13782354.5,9141.6,23386.4,31274.3
Yanbu Industrial,475,188,25200.6,45344.6,2006.3,2007.7,2004.7,2004.7,576.9,1189.3,1391.4,1436.4,147.0,193.4,295.0,295.6,37.0,59.6,86.1,87.4,3124.6,241529.4,246166.8,16487335.2,37154165.0,41819549.7,34710.2,110490.3,137164.1
Dammam,274,111,1141.4,1094.4,2008.9,2009.1,2009.4,2008.9,164.7,800.9,558.7,509.9,27.5,289.9,233.9,238.8,64.0,264.1,77.7,69.9,262.3,19960.6,20343.8,2938453.2,6829581.2,8794647.9,10724.3,28407.6,36647.6
Rabigh,241,120,6216.4,10534.3,2006.4,2006.6,2004.8,2004.5,281.1,669.1,744.9,756.4,67.0,140.9,348.2,360.1,22.0,38.4,53.3,54.2,959.5,74273.3,75699.4,5185665.3,13695901.8,15784945.4,21517.3,69076.8,85038.5
Jizan,166,60,3854.9,5999.3,2008.1,2007.3,2008.2,2008.9,584.0,922.7,831.7,810.9,55.0,295.4,238.8,187.0,57.0,104.6,112.1,116.4,882.5,68189.4,69498.6,2910917.8,9844027.9,11425449.6,17535.6,71874.0,87078.7
Juaymah,128,56,5436.0,10284.8,2007.2,2008.2,2002.7,2002.7,446.8,984.6,3413.5,3556.5,100.0,222.6,422.1,422.9,20.0,60.2,43.7,42.8,354.3,27208.4,27730.8,3591565.5,6750548.9,7729837.2,28059.1,74606.2,95084.0
Duba,80,29,1534.4,2476.2,2010.1,2007.6,2009.9,2010.0,442.9,558.0,673.2,672.5,65.5,159.5,272.4,277.7,31.5,65.5,32.7,32.1,246.2,19058.3,19424.3,1209081.0,4064649.6,4666839.6,15113.5,62215.7,74951.1
Yanbu,31,27,308.9,506.7,2002.9,2006.1,2006.8,2006.9,355.4,1100.9,615.3,592.8,109.0,443.0,309.7,260.8,46.0,71.3,54.3,56.2,70.7,5400.9,5504.6,352021.3,976509.7,1188564.4,11355.5,38118.6,47530.5
Umm Lajj,12,8,5.4,3.2,1992.2,2002.8,2011.5,2007.0,339.1,1171.6,893.9,543.7,123.0,1319.2,2344.8,2050.7,31.0,40.0,45.1,46.4,13.5,1013.5,1032.9,72910.2,171411.2,227797.6,6075.8,15593.9,20923.5
Khafji,11,9,23.2,35.6,2007.3,2005.3,2005.7,2005.5,450.6,624.8,469.1,466.3,58.0,282.4,162.7,86.1,30.0,392.4,175.5,114.0,19.1,1446.9,1474.7,60052.9,116720.5,150747.9,5459.4,13017.5,16578.9
Al Khobar,1,1,3.9,3.0,1980.0,1980.0,1980.0,1980.0,9281.9,9281.9,9281.9,9281.9,3131.0,3131.0,3131.0,3131.0,65.0,65.0,65.0,65.0,6.3,473.4,482.5,20856.1,42792.2,46111.1,20856.1,46408.3,52401.6
