Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,3089,605,453581.6,488328.4,2007.6,2008.3,2010.3,2010.2,872.2,1522.2,1737.0,1721.3,85.0,103.9,176.4,175.8,17.0,20.0,16.8,16.8,43261.9,3348997.7,3413298.5,238087813.4,646422009.7,755686971.8,77076.0,265997.1,316638.6
Oil tanker,2646,1085,394754.1,745852.3,2007.9,2008.9,2008.6,2008.6,561.9,1449.1,1353.6,1351.8,61.0,152.6,305.0,304.8,40.0,49.7,50.8,50.7,24707.3,1913390.7,1950127.8,236679074.1,423580772.5,465899524.8,89447.9,233035.9,290718.5
Chemical tanker,1474,609,48064.3,77973.3,2009.3,2009.7,2009.4,2009.4,850.9,1362.9,1509.1,1505.7,97.5,149.5,270.3,270.0,52.0,67.5,70.5,70.5,8005.6,618452.0,630326.3,25599723.1,131144930.3,152398954.3,17367.5,103068.5,125235.5
Bulk carrier,1251,912,86457.4,156733.0,2009.9,2009.8,2011.0,2011.0,717.5,1866.1,2101.4,2167.1,97.0,194.4,515.2,524.2,112.0,169.9,220.7,223.0,7762.3,600683.0,612216.1,42239639.1,103461337.3,124570546.1,33764.7,129635.8,156081.1
General cargo,901,333,10932.6,14602.7,1991.7,2001.8,2005.1,2005.4,478.3,1425.4,1393.5,1383.1,71.0,154.0,289.2,287.2,36.0,73.8,79.0,80.3,2018.9,155033.1,158009.7,8612221.7,28630951.5,41406676.4,9558.5,47780.6,64408.1
Ro-Ro,545,40,8711.1,6327.5,1994.2,1997.0,2008.7,2008.7,319.8,731.6,881.2,958.3,40.0,88.5,171.0,163.0,12.0,54.2,37.2,36.4,1237.7,95448.2,97280.8,7619117.7,20926076.7,18117822.1,13980.0,33052.2,36998.8
Vehicle,514,263,59036.1,20106.6,2007.8,2007.9,2008.3,2008.1,642.1,2032.2,1923.5,1928.4,47.5,134.3,261.9,264.6,13.0,18.4,23.2,22.9,3611.8,279726.6,285097.3,20360555.5,89768218.8,103960746.4,39612.0,150565.1,162041.1
Service - tug,427,228,187.9,158.2,2007.8,2007.9,2008.9,2008.7,317.6,523.6,454.1,455.4,66.0,228.9,409.7,420.0,55.0,117.5,130.9,135.9,240.6,18073.2,18420.2,4047706.6,9571607.6,12815865.3,9479.4,24477.5,33048.8
Liquefied gas tanker,400,165,25826.5,30101.2,2008.4,2009.3,2008.5,2008.4,1475.0,2476.2,2188.6,2185.5,125.5,221.1,280.5,280.2,39.0,48.9,52.7,52.7,3150.4,243321.2,247992.9,12652842.1,57214922.9,53985115.5,31632.1,213291.3,304755.0
Ferry-RoPax,378,12,1190.8,339.7,1989.5,1984.1,1985.1,1986.9,119.5,503.9,208.6,184.3,10.0,84.2,307.7,162.9,7.0,42.3,37.8,26.7,441.0,33469.3,34111.9,2183406.6,5371887.9,6611057.8,5776.2,12352.9,11520.9
Service - other,52,38,81.3,62.2,2010.3,2010.1,2005.9,2005.2,387.7,828.6,723.8,630.7,108.5,359.4,1292.7,762.6,82.5,252.1,157.6,147.4,77.3,5819.9,5931.7,433754.1,889968.3,958994.7,8341.4,18561.1,20958.1
Refrigerated bulk,41,5,655.3,615.1,2006.9,2004.0,2006.9,2006.9,330.9,769.5,1149.5,1149.7,23.0,122.3,234.5,235.1,8.0,7.8,7.8,7.8,216.2,16524.7,16842.0,1824855.6,3987398.1,4491428.9,44508.7,94847.5,102406.8
Cruise,3,2,214.4,26.6,1993.3,1992.0,1989.3,1989.6,1371.6,2793.7,3150.3,2955.7,238.0,261.5,327.1,319.5,12.0,211.5,69.7,85.4,81.3,6297.8,6418.8,69739.0,577237.3,769786.6,23246.3,160546.7,190868.1
Ferry-pax only,2,2,0.6,0.1,1983.0,1983.0,1973.2,1973.0,300.2,300.2,342.0,343.2,59.5,59.5,96.5,97.2,60.5,60.5,91.3,91.9,0.5,35.6,36.3,6832.5,13915.1,17528.7,3416.3,7944.4,10473.3
