Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Ras Al Khair,1823,186,1780.2,1806.8,2011.9,2010.8,2013.3,2013.3,191.5,567.9,506.0,525.2,39.0,214.6,459.3,424.8,20.0,99.5,95.6,94.9,1026.3,77238.6,78721.6,25693589.5,61110666.4,81051065.3,14094.1,36953.5,49914.1
Safaniya,1644,199,1533.5,1446.1,2011.8,2010.9,2013.0,2013.3,242.5,667.1,500.8,512.4,61.0,317.9,410.8,385.2,25.0,107.2,150.8,135.8,1057.5,79641.8,81171.0,25899586.5,61536105.3,81793964.4,15754.0,40922.5,55205.7
Ras Tanura,1099,265,5389.8,8620.1,2010.2,2010.0,2008.0,2007.9,210.3,642.4,664.4,740.5,43.0,203.8,269.8,284.8,27.0,92.8,52.9,48.3,1036.6,79212.8,80733.7,13660014.7,32145008.9,40786261.9,12429.5,33323.3,43569.8
Al Jubayl,1045,256,5692.9,9220.7,2011.8,2010.8,2010.3,2010.2,181.4,850.6,804.1,861.1,41.0,159.9,280.3,283.7,26.0,61.2,44.2,41.7,1187.4,91086.8,92835.7,11601929.0,31343082.1,39803400.4,11102.3,34843.8,45265.9
Al Jubail,617,144,1394.1,1965.5,2009.9,2009.6,2011.1,2011.0,142.3,479.8,511.4,626.7,20.0,83.7,231.4,236.8,32.0,75.8,57.7,54.5,374.9,28568.1,29116.6,4816712.6,12620323.0,16480338.3,7806.7,23011.3,30429.1
Dammam,483,202,3869.8,4213.4,2008.9,2009.3,2007.6,2008.1,197.9,451.2,228.1,227.2,32.0,172.7,97.5,88.5,23.0,123.1,42.9,45.6,548.9,42099.3,42907.6,5835146.6,14100965.6,17727898.4,12081.0,33856.6,42746.5
Ras Al Mishab,475,116,211.1,182.9,2010.9,2010.7,2010.3,2010.0,208.5,474.2,343.1,340.5,43.0,249.7,488.4,446.8,26.0,81.5,123.6,128.2,247.0,18551.5,18907.7,4051047.4,9505895.7,12601718.3,8528.5,21845.4,29251.4
Yanbu Industrial,461,180,14132.2,25380.0,2006.5,2008.0,2003.5,2003.4,235.9,697.1,890.3,930.6,33.0,192.7,330.5,337.5,29.0,42.6,62.8,61.6,1886.2,145736.5,148534.6,9684045.3,22782050.0,25883733.9,21006.6,66395.8,82432.0
Jeddah,439,196,8139.8,12124.3,2005.4,2006.3,2006.9,2007.1,445.5,696.9,705.1,666.5,116.0,222.1,250.4,231.4,25.0,52.0,72.6,77.6,1728.0,133132.2,135688.3,8812912.8,20507635.3,23809203.2,20075.0,62728.6,76397.8
Rabigh,266,106,6610.0,11368.2,2005.5,2006.6,2004.1,2004.0,238.3,538.2,662.1,694.3,52.0,187.2,314.7,323.4,31.0,50.2,126.4,132.7,1231.1,95286.3,97115.8,6126204.6,14386223.7,16465006.6,23030.8,65536.8,80912.4
Juaymah,144,65,11954.6,22680.2,2006.8,2008.0,2004.0,2004.2,384.1,1097.7,2929.8,2978.9,92.5,208.2,289.7,289.3,41.5,116.6,75.3,74.6,877.1,67718.0,69018.2,6436578.9,11482633.6,12603481.5,44698.5,120152.2,151881.4
Jizan,134,47,3876.6,6262.0,2009.2,2007.6,2007.5,2007.3,658.4,2751.5,1055.2,1068.0,111.0,1004.2,485.4,434.3,30.0,148.6,77.9,73.3,731.3,56045.6,57121.7,3286275.5,13027716.0,12496316.7,24524.4,93278.8,115214.9
Duba,84,33,1414.3,2203.2,2008.6,2005.8,2009.5,2010.7,509.7,733.8,655.5,642.0,141.0,177.6,223.3,228.8,32.5,107.9,61.5,48.6,264.3,20433.5,20825.8,1045952.0,3833249.7,4447640.1,12451.8,54897.3,66328.9
Yanbu,35,28,121.7,203.6,1999.9,2003.4,2006.4,2006.7,236.2,356.1,283.9,285.5,41.0,129.2,114.7,116.6,21.0,134.7,71.0,63.3,39.8,3034.8,3093.1,135555.3,369609.3,456196.2,3873.0,13388.1,16326.7
Umm Lajj,10,7,15.5,25.9,1996.1,2006.9,2005.6,2005.2,193.8,452.7,1154.6,1356.9,37.5,92.4,196.3,200.1,47.5,100.9,49.4,47.6,6.0,452.6,461.2,56677.5,147780.7,184271.2,5667.8,16228.5,20205.4
Khafji,10,8,62.9,94.2,2011.1,2009.9,2006.5,2006.2,1174.9,4350.4,1283.3,1223.9,155.5,1183.9,1026.1,876.3,128.0,202.4,93.8,69.7,34.6,2603.6,2653.6,220947.3,444234.3,546563.4,22094.7,52030.2,64380.3
Al Khobar,1,1,3.6,2.8,1980.0,1980.0,1980.0,1980.0,8764.2,8764.2,8764.2,8764.2,526.0,526.0,526.0,526.0,1183.0,1183.0,1183.0,1183.0,3.4,253.1,258.0,19692.8,40405.4,43539.2,19692.8,43819.9,49478.8
