Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Jeddah,3304,1136,450048.5,475012.0,2003.5,2006.9,2010.4,2010.4,1501.3,2183.6,2411.0,2390.3,132.0,223.3,237.9,246.4,24.0,60.9,28.8,32.6,41266.4,3192828.2,3254130.5,243236787.4,683023673.6,790424770.9,73618.9,251257.4,297831.1
Al Jubayl,1495,932,90098.8,151900.8,2009.7,2010.1,2011.5,2011.6,547.1,1853.0,1955.0,1958.1,87.0,186.0,405.6,410.0,21.0,45.8,70.1,71.7,11571.3,894732.1,911910.9,69626719.7,190840168.1,224083799.4,46573.1,162237.1,199435.3
Ras Tanura,1177,716,275206.2,521928.9,2007.7,2008.2,2008.6,2008.6,514.8,2105.8,2913.3,2954.5,103.0,246.8,494.4,496.4,34.0,102.2,67.8,67.9,19150.3,1482749.6,1511218.4,149367564.6,267305324.8,291331131.8,126905.3,339971.3,424158.8
Dammam,1071,693,47516.8,51124.9,2007.8,2008.3,2009.0,2009.1,348.5,787.5,966.0,980.6,34.0,83.2,246.3,291.8,20.0,68.5,29.9,36.8,4145.7,320517.4,326671.3,23818961.0,68617579.9,82746646.2,22239.9,81465.7,97184.9
Juaymah,1044,525,680868.0,1301962.6,2008.1,2008.7,2009.4,2009.4,3876.0,4563.8,4811.0,4860.3,347.0,401.0,777.1,783.1,35.0,54.0,68.0,68.3,39978.1,3095073.6,3154499.0,312569012.3,549747295.0,568119074.6,299395.6,837248.6,1057650.1
Rabigh,1037,388,179374.9,207413.3,2006.6,2007.4,2009.2,2009.1,1708.1,2418.2,2159.1,2156.1,129.0,228.5,197.3,210.1,24.0,42.6,34.2,36.3,17989.8,1392929.3,1419673.5,98242943.8,258820013.1,305461456.4,94737.7,326442.4,394991.8
Duba,701,49,3613.4,3539.4,1992.0,2001.1,1997.4,2003.1,152.9,1182.0,362.3,637.0,11.0,447.1,230.5,325.1,25.0,75.0,66.2,53.0,1043.5,79728.8,81259.6,4960776.4,14456627.3,14832118.2,7076.7,17405.2,19292.2
Yanbu Industrial,676,450,86140.7,150843.3,2008.0,2009.3,2007.4,2007.3,2320.3,2720.9,2337.9,2346.2,212.0,271.5,392.7,396.6,38.0,57.4,65.3,65.0,8839.4,683958.0,697090.0,56607885.8,140125294.9,156819374.3,83739.5,271148.1,341450.4
Al Jubail,559,339,30195.3,38132.9,2007.5,2008.3,2009.7,2009.8,465.7,1464.5,1115.5,1163.3,40.0,138.9,251.9,273.6,20.0,50.9,34.9,34.9,3073.5,237808.7,242374.6,16891364.3,51630739.0,60446898.1,30217.1,117108.2,140859.8
Ras Al Khair,217,173,7852.1,11238.7,2009.7,2010.2,2009.7,2009.9,524.4,1290.0,1536.4,1430.3,100.0,148.5,348.8,344.0,15.0,55.3,52.8,56.9,930.2,71859.1,73238.8,5006095.6,15523417.4,17573253.8,23069.6,114170.9,151240.4
Yanbu,124,106,6132.0,10420.1,2006.5,2007.8,2009.2,2010.3,1365.1,1794.8,1897.3,1909.3,148.5,218.5,316.6,325.3,45.0,89.4,102.6,99.7,699.6,54015.0,55052.1,3645531.3,10283076.2,12334410.2,29399.4,113828.1,138346.2
Khafji,118,61,1076.4,1484.4,2005.5,2005.1,1997.6,1998.4,426.0,1270.0,2039.2,1892.1,227.5,845.2,491.1,435.8,22.0,96.9,103.5,106.0,236.9,18100.1,18447.6,1865476.8,4640845.1,5961616.6,15809.1,50025.4,64366.2
Jizan,112,95,5325.9,8560.3,2006.2,2007.0,2008.9,2008.7,1867.7,2138.4,1702.6,1704.1,181.5,301.8,368.4,339.3,54.0,85.0,90.8,94.5,946.8,73104.4,74508.0,3331731.5,11848595.7,13567544.6,29747.6,130972.9,163405.6
Safaniya,5,3,169.7,195.5,2016.0,2014.7,2018.0,2018.0,120.7,122.9,1173.2,1181.6,45.0,66.3,232.5,232.6,22.0,17.0,24.2,24.2,22.0,1705.6,1738.4,50295.5,351253.3,297448.3,10059.1,84773.2,131221.5
Umm Lajj,3,3,0.9,0.9,1983.7,1983.7,1985.9,1989.0,1319.9,1229.9,1032.7,799.3,1303.0,1057.0,1260.5,1110.4,93.0,86.3,78.9,80.8,5.0,373.1,380.3,15450.6,35671.5,46280.2,5150.2,12969.9,17058.6
Ras Al Mishab,2,2,1.3,2.3,2004.5,2004.5,1999.2,1998.6,1762.6,1762.6,865.8,1394.9,1899.5,1899.5,3426.4,3608.1,270.5,270.5,381.9,395.2,8.5,639.0,651.3,16265.8,33373.9,35962.4,8132.9,18097.1,20434.2
Buraydah,2,2,188.9,326.3,2001.5,2001.5,1996.0,1996.0,3734.6,3734.6,6819.7,6857.9,174.0,174.0,284.6,284.7,424.5,424.5,237.7,237.5,26.1,2014.5,2053.2,146988.5,300057.0,362717.6,73494.3,234024.9,272609.0
