Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Rijeka Luka,450,209,4316.7,5311.4,2003.8,2001.0,2008.1,2007.8,156.7,511.2,290.0,328.7,16.0,60.1,97.8,122.7,21.0,72.6,33.9,38.3,632.2,48689.7,49624.5,4227507.2,12547787.7,15111339.3,9394.5,32878.9,40344.6
Split,319,49,5902.0,631.3,1989.6,1997.2,2001.1,1999.7,211.6,453.8,462.8,437.4,14.0,47.5,55.9,60.3,9.0,15.8,10.1,11.4,1407.7,108821.4,110910.8,3660518.0,12992727.8,13257509.2,11475.0,36113.5,33773.3
Vranjic,192,107,603.2,785.1,1997.6,1997.9,2004.1,2003.6,255.1,623.1,607.9,605.3,40.0,95.3,122.6,128.7,36.0,65.4,44.7,48.4,175.3,13427.3,13685.1,1415523.3,3992890.3,5194958.6,7372.5,24530.0,31443.4
Sveti Kajo,182,44,238.0,340.5,1976.2,1999.5,1997.3,1998.3,219.0,604.1,559.4,596.6,23.0,70.9,114.8,121.9,36.5,65.1,78.8,80.5,76.9,5844.5,5956.8,469563.2,1275746.4,1751962.8,2580.0,9211.3,12097.5
Tunarica,143,42,483.4,515.3,1977.9,1982.8,1981.4,1982.9,898.8,1315.1,1201.2,1099.4,63.0,100.3,131.6,128.8,51.0,107.4,105.5,112.8,127.7,9708.7,9895.1,1293428.0,3670339.0,5177885.1,9045.0,30770.8,42567.3
Dubrovnik,134,13,1118.7,118.2,1988.7,2001.3,2000.4,1999.9,111.3,392.8,273.1,256.9,12.0,29.1,29.4,28.5,9.0,19.7,10.1,10.7,280.5,21668.0,22084.0,688391.0,2437690.3,2473636.3,5137.2,16120.2,15003.5
Omisalj,104,85,11486.6,21429.6,2007.4,2007.5,2007.7,2007.7,1295.6,1884.8,1961.0,1978.7,121.0,181.8,282.3,284.3,25.0,32.0,33.9,34.3,1122.9,86944.3,88613.6,9511255.3,19857880.0,22049474.9,91454.4,237420.6,293380.9
Kostrena,72,68,2618.5,3194.9,2004.4,2004.1,2002.3,2004.2,942.5,1985.4,1951.1,1570.9,83.5,173.5,1105.9,607.9,105.5,256.0,405.0,397.5,775.4,59766.4,60914.0,3501014.5,10196613.2,12098814.7,48625.2,148859.2,171062.1
Ubli,69,45,538.4,432.5,1987.9,1989.7,1991.8,1990.5,978.3,1182.7,1182.6,1124.3,83.0,108.7,164.9,138.3,11.0,24.1,22.6,26.5,114.9,8814.4,8983.7,1194792.1,3214255.1,4135684.8,17315.8,50137.0,59930.9
Rovinj,69,26,91.6,39.4,1996.6,1993.0,2006.6,2001.0,207.1,304.3,199.0,470.6,13.0,34.1,70.2,132.9,17.0,16.0,10.3,13.9,43.0,3271.9,3334.8,140738.6,360586.1,474182.3,2039.7,6263.4,8471.9
Vela Luka,67,57,1935.0,3335.5,1997.4,1997.8,2005.2,2005.7,1146.1,2060.7,2725.8,3052.6,74.0,104.3,273.7,292.6,42.0,76.7,111.5,112.9,223.4,17227.2,17558.0,1530194.2,4291681.7,5527118.6,22838.7,89202.1,112892.1
Sustjepan,63,22,1955.2,199.1,2004.9,2007.0,2004.8,2004.6,333.9,334.6,420.3,413.8,23.0,23.5,33.5,33.5,9.0,11.1,9.2,9.2,428.8,33213.1,33850.8,1055000.3,4110182.4,4179454.7,16746.0,57752.0,54892.1
Kraljevica,55,42,1736.4,2986.0,2003.9,2003.4,2008.7,2008.9,882.4,1578.6,2203.9,2312.5,101.0,180.0,467.6,483.6,25.0,50.2,35.5,34.0,237.4,18308.9,18660.4,1306599.1,3581626.1,4290871.8,23756.3,87238.8,105202.6
Komiza,47,43,940.4,498.9,1995.3,1996.2,1999.2,2001.7,997.8,1347.5,2034.3,1598.9,75.0,108.2,188.9,230.1,17.0,25.1,68.4,35.8,202.1,15578.8,15877.9,1395931.3,3930898.3,4811581.6,29700.7,85769.3,94339.0
Pula,47,33,194.6,250.6,1995.1,1998.1,1998.0,1996.9,299.6,657.3,619.3,678.8,25.0,68.8,182.8,184.2,41.0,50.3,70.4,72.2,46.8,3587.4,3656.2,300682.9,809329.4,1087789.4,6397.5,22650.4,30135.4
Ploce,40,36,1536.4,2806.4,2002.1,2002.9,2013.0,2013.3,854.8,1511.1,2753.0,2945.5,98.5,141.5,357.7,365.8,115.0,105.1,105.3,105.7,156.0,12026.9,12257.8,776629.7,2314572.0,2802690.9,19415.7,84590.3,105140.2
Hvar,39,30,846.2,1173.9,1999.6,1998.7,2008.2,2011.0,851.4,1350.0,1123.6,3211.8,42.0,219.2,300.1,368.7,15.0,58.8,76.5,95.0,131.3,10086.1,10279.8,556480.9,1922832.2,2439662.1,14268.7,59402.5,74640.2
