Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Rijeka Luka,431,208,6327.9,7222.9,2004.0,2001.4,2008.5,2007.9,181.4,772.3,432.1,449.9,38.0,82.9,80.0,84.2,32.0,60.0,39.1,40.4,818.4,63090.2,64301.6,5212404.4,14360414.3,18101130.6,12093.7,42613.4,53132.5
Split,306,47,4494.8,495.0,1988.8,1998.5,1998.4,1997.0,208.7,433.9,369.6,361.3,15.0,48.1,43.9,45.4,10.0,123.3,16.8,87.9,1169.8,90397.1,92132.7,2854217.7,10059389.2,10414667.9,9327.5,29135.6,27438.5
Sveti Kajo,197,48,326.9,466.8,1976.6,1998.5,1999.0,1999.6,228.7,721.6,682.1,723.0,26.0,79.0,109.1,111.4,18.0,64.0,77.6,81.0,88.3,6735.9,6865.2,663318.2,1827496.6,2480682.1,3367.1,12007.1,15522.7
Vranjic,191,110,779.8,1046.6,1996.7,1997.6,2003.5,2003.1,600.0,751.5,817.0,814.1,67.0,77.5,114.5,114.0,31.0,70.7,60.6,63.6,200.0,15317.4,15611.5,1628046.2,4672692.1,6074806.1,8523.8,28768.1,37010.4
Tunarica,152,43,411.0,440.0,1978.2,1982.8,1980.4,1981.3,886.6,1067.4,959.9,875.2,98.0,131.3,160.8,165.4,30.0,68.6,78.7,85.4,114.6,8721.3,8888.7,1163154.6,3282521.7,4632507.5,7652.3,25591.9,35657.4
Dubrovnik,113,11,684.6,70.4,1984.9,2002.4,1999.4,1998.0,107.3,321.2,263.2,240.2,11.0,21.6,23.4,22.7,12.0,20.5,12.8,13.2,204.1,15772.5,16075.4,413443.9,1439108.2,1489548.0,3658.8,11231.0,10459.2
Omisalj,97,79,8939.9,16661.9,2007.6,2007.6,2008.1,2008.1,1009.8,1495.9,1547.2,1553.8,94.0,146.8,516.6,525.2,23.0,40.5,50.2,50.0,759.3,58786.3,59915.0,7281973.9,15041279.2,16705273.1,75071.9,194464.9,240025.9
Kostrena,71,67,1581.7,2446.1,2004.1,2004.0,2004.6,2005.1,871.3,1129.6,1169.3,1189.6,88.0,166.4,247.4,247.1,22.0,72.8,98.0,96.4,353.2,27177.0,27698.7,1363704.3,4355083.6,5174428.9,19207.1,73680.6,89829.7
Ubli,70,45,703.4,670.4,1987.8,1989.5,1991.7,1992.2,1105.2,1761.4,1547.0,1771.7,100.0,184.7,227.7,290.4,22.5,43.5,55.0,55.9,177.2,13599.0,13860.1,1621952.0,4417723.8,5717430.4,23170.7,70112.0,84666.5
Vela Luka,66,61,983.4,1605.6,1997.7,1997.7,2005.9,2007.4,784.1,1110.0,1435.8,1560.4,74.0,96.1,243.2,266.1,28.0,58.5,43.5,42.9,135.5,10409.1,10609.0,856893.5,2530728.0,3247252.8,12983.2,50331.3,63485.2
Sustjepan,65,25,1393.0,142.8,2004.2,2005.9,2002.5,2002.4,217.5,336.9,287.8,287.7,15.0,25.5,39.1,39.5,8.0,9.8,13.2,13.3,357.1,27662.4,28193.5,785927.8,3041474.8,3104634.7,12091.2,41287.5,39142.5
Kraljevica,64,48,1050.2,1765.4,2002.7,2001.6,2006.9,2007.1,877.9,997.6,1159.2,1175.4,80.0,113.4,142.8,142.9,33.0,80.3,52.8,50.6,176.4,13572.0,13832.5,791507.4,2628304.2,3141254.1,12367.3,52511.1,64081.5
Hvar,63,33,572.1,307.1,1997.3,1995.9,2000.1,2006.1,428.8,582.9,509.6,701.5,38.0,59.0,61.3,89.8,11.0,40.1,18.2,23.0,139.7,10738.9,10945.1,464330.0,1824699.0,2246175.5,7370.3,28189.4,33355.0
Rovinj,60,20,59.1,32.5,2000.9,1997.7,2007.0,1999.6,148.6,383.3,156.6,440.4,15.0,61.0,99.9,241.9,10.0,57.0,96.1,248.1,46.5,3518.3,3585.8,128885.6,340184.2,448364.1,2148.1,6558.5,8618.1
Ploce,59,52,606.6,1004.9,2001.2,2002.0,2008.8,2009.6,714.1,737.6,787.0,802.5,70.0,78.6,95.7,97.0,26.0,57.7,25.6,23.8,86.6,6656.4,6784.2,546037.3,1649667.5,2079534.4,9254.9,36554.7,45978.3
Gazenica,46,11,732.1,156.8,2005.1,2001.5,2004.0,2006.7,162.3,496.0,251.1,353.2,15.0,39.0,29.4,45.6,35.0,21.1,23.4,22.0,262.8,20354.3,20745.1,452837.3,1698261.5,1708566.3,9844.3,33647.6,32162.6
Pula,43,34,91.5,115.7,1996.0,1997.6,1994.7,1993.7,209.3,771.0,432.5,476.4,53.0,143.9,230.9,255.4,24.0,49.1,61.6,70.6,41.7,3154.3,3214.9,304447.4,796392.6,1077901.1,7080.2,21969.3,29860.2
Komiza,36,29,389.5,197.9,1992.0,1994.7,1994.4,1996.9,875.1,1045.5,1244.6,1115.0,80.0,102.2,109.8,130.0,26.0,62.5,76.5,77.2,94.4,7245.2,7384.3,733715.5,1936090.0,2455835.6,20381.0,53848.7,58937.9
Lokrum,27,13,226.3,48.5,2001.0,2001.3,2004.9,2009.2,271.9,256.0,301.8,431.4,20.0,23.0,31.3,49.7,9.0,30.7,33.5,131.4,57.9,4480.0,4566.0,68660.4,480082.9,639302.2,2543.0,15579.7,18550.0
Drvenik,27,24,194.7,263.4,1995.4,1996.0,2001.9,2004.0,1016.4,1072.7,1006.0,1022.7,70.0,103.3,99.9,104.3,30.0,54.6,67.8,73.3,45.8,3510.0,3577.4,353440.8,1060595.7,1336341.2,13090.4,44622.9,55865.1
Sibenik,26,21,150.6,131.5,2000.2,1998.6,2006.2,2004.5,375.8,655.2,342.3,746.1,49.0,83.3,81.9,126.5,39.0,55.8,39.6,48.5,42.2,3244.1,3306.4,159431.9,536679.5,736945.8,6132.0,25073.6,32311.9
Mali Losinj,24,11,11.2,12.0,1996.5,2002.9,2001.4,1999.2,316.3,391.6,353.3,365.2,14.5,54.0,65.2,77.0,11.5,83.1,67.4,57.5,9.8,741.7,755.9,49092.9,123556.6,167396.9,2045.5,6203.9,8231.1
Bakar,24,21,750.3,1370.4,2004.2,2004.1,2008.9,2008.9,812.0,905.0,1225.1,1243.3,67.0,89.0,129.2,130.0,22.5,29.5,26.4,25.7,71.2,5502.0,5607.6,423116.7,1137424.9,1331018.2,17629.9,63901.3,76565.9
Susak,21,19,142.1,205.2,2001.6,2002.6,2006.9,2007.1,228.2,635.0,431.7,516.2,67.0,58.5,73.5,77.9,39.0,141.4,64.5,61.4,42.1,3233.4,3295.5,202292.2,657308.7,818518.9,9633.0,35396.1,45462.1
Zaliv Rasa,21,11,77.5,80.1,1977.1,1977.5,1976.9,1976.7,1279.5,1090.6,1246.7,1218.0,130.0,108.3,134.2,134.8,21.0,41.6,38.4,45.1,21.4,1615.4,1646.5,232766.5,645371.3,907794.7,11084.1,35695.6,50321.6
Unije,20,13,73.1,69.6,1980.6,1987.2,1989.7,1992.9,985.0,805.2,351.2,386.0,96.5,83.6,83.5,81.0,32.5,43.8,46.6,41.8,16.5,1252.0,1276.0,130670.5,369129.0,500122.9,6533.5,21402.1,28892.4
