Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Italy,1415,461,11459.8,7194.9,1993.0,2000.2,2001.8,2004.0,215.5,540.3,354.2,377.0,17.0,63.0,270.9,251.2,16.0,60.1,56.9,72.6,2660.0,204843.5,208776.5,12182399.0,36313409.9,43330025.4,8609.5,26470.9,29658.7
Greece,256,132,6522.9,3589.4,1998.1,1995.3,2003.4,2004.8,817.9,969.9,820.9,1066.2,65.0,86.4,78.5,129.9,12.5,67.0,40.8,84.3,1336.7,103259.5,105242.0,5202098.9,17570386.8,19743092.7,20320.7,70249.0,79132.3
Slovenia,199,89,1035.3,849.4,2001.3,2000.3,2003.3,2003.8,165.9,348.3,236.7,219.6,15.0,31.3,29.7,32.0,11.0,44.4,39.7,62.3,251.1,19351.3,19722.8,1232230.7,3738600.1,4322649.5,6192.1,20141.0,23493.9
Turkey,155,131,5323.1,9171.3,1999.1,2000.7,2006.2,2006.5,1150.7,1413.7,1449.3,1414.1,114.0,133.8,211.8,193.1,28.0,57.6,71.3,58.6,654.1,50508.6,51478.4,5246726.7,12956616.0,15196699.8,33849.8,102232.1,131893.8
Montenegro,135,33,242.0,116.5,1981.9,1996.9,1998.6,1995.4,163.7,362.6,166.9,314.7,19.0,38.5,30.9,58.9,22.0,46.8,17.5,32.2,75.8,5815.8,5927.5,236712.5,860502.3,1084044.7,1753.4,6448.7,7758.3
Malta,93,55,1607.2,1205.9,2002.8,2002.7,2001.7,2004.9,771.7,934.2,806.4,929.5,70.0,88.2,86.7,123.3,15.0,85.3,58.2,100.0,376.5,29080.3,29638.6,1827240.5,5714211.9,6361721.1,19647.7,63439.5,70831.6
Albania,63,39,329.3,213.9,1990.1,1990.4,1996.4,1993.0,524.4,788.7,893.6,968.4,64.0,68.8,125.5,109.3,19.0,49.6,38.0,70.0,85.4,6537.9,6663.4,776962.5,2000470.8,2516532.7,12332.7,32964.1,38576.1
Spain,38,33,804.2,1035.3,2005.8,2005.5,2005.7,2006.6,1674.8,1941.7,1992.4,2096.3,152.5,175.2,164.9,174.7,56.5,141.7,115.5,133.6,172.7,13326.8,13582.7,1045729.9,3229693.1,4217649.5,27519.2,107909.7,135007.3
France,33,19,195.1,225.5,1990.6,1999.2,1998.3,2009.6,582.8,866.1,564.3,616.5,28.0,67.0,64.4,73.8,14.0,28.3,32.5,17.4,43.8,3353.2,3417.6,266898.0,711889.1,910232.8,8087.8,24448.4,29832.0
Egypt,33,29,815.1,1186.7,1994.2,1994.9,2005.8,2007.1,1284.7,1545.9,1353.8,1288.5,185.0,216.3,149.5,149.0,41.0,101.6,39.8,42.4,130.2,10037.6,10230.3,943058.7,2524539.3,3120937.4,28577.5,90557.0,114833.2
Lebanon,28,10,157.1,118.1,1973.2,1976.1,1974.4,1975.5,1842.7,1804.0,1810.0,1814.1,152.5,189.7,196.2,200.5,41.0,44.6,53.9,50.1,34.9,2641.3,2692.0,344626.3,988891.6,1413536.2,12308.1,40740.5,58405.8
Israel,25,7,133.8,174.8,1977.5,1983.3,1982.2,1984.5,1315.5,1226.8,1221.7,1208.7,144.0,157.9,177.9,189.3,51.0,62.8,66.0,70.3,28.2,2125.3,2166.1,303037.1,866519.8,1257062.6,12121.5,41673.1,58959.8
Tunisia,24,23,132.8,205.6,1993.8,1994.2,1998.2,1999.4,944.5,1181.8,1002.8,969.0,129.0,230.7,263.1,180.0,63.5,64.9,47.7,44.2,25.0,1905.2,1941.8,458530.9,1193389.1,1624970.4,19105.5,57946.3,78533.1
United States of America,21,21,4942.0,8940.0,2007.4,2007.4,2008.0,2008.1,5929.8,6624.1,6554.5,6499.3,490.0,559.8,709.3,685.8,114.0,108.0,123.7,120.8,448.2,34632.0,35297.0,2701456.2,7576015.7,8807038.3,128640.8,507411.7,620855.6
Gibraltar,21,21,1955.7,3582.3,2010.3,2010.3,2010.5,2010.6,2090.6,2194.1,2288.0,2297.8,147.0,176.8,202.3,203.6,77.0,128.2,151.9,156.4,286.5,22188.9,22614.9,1100559.2,2595582.4,3092243.6,52407.6,182465.5,220677.0
Libya,15,14,333.0,575.2,1986.9,1988.4,2002.0,2003.6,1007.0,1155.8,1023.7,1012.7,126.0,136.6,125.8,124.9,28.0,47.8,65.8,67.9,45.2,3486.1,3553.0,334948.7,811209.4,968800.0,22329.9,65316.6,82966.7
Russian Federation,14,14,2319.8,4244.1,2006.5,2006.5,2010.4,2010.4,4517.9,3620.0,4226.7,4257.6,406.0,367.6,414.8,414.8,25.5,42.6,29.4,29.0,225.8,17437.1,17771.9,2080896.1,4613031.9,5186078.6,148635.4,395988.5,496820.2
Cyprus,8,7,187.1,288.6,1993.5,1996.7,1998.6,1998.9,1444.9,1579.9,1454.9,1421.2,225.0,222.4,224.4,218.9,35.5,101.6,159.6,147.3,38.9,2994.6,3052.1,211945.7,523265.8,648405.0,26493.2,84906.6,107067.2
Algeria,5,5,32.6,46.5,2004.4,2004.4,2005.0,2004.9,1349.6,1336.8,1380.7,1383.3,131.0,157.6,133.9,133.6,70.0,65.2,74.0,74.9,8.5,653.2,665.8,94201.4,274255.5,383560.0,18840.3,70683.6,92836.8
Bosnia and Herzegovina,5,3,28.0,47.0,1991.6,1992.0,1994.0,1994.0,253.8,476.2,935.7,1028.7,27.0,195.0,57.3,50.9,11.0,12.2,16.9,17.0,6.1,468.6,477.6,26625.6,48756.6,58865.3,5325.1,15161.8,17718.8
Morocco,4,4,78.6,107.6,2002.8,2002.8,2004.7,2004.6,1852.8,2200.5,2044.4,2072.9,217.0,216.2,203.8,208.5,23.5,158.8,349.7,341.8,21.6,1672.1,1704.2,127655.2,407256.8,503549.7,31913.8,122954.2,153694.5
United Arab Emirates,4,2,352.4,675.6,2015.5,2013.0,2008.0,2008.0,518.3,2205.6,4039.7,4110.8,25.5,198.0,381.3,382.0,35.0,35.0,41.0,41.0,37.0,2868.2,2923.3,253457.1,478530.5,540753.3,63364.3,165925.9,200839.4
