Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,431,90,9117.8,893.3,2000.2,1999.9,2004.0,2002.8,149.5,542.2,291.2,291.9,16.0,44.9,60.0,61.7,10.0,13.6,11.8,12.3,2169.7,167744.0,170964.7,3221853.9,16482494.5,19147166.0,7475.3,33853.9,36909.9
Container,299,33,673.1,849.6,2006.0,2007.3,2007.6,2007.4,213.4,304.5,225.0,222.3,16.0,24.0,51.3,47.9,12.0,14.1,16.7,16.4,202.7,15498.7,15796.3,948981.6,3261101.9,3693335.6,3173.9,11527.7,13768.0
General cargo,115,28,479.7,615.0,1991.6,1995.2,2000.2,1999.6,409.8,846.4,613.6,648.1,28.0,103.4,129.8,142.4,14.0,58.2,41.9,43.8,151.7,11640.2,11863.7,433263.7,1398785.5,2005513.6,3767.5,17827.8,23814.3
Chemical tanker,81,22,462.3,718.3,2007.9,2007.1,2008.2,2008.2,383.1,1017.5,733.0,729.0,50.0,124.2,235.5,225.8,31.0,48.5,48.7,47.0,166.8,12685.8,12929.3,689264.1,2163490.4,2588376.1,8509.4,29763.1,35743.4
Ferry-RoPax,54,3,20.4,4.3,1965.4,1967.7,1967.6,1967.5,102.3,2733.0,681.5,607.5,15.0,777.0,3847.6,3753.8,8.5,5.8,3.9,4.2,20.1,1506.1,1535.0,149174.4,322730.5,429087.6,2762.5,6167.3,8788.8
Refrigerated bulk,53,9,1637.2,1804.4,2003.3,2002.0,2002.2,2002.2,3778.4,2645.2,2277.2,2272.5,206.0,172.2,221.1,220.8,11.0,13.4,11.3,11.3,592.8,45366.0,46237.0,5352946.3,11696447.6,13174948.2,100999.0,215227.7,232381.3
Liquefied gas tanker,47,7,789.1,702.5,2008.5,2006.1,2010.8,2010.8,230.4,1158.6,1941.6,1822.5,19.0,109.4,323.6,320.5,19.0,19.7,30.0,29.9,109.2,7198.0,7336.2,190851.2,1245938.1,1065827.0,4060.7,33738.6,51330.6
Oil tanker,37,9,542.6,1036.2,2004.4,2005.0,2010.0,2010.2,347.1,660.7,1371.5,1503.0,44.0,121.7,575.9,593.3,23.0,19.1,9.2,8.8,85.2,6476.1,6600.4,441713.9,641698.9,670425.6,11938.2,35198.7,45255.3
Vehicle,35,14,259.5,79.6,2003.5,2003.7,2006.0,2005.3,259.9,183.5,252.8,244.2,32.0,24.7,38.8,39.1,8.0,12.2,9.9,10.1,35.4,2731.1,2783.5,80623.8,355464.4,411664.0,2303.5,8755.7,9423.1
Bulk carrier,31,14,445.2,674.6,1992.6,2003.1,2011.1,2011.3,510.4,1440.8,1447.7,1405.0,122.0,147.9,216.3,214.0,53.0,101.0,90.1,81.2,66.7,5136.3,5235.0,364095.4,871677.2,1130203.5,11745.0,42603.3,52874.2
Service - other,13,11,50.3,30.2,1997.4,1996.5,1988.4,1990.6,1017.0,1800.6,1204.4,1291.7,96.0,283.3,664.4,870.2,23.0,105.8,82.2,60.7,23.7,1795.7,1830.2,210835.1,432587.3,466139.0,16218.1,36088.0,40748.4
Service - tug,4,3,0.4,0.2,1985.8,1990.3,1986.6,1986.5,245.8,333.2,339.2,326.8,64.5,243.2,398.0,382.9,22.0,30.7,21.7,22.0,0.9,64.5,65.7,5617.1,13282.6,17784.7,1404.3,3626.1,4895.8
Miscellaneous - fishing,1,1,4.6,1.7,2008.0,2008.0,2008.0,2008.0,2062.7,2062.7,2062.7,2062.7,203.0,203.0,203.0,203.0,0.0,0.0,0.0,0.0,2.5,184.3,187.8,11691.8,25934.7,29485.1,11691.8,27516.2,32618.7
