Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,433,90,12313.0,1190.1,2000.1,1999.6,2005.1,2003.7,167.2,492.8,391.6,386.7,16.0,37.8,66.9,71.7,9.0,15.6,12.4,14.9,2564.3,198151.9,201956.4,3310878.7,20272256.0,24590610.9,7646.4,41449.3,47447.4
Container,297,33,1263.3,1613.7,2006.0,2007.3,2006.9,2006.9,233.7,386.3,425.2,425.4,22.0,34.0,62.0,61.6,13.0,66.7,34.2,34.7,404.3,30949.3,31543.5,1831230.4,6323088.9,7194048.9,6165.8,22652.0,27157.7
General cargo,118,28,216.3,276.9,1991.4,1995.2,2002.0,2002.1,179.3,624.6,271.4,285.9,26.0,115.4,139.0,149.1,13.5,63.1,56.3,57.6,83.1,6355.6,6477.6,264354.9,820397.8,1169913.8,2240.3,9629.0,12914.0
Chemical tanker,81,22,488.5,765.1,2007.9,2007.1,2007.9,2007.9,440.2,807.6,774.5,776.4,40.0,102.2,151.6,150.2,31.0,41.4,49.5,48.3,162.4,12381.7,12619.5,760707.6,2353338.5,2814121.1,9391.5,32328.1,38735.5
Refrigerated bulk,54,9,256.0,274.3,2003.4,2002.0,2006.0,2005.8,146.5,787.3,349.3,338.8,12.0,51.0,113.9,110.6,7.0,22.3,27.7,27.7,107.3,8189.5,8346.7,813692.9,1777958.5,2002703.0,15068.4,32110.6,34669.8
Ferry-RoPax,54,3,4.1,1.0,1965.4,1967.7,1965.7,1965.5,143.8,153.0,136.8,136.4,15.0,16.0,23.1,22.4,5.0,9.8,14.5,13.5,9.7,728.1,742.1,33502.6,72480.9,96367.3,620.4,1385.1,1973.8
Liquefied gas tanker,47,7,920.2,817.1,2008.5,2006.1,2010.8,2010.8,214.9,1366.2,2264.3,2119.6,16.0,181.9,324.4,322.4,15.0,23.0,34.6,34.6,145.2,9327.3,9506.3,212748.6,1441212.8,1222483.7,4526.6,38478.3,58888.2
Oil tanker,39,10,1984.2,3860.4,2004.1,2004.8,2010.7,2010.8,237.7,1792.3,4889.9,5470.4,23.0,198.0,807.0,815.1,31.0,79.7,231.3,233.7,170.2,13112.3,13364.0,1226572.6,1957013.5,2138522.9,31450.6,85505.1,108112.6
Vehicle,35,14,207.4,65.9,2003.5,2003.7,2004.5,2003.8,200.0,169.9,202.1,202.2,29.0,19.2,30.1,30.7,5.0,9.0,8.2,8.4,22.8,1752.1,1785.8,66759.1,294336.0,340871.1,1907.4,7250.0,7802.6
Bulk carrier,30,14,707.8,1270.9,1993.0,2003.1,2013.3,2013.6,462.4,1376.3,2318.3,2663.8,101.0,149.7,720.7,740.0,87.0,95.5,32.3,30.2,71.9,5537.0,5643.3,429470.0,1077851.4,1276557.5,14315.7,54311.4,66108.7
Service - other,13,11,99.3,59.8,1997.4,1996.5,1997.1,1997.8,1206.6,2362.3,2376.1,2556.6,404.0,406.9,522.9,490.3,118.0,151.2,129.7,131.0,39.5,3011.2,3069.0,417306.7,856221.7,922630.7,32100.5,71429.0,80653.5
Service - tug,4,3,1.0,0.6,1985.8,1990.3,1991.0,1991.1,335.8,933.9,893.9,849.4,187.5,243.5,319.5,316.2,27.5,28.8,30.2,30.1,2.1,156.8,159.8,14599.4,34523.2,46224.7,3649.9,9424.6,12724.8
Miscellaneous - fishing,1,1,9.7,3.5,2008.0,2008.0,2008.0,2008.0,4352.8,4352.8,4352.8,4352.8,328.0,328.0,328.0,328.0,455.0,455.0,455.0,455.0,5.0,378.9,386.2,24671.9,54727.1,62219.2,24671.9,58064.3,68831.7
