Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Shakotan,984,170,1813.3,1542.4,1988.9,1989.6,1997.9,1999.9,171.0,1285.3,1075.3,1194.8,33.0,260.9,724.8,572.2,14.0,27.2,39.6,33.5,734.6,55584.4,56651.6,4994718.0,10957452.6,12571166.2,5075.9,12535.3,15050.3
Vernadsky,82,27,334.3,68.4,1989.6,1991.1,1993.8,1988.9,710.3,596.5,613.3,620.4,71.0,71.9,81.8,84.5,7.0,17.4,10.0,11.4,163.9,12378.3,12616.0,499097.0,1832379.8,2962980.9,6086.5,22173.5,33739.8
Port Foster,82,36,335.1,84.6,1993.5,1992.7,1997.4,1996.8,433.3,695.3,518.1,680.7,49.0,110.2,175.4,250.3,3.0,6.8,5.8,7.6,150.0,11392.7,11611.4,464367.8,1432062.7,1987405.3,5663.0,17264.2,22747.1
Palmer,47,20,160.3,29.4,1991.9,1990.4,1995.3,1994.0,371.2,468.1,466.9,455.2,43.0,50.2,53.5,55.3,19.0,16.9,34.6,45.6,77.3,5882.5,5995.4,154625.7,584714.6,863538.3,3289.9,12118.1,16789.0
Escudero,38,19,231.1,67.5,1990.5,1993.1,1997.5,2001.3,628.6,793.9,905.3,1079.8,63.0,104.9,231.7,352.9,5.0,12.4,16.7,26.4,95.1,7282.3,7422.1,436773.4,1193556.1,1543240.0,11494.0,31865.2,39870.8
Signy,23,12,309.2,230.1,1987.7,1991.1,1987.6,1988.3,1807.2,2084.5,1694.5,1626.4,166.0,387.5,463.6,426.0,19.0,43.0,80.2,80.9,119.6,9072.9,9247.1,1031441.9,2330833.6,2749662.2,44845.3,104100.1,122707.2
Orcadas,14,7,138.4,27.9,1981.1,1982.6,1982.3,1981.3,1683.8,1539.0,1468.0,1317.5,204.5,186.1,205.9,188.8,3.5,6.6,6.6,10.2,57.7,4360.0,4443.8,134940.0,561993.6,1069358.8,9638.6,41230.4,71112.9
Marambio,10,6,38.7,14.1,1984.3,1987.3,1983.1,1983.0,188.8,505.6,471.8,476.1,34.0,60.8,78.7,82.0,10.5,11.6,20.3,20.3,16.7,1279.8,1304.4,283574.5,779012.4,1003423.5,28357.4,77813.6,102196.5
Jubany,10,6,45.9,17.4,1981.0,1982.5,1983.4,1979.6,541.3,625.7,762.3,799.8,56.0,95.8,157.1,181.9,4.0,6.5,6.0,6.8,21.7,1637.5,1668.9,207791.2,389446.9,454117.1,20779.1,43434.3,53147.7
Rothera,9,8,26.4,9.7,1993.4,1991.8,1994.7,1993.7,204.4,671.8,455.4,632.6,24.0,128.0,381.5,515.2,14.0,16.8,36.0,47.5,13.7,1047.0,1067.1,85146.1,201335.1,244512.0,9460.7,23339.9,28727.2
Arctowski,8,7,32.8,5.2,1999.2,2000.4,2000.2,2001.3,669.8,567.0,647.0,396.8,53.0,65.0,91.7,89.0,3.0,4.6,3.8,4.3,16.0,1216.0,1239.3,49599.5,133793.4,184352.7,6199.9,17002.7,22776.0
Port-Aux-Francais,7,5,71.4,36.2,1997.6,1996.2,1998.2,1998.0,7941.2,6965.8,4436.3,4368.2,370.0,1183.0,574.2,570.4,175.0,385.2,392.9,394.7,45.9,3469.5,3536.1,253996.8,546392.7,608740.2,36285.3,83521.2,97178.8
Comandante Ferraz,6,4,112.7,92.4,1998.3,1995.0,2000.2,1996.9,1152.4,1288.0,1284.7,1167.7,152.5,146.4,151.3,142.3,23.5,96.2,165.5,290.8,38.4,2912.3,2968.2,93419.9,322338.2,419461.2,15570.0,63928.4,80238.0
Mcmurdo,3,3,40.8,42.4,1990.3,1990.3,2008.2,2010.6,2299.1,1584.0,1338.7,1681.4,190.0,155.0,193.6,190.6,31.0,66.0,141.7,151.9,12.2,932.6,950.5,99988.6,162277.7,190841.7,33329.5,74472.2,95193.1
Jang Bogo Station,3,1,55.4,21.4,2009.0,2009.0,2009.0,2009.0,2440.5,2440.5,2460.1,2460.1,201.0,201.0,225.7,225.7,35.0,35.0,55.2,55.2,32.1,2408.4,2454.6,149407.2,306550.8,330327.1,49802.4,110818.7,125130.0
King Sejong,3,3,58.7,33.0,1991.0,1991.0,1990.4,1988.7,3162.5,4303.6,4170.4,4543.0,477.0,740.0,1642.2,1531.9,86.0,67.0,21.5,28.8,36.4,2736.7,2789.2,315793.5,684667.9,810320.5,105264.5,248199.3,302582.2
Casey Station,2,2,61.3,36.4,2002.0,2002.0,1990.1,1990.1,4724.5,4724.5,7664.4,7898.9,907.0,907.0,1767.3,1768.5,58.5,58.5,109.6,109.7,29.8,2302.1,2346.3,254163.9,521624.5,562189.6,127081.9,282831.1,319410.6
Davis Station,1,1,20.7,12.3,1990.0,1990.0,1990.0,1990.0,3144.7,3144.7,3144.7,3144.7,265.0,265.0,265.0,265.0,74.0,74.0,74.0,74.0,9.8,757.7,772.2,85824.9,176093.8,189751.7,85824.9,190974.8,215637.5
