Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Dublin,4127,542,31025.9,17376.0,2004.0,2005.1,2005.8,2007.1,130.5,662.4,455.1,490.5,12.0,71.0,865.2,404.3,8.0,38.4,35.7,34.1,6837.7,522965.6,533006.5,35819290.4,94000259.9,113651731.5,8679.3,22821.2,24440.1
Rosslare,389,37,5226.5,1112.0,1997.8,1999.5,1994.0,1998.2,311.7,807.4,494.5,479.7,19.0,79.0,239.9,162.9,3.0,52.1,121.9,74.7,1051.3,80146.9,81685.7,5653659.8,14064414.8,17276729.2,14533.8,31995.2,30106.0
Ford'S Wharf (Topaz Energy Terminal),373,146,1292.9,1543.1,2004.9,2002.8,2007.2,2007.2,584.2,543.4,562.8,558.3,42.0,56.0,59.8,56.6,24.0,33.7,30.6,30.6,479.6,36291.9,36988.7,2998820.9,8350898.3,10016315.2,8039.7,24037.3,29220.2
Ringaskiddy Deepwater Terminal,336,164,5003.1,3277.9,2004.9,2004.2,2005.1,2007.6,553.4,586.6,627.7,631.6,39.5,62.1,63.0,70.0,19.5,45.6,29.0,37.2,741.3,56552.6,57638.4,4595466.8,13640992.4,16535608.6,13677.0,40529.9,45089.4
Tom Roes Point Terminal/Drogheda,259,184,395.1,595.7,2002.9,2003.1,2004.1,2004.2,621.6,568.7,561.4,561.4,62.0,65.1,90.1,88.7,33.0,38.5,45.9,45.1,133.2,10075.2,10268.6,1643055.4,4702547.5,6683055.2,6343.8,21348.3,29898.0
Castletown Bearhaven,222,83,193.0,128.6,1997.8,1996.5,1998.3,1999.0,1869.9,2513.2,1935.7,1446.0,343.5,469.7,692.5,592.4,123.5,216.4,380.3,363.2,408.1,30640.6,31228.9,807080.8,1841783.9,2162528.4,3635.5,8879.4,10821.5
Waterford Great Island (Esb),193,134,524.4,679.3,2006.3,2005.3,2008.3,2008.4,563.6,563.6,549.1,585.1,46.0,65.0,77.1,84.5,35.0,41.4,41.8,44.8,168.8,12791.9,13037.5,1391578.3,3904647.4,5198681.4,7210.3,23481.2,30602.2
Cork,181,129,4280.6,7327.4,2005.5,2005.2,2008.3,2008.5,604.9,949.2,1256.9,1279.2,68.0,109.3,217.1,218.6,28.0,42.9,49.6,48.9,581.8,44362.6,45214.4,4019591.6,9994169.0,11563926.2,22207.7,65909.8,82298.8
Killybegs,166,100,561.2,412.0,1998.5,1999.4,1998.0,1999.3,947.9,1868.6,818.9,1390.0,116.0,396.8,629.5,672.0,21.5,221.5,579.4,736.7,343.0,25892.4,26389.6,2432523.6,5697614.8,6578553.2,14653.8,36115.3,42841.0
Greenore,153,128,889.8,1202.5,2003.1,2003.5,2005.3,2006.9,471.4,771.3,867.3,820.5,57.0,90.8,150.5,134.7,23.0,52.7,109.4,109.8,189.3,14355.6,14631.2,1208526.9,3270819.9,4588615.6,7898.9,28906.2,38051.0
