Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,2220,786,5920.4,8475.6,2002.9,2003.5,2006.0,2006.5,590.2,724.7,790.5,768.6,64.0,80.4,141.0,134.6,31.0,44.7,67.6,65.0,1613.0,122267.1,124614.6,15049315.2,44308562.6,63143989.8,6779.0,24831.0,34194.5
Ro-Ro,1441,26,8746.1,3439.1,2008.6,2006.8,2010.8,2010.4,123.4,443.3,302.8,328.4,10.0,28.7,32.8,35.1,4.0,9.1,14.7,15.5,1481.7,113603.8,115785.0,3691899.6,6803022.0,7931878.2,2562.0,6021.7,6392.2
Ferry-RoPax,1396,21,18490.9,4119.9,1997.3,1999.0,1999.6,2000.6,125.9,2179.8,565.4,443.9,10.0,234.7,1459.1,1429.9,3.0,23.5,71.8,52.4,4085.7,313011.8,319021.6,25677728.7,63468407.8,77898068.7,18393.8,39270.3,35848.3
Container,1197,92,6735.3,8076.6,2005.1,2006.0,2007.0,2006.9,614.8,623.6,598.4,597.5,44.0,48.1,55.5,55.5,20.0,20.2,26.4,26.6,2032.3,154453.5,157419.1,13184713.8,36495446.0,41181306.9,11014.8,31471.1,36146.8
Chemical tanker,610,216,3498.1,5446.1,2005.7,2007.0,2008.0,2008.1,241.3,666.3,572.9,588.5,46.0,81.6,141.3,143.6,23.0,43.6,50.6,50.9,1040.7,79000.7,80517.5,3311284.4,12706873.5,15185586.2,5428.3,23839.7,29238.4
Miscellaneous - fishing,504,176,867.0,723.4,1998.2,1997.6,1998.6,1999.7,1262.1,2298.6,2242.8,2396.0,242.0,454.0,770.7,721.6,42.0,247.0,796.1,896.1,858.9,64579.9,65819.9,5087405.8,11284846.8,12829728.1,10094.1,23755.9,28161.2
Bulk carrier,266,225,11488.8,20685.4,2008.1,2009.2,2010.6,2010.6,960.1,1386.4,1628.0,1682.6,91.5,157.8,357.8,364.6,51.5,74.6,86.8,87.3,920.4,70638.5,71994.7,5691541.0,14471587.5,17675108.6,21396.8,85611.5,104097.5
Cruise,204,72,3743.9,411.1,1995.1,1996.3,2001.7,1997.9,205.9,389.9,368.1,374.6,16.0,29.2,55.1,57.4,10.0,10.4,10.6,10.3,845.4,65012.7,66260.9,1262604.4,7853547.8,9703837.5,6189.2,33381.1,37997.1
Vehicle,145,35,3857.0,1244.3,2002.3,2004.7,2004.5,2003.8,622.9,778.5,743.6,759.4,49.0,58.4,64.3,65.6,18.0,25.8,22.4,22.7,334.3,25492.9,25982.4,1260000.8,5555252.5,6433548.6,8689.7,33029.4,35546.9
Oil tanker,133,65,4902.9,8590.4,2005.9,2007.7,2008.3,2008.3,623.9,1444.8,1462.3,1474.9,71.0,149.5,237.0,237.1,22.0,39.5,44.6,44.4,587.3,44926.8,45789.4,5524613.1,10429018.8,12062082.2,41538.4,106384.4,131804.0
Liquefied gas tanker,104,27,220.0,218.4,2009.5,2009.0,2009.8,2009.8,601.6,604.8,579.3,585.5,59.0,62.7,71.7,72.0,23.0,35.7,38.9,38.1,132.5,9930.4,10121.0,148626.4,463810.6,497333.1,1429.1,8073.5,10767.7
Service - other,56,27,101.9,78.4,1999.8,2000.2,2004.5,2004.4,357.2,1130.5,895.4,885.6,56.5,165.4,326.2,260.4,10.0,95.4,124.2,113.8,59.9,4500.4,4586.9,547426.4,1123198.9,1210314.8,9775.5,21752.1,24561.2
Service - tug,29,16,7.2,5.4,1985.5,1992.6,1999.9,2002.5,202.4,1137.0,904.8,804.2,36.0,191.2,886.2,833.1,10.0,209.9,1156.4,1340.4,28.5,2140.0,2181.1,138766.9,328142.0,439364.4,4785.1,12355.9,16682.6
Refrigerated bulk,5,4,35.6,39.1,1993.8,1993.0,1993.0,1992.9,1269.6,1367.5,1344.5,1355.0,114.0,105.1,108.6,109.7,53.0,60.0,53.7,52.0,19.8,1505.4,1534.3,116107.9,253701.3,285770.6,23221.6,49484.9,53428.8
Ferry-pax only,1,1,1.0,0.1,1992.0,1992.0,1992.0,1992.0,466.1,466.1,466.1,466.1,41.0,41.0,41.0,41.0,5.0,5.0,5.0,5.0,0.5,38.8,39.6,2094.8,5899.8,7642.1,2094.8,5843.7,7732.7
