Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Dublin,233,143,1049.8,541.2,2004.0,2005.1,2008.6,2008.1,175.4,226.3,228.3,217.8,20.0,31.8,33.7,46.0,19.0,48.6,31.9,58.3,275.9,21191.9,21598.7,911837.9,2841273.7,3616871.6,3913.5,13108.4,15568.4
Cork,180,39,230.6,281.2,2000.6,2003.5,2002.1,2001.6,227.4,409.6,312.0,251.6,27.0,103.7,192.5,82.6,20.5,45.6,59.9,45.8,153.2,11596.8,11819.5,874498.7,973563.5,1175308.3,4858.3,12948.5,16163.6
Ford'S Wharf (Topaz Energy Terminal),157,33,175.7,218.9,2004.8,2003.7,2005.5,2005.6,171.5,217.1,170.1,170.6,14.0,26.8,18.2,16.6,12.0,31.5,16.3,16.7,72.5,5546.0,5652.4,486913.9,1247546.4,1441441.0,3101.4,8227.4,9519.4
Cobh,140,39,328.1,66.0,1998.7,1999.5,2001.6,2001.3,276.3,526.9,262.5,366.6,37.5,69.7,78.6,129.8,28.5,132.0,215.3,566.6,155.8,11840.8,12068.2,532793.1,1496225.1,1859224.0,3805.7,10946.0,13549.9
Killybegs,134,50,121.5,47.9,1995.6,2000.2,1998.5,1997.8,284.5,629.2,358.2,329.3,35.5,97.2,50.9,62.8,40.5,293.0,192.1,375.6,106.0,7997.4,8151.0,306997.7,809409.3,953470.1,2291.0,6109.9,7224.8
Galway,124,49,190.3,163.7,1999.8,2001.0,1999.1,2000.8,334.5,425.5,388.0,363.4,27.0,83.8,100.5,73.2,23.0,36.5,52.3,39.3,84.6,6424.3,6547.6,685276.9,884870.2,1120159.3,5526.4,15057.7,19029.2
Castletown Bearhaven,90,39,33.3,20.3,1997.9,1998.3,2000.2,1998.8,533.5,903.1,729.6,528.8,89.0,152.2,184.5,169.3,58.5,188.5,878.9,748.5,93.6,7029.1,7164.0,146652.0,325539.0,372300.2,1629.5,3843.9,4577.8
Waterford Great Island (Esb),77,20,100.1,104.4,2007.2,2003.6,2007.6,2009.0,126.4,168.4,173.0,164.2,11.0,24.2,17.3,15.4,10.0,23.3,17.4,20.7,35.6,2736.4,2789.0,230398.5,601597.9,700562.4,2992.2,8070.7,9342.3
Inisheer,58,22,49.8,66.8,1996.6,2002.0,1999.0,1999.3,350.5,447.7,376.5,370.0,31.0,42.8,68.0,68.8,14.0,34.3,37.2,32.1,20.8,1584.2,1614.6,293008.2,274705.8,371627.9,5051.9,13633.7,17648.1
Ringaskiddy Deepwater Terminal,54,29,96.3,41.2,2000.4,2000.9,1996.0,2003.1,176.5,292.5,229.1,180.8,32.0,69.1,39.1,65.2,13.0,49.6,26.6,42.7,40.9,3125.5,3185.6,138717.1,417431.0,507035.0,2568.8,7883.5,9427.8
Aughinish,50,45,286.2,503.0,2007.0,2006.9,2009.6,2009.7,354.4,381.6,415.5,418.0,32.0,42.2,62.7,62.2,25.0,43.2,58.1,58.4,42.9,3294.3,3357.6,228627.5,660888.5,873969.5,4572.5,18799.0,24215.4
Rushbrooke,47,22,44.8,31.7,2000.8,1999.2,1999.2,2000.8,135.7,946.3,503.7,323.7,65.0,451.5,862.3,718.6,31.0,168.4,358.3,288.8,39.8,2993.2,3050.6,239453.6,517109.8,645092.3,5094.8,12790.5,16206.6
Donegal,46,19,18.1,19.2,2000.7,2000.8,2000.7,2002.2,217.4,307.9,224.1,193.1,31.0,63.5,134.5,79.2,14.0,75.7,33.9,37.3,25.1,1886.3,1922.5,110417.4,268473.7,343657.7,2400.4,6309.4,8168.3
Bangor,44,21,18.1,16.5,1991.4,1995.9,1996.7,1998.2,149.3,462.0,239.7,273.5,19.5,64.5,98.6,110.5,9.5,30.4,30.7,28.7,12.5,937.6,955.6,100727.1,232280.7,274306.4,2289.3,5651.2,6910.5
Ballydavid,44,37,67.4,80.8,1999.1,1999.6,2006.2,2007.3,682.5,843.0,438.9,470.6,134.0,167.1,119.3,105.2,12.0,23.7,29.8,27.0,34.6,2614.0,2664.2,123535.1,331725.0,440312.0,2807.6,9423.2,12321.6
Dunmore East,42,26,92.5,57.0,2004.0,2001.9,2008.1,2009.1,220.2,365.5,146.5,238.9,20.5,45.4,30.2,42.8,8.5,28.1,16.2,19.0,27.3,2095.4,2135.7,72791.8,263821.9,327152.1,1733.1,6709.8,8497.9
Foynes,42,36,121.0,198.3,2003.8,2006.4,2008.8,2009.0,275.4,324.6,397.2,405.1,29.5,36.7,40.6,39.7,43.0,74.2,73.0,71.6,29.2,2231.7,2274.5,193204.2,507877.9,687344.8,4600.1,15513.4,20295.8
Rosslare,41,24,45.3,15.8,1995.9,1999.0,1993.6,1999.2,117.0,237.2,222.7,154.3,14.0,127.9,40.4,85.0,10.0,12.2,13.1,10.8,19.3,1450.3,1478.2,74793.3,177009.8,211338.4,1824.2,4390.6,4832.8
Moneypoint,40,35,215.0,366.5,2006.7,2007.7,2011.2,2011.5,487.0,503.8,348.1,333.5,35.5,69.2,50.5,46.6,17.0,60.3,86.4,86.2,41.2,3150.1,3210.6,213557.1,597647.9,804819.0,5338.9,20674.7,26877.7
Dun Laoghaire,39,18,29.7,34.7,1994.9,1998.6,2003.3,2005.9,290.2,378.7,278.0,291.0,21.0,45.5,45.8,49.8,41.0,54.9,38.4,32.8,16.5,1245.8,1269.7,139150.6,284898.9,339331.2,3568.0,9093.2,11216.4
Inishmore,37,16,29.2,17.5,1986.2,1990.2,1997.5,2000.0,235.1,1762.8,348.3,181.6,35.0,174.6,398.9,156.0,14.0,77.9,398.3,81.6,21.3,1600.6,1631.4,184158.8,404941.3,517054.5,4977.3,12274.7,16225.3
Kilrush,32,27,77.4,114.3,2004.9,2004.5,2006.6,2007.8,319.6,382.6,287.5,272.2,29.0,33.3,36.9,39.6,22.5,37.4,38.7,41.9,15.6,1194.9,1217.9,118555.0,346919.8,467526.0,3704.8,13736.6,17637.1
Limerick,31,27,19.4,28.9,2002.5,2003.6,2004.4,2004.8,219.2,258.8,256.2,252.1,16.0,31.1,40.7,39.9,46.0,47.8,46.8,46.1,7.4,558.2,569.0,87395.5,247585.8,351310.7,2819.2,9202.4,12981.3
Greencastle,30,8,15.4,4.5,2000.1,1994.5,2000.5,2001.4,661.8,942.6,411.0,671.2,144.5,164.9,87.9,150.1,43.0,116.8,127.3,249.4,22.6,1706.4,1739.2,27863.7,75501.9,89517.5,928.8,2528.9,2999.6
Rossaveel,27,12,30.7,12.2,2007.3,2005.7,2002.0,2005.5,878.0,2753.0,2064.4,866.0,193.0,351.6,1271.9,567.6,79.0,110.9,121.9,155.1,32.1,2409.6,2455.8,184638.5,394846.2,490353.6,6838.5,16369.8,21195.4
Lehanbeag,23,15,11.7,13.4,1991.3,1995.7,1999.4,2002.0,311.4,1546.7,482.8,387.9,24.0,479.8,590.1,275.0,24.0,30.8,30.6,25.3,21.3,1602.6,1633.3,54617.5,134394.3,168404.1,2374.7,6622.1,8366.5
Passage West,22,12,10.3,10.9,2002.2,2005.6,2006.4,2006.2,170.1,251.9,194.7,182.4,16.5,55.9,34.1,21.8,10.0,21.2,22.5,16.7,6.8,514.3,524.2,29034.8,71592.0,83451.6,1319.8,3585.3,4291.1
Howth,21,18,254.1,55.0,1990.2,1993.8,2005.0,2003.3,371.1,1016.7,1221.8,1214.4,40.0,329.0,208.0,231.2,30.0,92.6,11.6,16.0,55.0,4211.1,4292.0,285544.1,753661.6,935914.7,13597.3,32078.1,31435.3
Kilmore Quay,20,13,31.9,40.8,2001.8,2002.2,2006.5,2006.8,184.1,232.5,252.6,281.1,18.5,24.5,32.2,32.4,13.0,17.3,17.9,18.8,8.1,625.7,637.7,50199.6,134917.7,164582.0,2510.0,7914.9,9897.5
Kinsale,20,10,9.5,9.9,1996.8,1996.8,2000.1,2002.5,434.5,1224.4,273.3,250.1,32.5,222.2,170.7,106.5,36.5,48.7,161.6,89.2,15.1,1134.2,1156.0,18357.8,45229.3,56311.7,917.9,2730.9,3450.0
Rathmullan,20,11,7.2,6.2,1996.0,1999.8,2003.7,1998.0,179.7,467.5,368.9,282.2,24.5,421.4,376.2,288.7,19.0,22.2,35.6,46.5,11.9,897.2,914.4,43439.9,94972.6,106960.6,2172.0,5058.3,5944.1
