Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,2219,784,7482.7,10822.7,2002.9,2003.5,2006.3,2006.6,658.2,1014.3,1000.8,982.9,75.0,112.2,171.8,168.1,30.0,40.1,52.8,50.5,1976.8,150025.4,152905.9,20021513.9,58794498.0,83750573.0,9022.8,32818.6,45206.5
Ro-Ro,1439,26,8774.3,3421.9,2008.6,2006.8,2010.8,2010.4,124.7,424.4,304.2,327.3,10.0,27.9,35.1,36.1,3.0,7.6,11.6,11.9,1524.0,116971.0,119216.8,3673417.6,6768965.5,7892170.6,2552.8,5999.9,6369.0
Ferry-RoPax,1394,22,11451.3,2667.7,1997.2,1996.9,1998.2,1999.9,129.6,1660.8,350.7,288.0,9.0,170.5,157.3,109.6,3.0,154.0,113.0,63.8,2707.7,207026.7,211001.6,16642835.3,41130391.4,50485910.1,11938.9,25490.7,23285.9
Container,1195,92,12505.8,15282.2,2005.1,2006.0,2009.9,2009.7,625.2,1117.0,1116.2,1136.5,44.0,75.6,177.4,178.6,24.0,25.5,15.9,15.8,2793.5,213720.8,217824.2,18871936.3,53301049.1,59653645.3,15792.4,46277.4,53211.1
Chemical tanker,607,213,4573.4,7171.9,2005.7,2006.9,2007.9,2008.0,257.4,912.2,751.3,776.2,41.0,92.9,223.2,232.4,22.0,36.1,50.1,51.1,1201.6,91612.1,93371.1,4521877.8,16965720.5,20238504.5,7449.6,31871.5,38918.0
Miscellaneous - fishing,510,175,595.5,477.7,1998.2,1997.8,1999.7,2000.8,1213.2,2183.0,1507.9,1567.2,175.0,343.1,762.3,757.4,26.0,199.3,315.6,347.7,750.2,56375.2,57457.6,3359276.4,7451522.6,8471626.6,6586.8,15501.8,18376.4
Bulk carrier,266,228,16797.9,29224.2,2008.2,2009.3,2010.0,2010.0,1776.8,2391.8,2430.5,2433.2,193.0,254.3,358.1,358.0,64.0,83.4,99.3,101.3,1600.1,123564.6,125937.0,9722413.5,23434957.2,30282661.5,36550.4,141344.1,172429.3
Cruise,204,72,4153.2,441.5,1995.1,1996.3,2003.2,1999.9,226.0,313.8,408.3,402.3,16.5,23.8,48.2,49.7,10.0,13.0,13.4,13.0,968.6,74529.0,75959.9,1285558.1,8194565.4,10079579.1,6301.8,34867.4,39643.4
Vehicle,144,35,3612.5,1146.7,2002.3,2004.7,2006.9,2006.4,595.8,894.8,702.8,705.3,53.5,67.8,91.9,96.5,15.5,15.8,15.7,15.4,284.5,21747.5,22165.1,1161214.7,5119712.0,5929148.3,8064.0,30651.2,32987.4
Oil tanker,133,63,5909.4,10526.5,2006.0,2007.8,2008.2,2008.2,622.8,1543.6,1710.6,1756.8,69.0,172.2,328.6,334.2,29.0,50.0,67.2,65.9,678.3,52210.5,53213.0,6148554.6,11935858.5,13511036.8,46229.7,117064.7,145720.4
Liquefied gas tanker,105,27,212.3,214.6,2009.5,2009.0,2010.0,2010.0,541.2,608.7,555.6,572.3,53.0,66.4,73.1,74.4,14.0,18.4,15.9,15.2,103.0,7729.7,7878.1,143494.3,453448.6,483873.7,1366.6,7762.5,10377.6
Service - other,58,30,168.3,107.3,2000.0,2000.7,2008.2,2007.1,568.1,2250.8,1457.4,1243.3,70.5,596.6,1371.7,937.9,21.0,192.8,240.0,215.8,126.5,9496.9,9679.2,748645.2,1536055.6,1655192.9,12907.7,28721.7,32430.9
Service - tug,31,16,7.8,5.5,1985.1,1992.6,1991.4,1992.0,283.5,1656.0,953.3,785.2,48.0,525.7,1546.1,1423.0,24.0,191.6,117.8,116.1,36.6,2750.0,2802.8,141950.0,335669.0,449442.6,4579.0,11823.9,15964.2
Refrigerated bulk,5,4,42.9,46.2,1993.8,1993.0,1992.2,1992.2,993.1,1659.1,1622.1,1600.1,129.0,131.8,211.1,209.7,54.0,81.8,62.7,63.1,26.8,2038.3,2077.5,137112.7,299597.8,337468.8,27422.5,58437.1,63094.5
Ferry-pax only,1,1,0.4,0.0,1992.0,1992.0,1992.0,1992.0,173.3,173.3,173.3,173.3,19.0,19.0,19.0,19.0,3.0,3.0,3.0,3.0,0.2,14.5,14.8,778.8,2193.5,2841.3,778.8,2172.6,2874.9
