Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Kingdom of Great Britain and Northern Ireland,4579,810,16449.7,8758.6,2002.1,2003.1,2001.9,2004.4,133.4,519.1,260.2,273.9,12.0,79.3,131.8,90.3,10.0,58.6,93.1,59.9,4535.8,347402.4,354072.5,20931772.2,56122478.0,70161020.4,4571.3,12349.2,13918.0
Netherlands,952,295,6556.2,6490.1,2006.6,2005.0,2008.3,2008.0,637.7,721.1,665.9,676.9,54.0,89.1,60.2,65.9,26.0,40.8,27.9,35.1,1796.8,136186.8,138801.6,10539045.9,28047518.5,33122202.3,11070.4,32115.4,38041.8
Spain,661,374,6814.1,9651.7,2003.6,2004.2,2008.7,2009.2,1146.1,1696.6,1282.7,1395.7,134.0,219.4,225.7,206.8,32.0,89.3,77.5,83.3,1385.4,105828.0,107859.9,9092146.0,23590901.5,30097837.1,13755.1,43705.0,53785.4
France,542,193,4562.5,1883.3,2001.5,2003.3,2001.2,2005.5,402.1,798.6,445.3,538.9,22.0,99.7,47.3,79.7,13.0,65.5,28.0,38.8,1065.7,80916.2,82469.8,6749468.5,17311208.6,21847032.1,12452.9,30826.1,32553.9
Belgium,465,137,5145.7,3092.6,2004.7,2005.0,2009.8,2008.4,617.2,747.4,605.0,630.1,51.0,89.4,46.2,53.1,15.0,46.9,17.5,23.1,867.8,65833.6,67097.6,4702310.5,11578689.7,13992543.2,10112.5,27986.1,32838.8
Germany,223,150,1854.0,1139.0,2004.1,2003.5,2009.5,2007.7,867.4,997.1,892.1,943.4,97.0,112.3,88.1,115.9,22.0,50.4,27.4,36.2,279.8,21142.9,21548.9,2073427.1,6267794.4,8413098.8,9297.9,31484.4,41763.7
Norway,99,77,1174.3,1748.4,2003.7,2003.8,2009.5,2009.9,1037.4,1192.0,1044.8,1049.1,111.0,154.0,167.9,178.3,34.0,210.9,73.0,65.2,252.6,19228.5,19597.7,1733935.6,4208208.7,5102174.8,17514.5,48947.7,62305.9
Russian Federation,79,56,1414.2,2177.8,2006.6,2006.1,2008.7,2009.1,1844.1,1844.4,2020.4,2050.3,184.0,188.8,188.7,188.9,36.0,47.3,88.3,97.4,310.5,23501.7,23952.9,2147975.4,6131881.1,7801070.3,27189.6,94278.8,118757.8
Portugal,69,57,720.8,526.3,2004.2,2004.0,2004.5,2005.9,986.9,1056.9,1062.3,1012.0,102.0,112.9,85.9,101.3,32.0,41.0,26.6,38.6,167.8,12928.8,13177.0,1098459.9,3409274.6,4435429.6,15919.7,53791.4,69630.3
Sweden,61,52,737.6,1102.1,2003.6,2003.7,2004.8,2004.8,1142.8,1344.9,1280.1,1273.5,120.0,132.4,133.0,130.3,29.0,30.1,32.8,32.9,163.5,12392.0,12629.9,1143497.8,3284510.2,4198876.1,18745.9,66791.0,84792.0
Lithuania,52,50,222.1,331.9,2003.3,2003.1,2003.7,2003.7,1381.5,1448.7,1458.4,1453.6,152.0,156.1,157.6,157.2,30.5,37.6,38.1,38.2,69.6,5237.8,5338.4,844582.2,2440367.0,3462541.1,16242.0,56133.8,77603.3
United States of America,51,49,6499.4,10811.8,2008.9,2009.0,2009.0,2008.9,4625.7,4560.7,4685.9,4708.3,408.0,421.6,436.5,437.6,55.0,69.7,59.2,56.6,718.5,55429.0,56493.2,4505869.4,12215997.3,15429691.8,88350.4,333292.2,417548.1
Canada,48,46,2494.8,3438.6,2006.6,2006.6,2007.1,2008.4,2809.5,3092.9,2568.1,2711.9,255.0,296.6,251.5,269.5,48.0,54.5,53.6,60.6,393.3,30116.8,30695.1,1849262.8,5484929.8,7439455.0,38526.3,158935.9,198870.3
Denmark,47,44,261.9,299.8,2004.9,2004.2,2002.5,2006.1,1139.5,1332.8,1260.4,1283.5,114.0,176.1,148.5,157.5,39.0,106.1,76.5,88.9,80.0,6030.4,6146.2,732087.4,2088426.3,2800126.1,15576.3,51694.4,67820.0
Costa Rica,47,15,7248.5,8945.1,2009.6,2010.0,2011.5,2011.2,4405.3,4415.2,4445.9,4444.0,248.0,252.2,253.8,254.1,8.0,7.8,7.9,7.9,1034.3,80123.0,81661.4,7266983.6,22340989.3,24660800.0,154616.7,499061.3,579822.5
Latvia,43,40,254.5,381.2,2004.6,2004.2,2005.6,2005.8,1466.5,1499.6,1542.8,1540.7,163.0,168.5,163.8,164.2,35.0,40.9,39.5,39.9,74.1,5591.4,5698.8,725629.3,2159689.4,3029198.0,16875.1,61945.5,83710.0
Iceland,36,30,709.7,282.4,2004.2,2003.4,2006.7,2006.7,1063.4,1109.2,1189.0,1212.9,120.0,120.4,88.9,131.8,27.0,26.2,20.0,24.4,156.0,11993.2,12223.5,443058.9,1788404.8,2393520.8,12307.2,54061.1,70839.2
Estonia,29,26,189.1,268.8,2004.7,2004.5,2005.1,2004.9,1677.4,1780.8,1762.6,1767.6,171.0,176.3,175.1,175.6,33.0,42.2,41.1,41.6,53.0,3991.0,4067.6,607109.2,1760018.1,2480958.4,20934.8,75549.5,101701.6
Turkey,27,27,874.1,831.9,2002.7,2002.7,2006.2,2006.4,3146.3,3182.1,3139.1,3112.7,334.0,331.8,273.3,302.8,61.0,63.3,51.3,71.4,119.4,9148.3,9324.0,1127773.4,3431009.1,4664104.4,41769.4,149893.1,196300.2
Guinea,24,22,2697.2,4929.0,2010.2,2010.5,2010.4,2010.4,2941.3,3088.2,3124.1,3126.6,295.5,312.5,319.0,319.8,92.5,109.8,101.3,100.7,220.4,17066.8,17394.5,1429861.1,3475700.6,4159509.6,59577.5,229544.8,275176.5
Poland,19,19,74.9,110.5,2001.9,2001.9,2003.7,2003.7,1282.3,1333.7,1357.9,1355.3,149.0,153.7,150.3,150.1,28.0,40.3,46.8,46.4,21.5,1615.9,1646.9,287084.3,829890.0,1193773.3,15109.7,50404.7,72310.5
Gibraltar,18,17,379.7,551.0,2007.4,2007.3,2006.4,2009.5,1288.8,1450.2,1260.9,1275.6,146.5,161.5,142.3,150.1,34.0,38.9,37.2,41.7,58.7,4522.4,4609.2,407866.5,1166652.2,1540962.6,22659.2,81193.7,103297.5
Brazil,17,17,2795.3,5071.8,2008.8,2008.8,2009.0,2009.0,4617.4,4597.1,4587.8,4592.3,507.0,578.0,579.9,579.9,75.0,123.8,130.8,131.1,251.0,19438.6,19811.8,1425023.5,3531855.5,4225723.8,83824.9,329044.5,395722.2
Guernsey,13,5,452.7,41.3,2008.5,2001.4,2011.8,2011.3,296.1,307.0,298.8,300.5,17.0,20.0,17.5,17.8,9.0,12.0,9.9,10.5,89.8,6879.5,7011.6,7988.6,504075.6,705434.9,614.5,34342.7,46635.4
Finland,13,10,59.9,84.2,1996.8,1998.7,1998.4,1998.8,1708.2,1764.6,1776.3,1796.0,179.0,189.2,202.1,202.4,22.0,27.8,26.2,25.7,22.8,1716.6,1749.6,215952.2,623253.7,885840.4,16611.7,57462.1,79490.0
Greece,10,10,350.6,303.4,2005.5,2005.5,2002.6,2006.1,2738.1,2816.7,2806.1,2844.9,246.5,250.8,202.3,231.4,64.0,66.7,36.2,60.8,46.9,3607.3,3676.6,282812.6,974817.3,1299741.3,28281.3,120736.1,152588.1
Algeria,9,9,280.0,305.8,2002.0,2002.0,2006.3,2011.2,1685.0,1882.4,1777.3,1702.0,193.0,212.7,208.8,245.6,38.0,65.7,39.7,55.7,35.1,2701.4,2753.3,288611.3,828628.7,1062034.4,32067.9,108334.9,136556.3
Panama,8,8,920.2,1252.0,2012.6,2012.6,2015.8,2015.4,4440.4,4583.7,4407.2,4412.0,390.5,415.1,321.9,335.2,43.5,48.8,24.6,28.3,113.8,8795.5,8964.4,678932.3,2301261.3,2609346.2,84866.5,324032.4,383538.7
Faroe Islands,6,4,14.7,11.5,2003.5,2003.2,2003.3,2004.2,1105.3,1284.4,1298.4,1315.4,99.0,109.6,111.8,117.3,90.0,235.0,238.9,251.2,7.7,576.2,587.2,81144.1,179993.3,204634.2,13524.0,31828.2,37730.4
Italy,5,4,41.2,62.0,2001.0,2002.2,2004.3,2004.3,2693.1,2416.9,2019.9,2022.1,331.0,326.4,373.2,372.7,28.0,31.5,27.6,27.2,10.7,818.8,834.5,137609.4,399192.3,562029.6,27521.9,99924.3,133995.3
Mexico,5,3,129.6,199.8,1977.0,1983.7,2011.0,2011.0,46.9,2192.7,6051.9,6301.6,21.0,200.3,564.7,564.9,3.0,11.3,29.0,29.0,14.5,1111.6,1132.9,82450.3,228622.5,354955.5,16490.1,77431.1,100359.0
Malta,5,5,71.6,79.7,1998.2,1998.2,1998.4,2000.8,2371.4,2369.4,2348.7,2412.8,264.0,269.2,272.0,271.1,47.0,69.8,73.7,76.5,14.8,1139.2,1161.1,144240.8,422031.3,584797.8,28848.2,113070.3,144506.6
Jersey,5,5,19.2,10.2,2003.4,2003.4,2000.1,2001.4,352.2,473.5,439.0,493.7,41.0,64.0,57.4,85.7,29.0,33.8,19.2,32.2,7.2,546.8,557.3,40657.2,58726.1,76584.4,8131.4,24684.9,30749.4
Nigeria,5,4,411.3,736.8,2003.6,2002.8,2005.7,2006.1,4179.1,3322.6,4217.7,4268.8,274.0,285.2,396.6,398.5,25.0,30.9,29.6,28.7,49.7,3834.4,3908.0,535207.8,1194182.2,1337283.5,107041.6,280631.0,336003.4
Morocco,4,4,113.0,68.3,2005.8,2005.8,2009.5,2008.8,1676.2,1691.5,1358.0,1520.9,188.5,215.0,114.9,163.9,12.5,21.2,7.4,12.0,10.7,820.5,836.3,113440.5,380998.3,499156.1,28360.1,103423.8,130838.9
Bahamas,4,4,234.9,329.1,2007.0,2007.0,2011.9,2012.6,3948.8,4033.0,3807.6,3796.1,312.0,416.8,305.9,298.6,21.5,22.8,28.1,27.3,31.3,2407.4,2453.6,144237.1,457720.3,672063.0,36059.3,184572.9,245912.9
Indonesia,4,3,548.9,958.5,1989.8,1995.3,2005.1,2004.7,1261.0,3511.1,3009.0,2897.8,334.0,453.0,639.1,633.2,17.0,23.3,17.0,14.5,37.7,2919.9,2976.0,269695.6,561960.7,725039.5,67423.9,231948.8,295548.3
Ukraine,3,3,198.0,304.8,2010.7,2010.7,2010.9,2010.9,3706.1,3890.2,3765.1,3744.3,387.0,402.7,414.0,415.3,75.0,64.0,66.7,66.6,23.3,1803.1,1837.7,178793.5,493329.8,677970.9,59597.8,250027.8,317605.1
Colombia,3,3,1108.7,2156.9,2012.3,2012.3,2012.3,2012.2,3895.7,3991.3,3991.5,3990.4,466.0,446.0,448.6,447.6,272.0,191.3,195.4,193.0,47.1,3646.1,3716.1,485254.0,962549.7,1108410.3,161751.3,458314.3,529286.8
Isle of Man,3,3,1.9,2.1,2003.0,2003.0,2003.5,2004.6,220.8,214.9,208.5,204.2,42.0,48.0,47.2,53.1,111.0,105.7,106.7,91.5,1.3,97.5,99.4,5985.9,15865.9,21200.7,1995.3,6360.0,8311.8
Japan,2,2,0.4,0.3,1980.0,1980.0,1976.4,1971.8,664.9,664.9,66.8,124.6,95.0,95.0,118.5,148.5,23.5,23.5,19.5,14.4,1.7,126.6,129.1,5811.0,13774.2,18358.8,2905.5,7434.6,9895.4
Bangladesh,2,1,1.2,1.8,2009.0,2009.0,2009.0,2009.0,246.8,246.8,246.8,246.8,30.0,30.0,43.7,43.7,23.0,23.0,30.8,30.8,0.3,24.1,24.6,5657.4,16230.0,23323.8,2828.7,9220.3,13261.1
India,2,2,259.9,443.2,1995.5,1995.5,2018.0,2018.0,2973.2,2973.2,5789.0,5868.8,275.0,275.0,517.9,518.0,229.0,229.0,429.9,430.0,28.4,2202.4,2244.7,349802.0,548655.1,743367.6,174901.0,403270.7,507580.6
Guyana,1,1,93.4,153.5,2011.0,2011.0,2011.0,2011.0,4013.7,4013.7,4013.7,4013.7,369.0,369.0,369.0,369.0,61.0,61.0,61.0,61.0,9.3,723.1,736.9,68481.5,135536.9,168109.5,68481.5,218621.7,254188.3
China,1,1,41.9,65.4,2009.0,2009.0,2009.0,2009.0,2116.1,2116.1,2116.1,2116.1,212.0,212.0,212.0,212.0,48.0,48.0,48.0,48.0,5.1,389.5,397.0,26795.6,74386.5,115611.4,26795.6,126239.3,163615.3
Sri Lanka,1,1,0.1,0.1,1967.0,1967.0,1967.0,1967.0,424.7,424.7,424.7,424.7,17.0,17.0,17.0,17.0,100.0,100.0,100.0,100.0,0.2,18.5,18.8,1792.6,4238.9,5675.7,1792.6,4628.8,6249.7
Cameroon,1,1,0.0,0.0,1967.0,1967.0,1967.0,1967.0,248.0,248.0,248.0,248.0,21.0,21.0,21.0,21.0,24.0,24.0,24.0,24.0,0.1,10.3,10.5,1046.5,2474.6,3313.3,1046.5,2702.2,3648.4
Guatemala,1,1,168.3,287.2,2009.0,2009.0,2009.0,2009.0,5744.7,5744.7,5744.7,5744.7,595.0,595.0,595.0,595.0,222.0,222.0,222.0,222.0,26.5,2050.3,2089.7,55403.2,405734.8,467804.4,55403.2,478434.2,588137.1
Libya,1,1,84.3,141.7,2015.0,2015.0,2015.0,2015.0,2848.5,2848.5,2848.5,2848.5,437.0,437.0,437.0,437.0,29.0,29.0,29.0,29.0,11.0,849.4,865.7,27338.9,200211.1,230839.6,27338.9,236084.9,290218.1
"Bonaire, Sint Eustatius and Saba",1,1,57.4,65.7,2009.0,2009.0,2009.0,2009.0,3256.9,3256.9,3256.9,3256.9,297.0,297.0,297.0,297.0,304.0,304.0,304.0,304.0,8.9,680.2,693.2,24821.0,90629.1,133814.5,24821.0,148509.7,202804.6
Cabo Verde,1,1,38.9,64.9,2009.0,2009.0,2009.0,2009.0,2284.2,2284.2,2284.2,2284.2,260.0,260.0,260.0,260.0,53.0,53.0,53.0,53.0,3.7,284.3,289.7,26607.5,73864.4,114799.9,26607.5,125353.2,162466.8
Trinidad and Tobago,1,1,120.5,215.0,2010.0,2010.0,2010.0,2010.0,3891.6,3891.6,3891.6,3891.6,319.0,319.0,319.0,319.0,78.0,78.0,78.0,78.0,11.4,879.6,896.5,95950.3,189902.6,235540.6,95950.3,306313.9,356146.8
Tunisia,1,1,143.0,52.3,2008.0,2008.0,2008.0,2008.0,2484.3,2484.3,2484.3,2484.3,118.0,118.0,118.0,118.0,42.0,42.0,42.0,42.0,8.3,645.4,657.8,52940.3,233409.9,270312.4,52940.3,201226.0,216563.3
Egypt,1,1,10.5,17.5,2008.0,2008.0,2008.0,2008.0,3095.2,3095.2,3095.2,3095.2,282.0,282.0,282.0,282.0,46.0,46.0,46.0,46.0,3.0,229.6,234.0,30076.3,88225.2,121668.4,30076.3,120493.1,151928.2
"Korea, Republic of",1,1,180.8,317.9,2000.0,2000.0,2000.0,2000.0,4442.1,4442.1,4442.1,4442.1,376.0,376.0,376.0,376.0,51.0,51.0,51.0,51.0,20.8,1611.5,1642.5,250811.2,393327.3,532962.6,250811.2,578292.8,727890.8
