,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,276,Germany,528,Netherlands (Kingdom of the),38236094255.057,34302564.339185
1,056,Belgium,528,Netherlands (Kingdom of the),21633890359.085,26141584.273036
2,643,Russian Federation,528,Netherlands (Kingdom of the),11674143390.019,24671791.791961998
3,826,United Kingdom,528,Netherlands (Kingdom of the),12055886083.111,18549753.424331
4,578,Norway,528,Netherlands (Kingdom of the),5048495391.509001,10475092.873349002
5,840,United States of America,528,Netherlands (Kingdom of the),14560908171.687,10474777.333036
6,250,France,528,Netherlands (Kingdom of the),5935283396.064,5450125.381178
7,076,Brazil,528,Netherlands (Kingdom of the),2054421521.8470001,3377326.618254
8,368,Iraq,528,Netherlands (Kingdom of the),1200055634.2950003,3162370.292246
9,616,Poland,528,Netherlands (Kingdom of the),2820233855.41,3156256.516518
10,724,Spain,528,Netherlands (Kingdom of the),3209331073.801,2975640.81986
11,414,Kuwait,528,Netherlands (Kingdom of the),1285472377.858,2825731.8433410004
12,566,Nigeria,528,Netherlands (Kingdom of the),1157358268.4959998,2759227.0379520003
13,682,Saudi Arabia,528,Netherlands (Kingdom of the),1257168040.1920002,2434264.148976
14,752,Sweden,528,Netherlands (Kingdom of the),2581588491.225,2336167.5836670003
15,380,Italy,528,Netherlands (Kingdom of the),2883587404.467,2243821.991662
16,156,China,528,Netherlands (Kingdom of the),5061770255.243,1983043.04084
17,246,Finland,528,Netherlands (Kingdom of the),2057263708.303,1979518.409086
18,360,Indonesia,528,Netherlands (Kingdom of the),1376260542.866,1676703.2836749998
19,784,United Arab Emirates,528,Netherlands (Kingdom of the),991108021.6200001,1593093.652939
20,032,Argentina,528,Netherlands (Kingdom of the),873925174.927,1522936.708297
21,012,Algeria,528,Netherlands (Kingdom of the),732830753.465,1484623.4318010001
22,484,Mexico,528,Netherlands (Kingdom of the),827917430.66,1332091.22019
23,208,Denmark,528,Netherlands (Kingdom of the),1180940150.427,1029384.640621
24,356,India,528,Netherlands (Kingdom of the),1095332196.385,1020054.0254569999
25,620,Portugal,528,Netherlands (Kingdom of the),678963074.1470001,771119.04558
26,458,Malaysia,528,Netherlands (Kingdom of the),910596449.951,755510.628226
27,780,Trinidad and Tobago,528,Netherlands (Kingdom of the),251998937.615,749020.8806510001
28,862,Venezuela (Bolivarian Rep. of),528,Netherlands (Kingdom of the),314618173.23399997,742022.733632
29,792,Türkiye,528,Netherlands (Kingdom of the),774052665.454,675466.490641
30,124,Canada,528,Netherlands (Kingdom of the),667115276.658,674782.350899
31,804,Ukraine,528,Netherlands (Kingdom of the),389003186.252,665488.028798
32,392,Japan,528,Netherlands (Kingdom of the),2665579907.1089997,598633.4608540001
33,372,Ireland,528,Netherlands (Kingdom of the),1011591682.666,590595.6971999999
34,442,Luxembourg,528,Netherlands (Kingdom of the),460218462.87600005,570505.204505
35,428,Latvia,528,Netherlands (Kingdom of the),233229402.90199998,563662.2321639999
36,226,Equatorial Guinea,528,Netherlands (Kingdom of the),161801490.801,538517.9636779999
37,410,"Korea, Republic of",528,Netherlands (Kingdom of the),1126520658.7120001,521218.166843
38,440,Lithuania,528,Netherlands (Kingdom of the),316320935.734,479289.523401
39,040,Austria,528,Netherlands (Kingdom of the),796393205.924,462369.985506
40,188,Costa Rica,528,Netherlands (Kingdom of the),537238608.251,461857.333624
41,702,Singapore,528,Netherlands (Kingdom of the),776666332.686,455129.366997
42,434,Libya,528,Netherlands (Kingdom of the),221072652.678,447910.345586
43,152,Chile,528,Netherlands (Kingdom of the),496419052.85400003,427421.488899
44,710,South Africa,528,Netherlands (Kingdom of the),588178509.847,422055.702667
45,608,Philippines,528,Netherlands (Kingdom of the),681119161.069,401001.928521
46,376,Israel,528,Netherlands (Kingdom of the),390089962.317,399860.622053
47,288,Ghana,528,Netherlands (Kingdom of the),174506765.577,391503.09184
48,170,Colombia,528,Netherlands (Kingdom of the),323424517.26600003,387798.95899300004
49,148,Chad,528,Netherlands (Kingdom of the),148684138.942,386035.755493
50,634,Qatar,528,Netherlands (Kingdom of the),238528059.087,384785.453166
51,203,Czechia,528,Netherlands (Kingdom of the),1031083574.707,376876.381939
