,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,Description,USD,tonne,clean_desc
0,528,Netherlands (Kingdom of the),056,Belgium,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",20039397407.378,45672832.002357,"Belgium - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
1,528,Netherlands (Kingdom of the),056,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",124994180.636,10241188.699757999,"Belgium - Salt; sulphur; earths, stone; plastering materials, lime and cement"
2,528,Netherlands (Kingdom of the),826,United Kingdom,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4016588675.638,7187432.455913,"United Kingdom - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
3,528,Netherlands (Kingdom of the),276,Germany,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3846397258.886,6314167.100365,"Germany - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
4,528,Netherlands (Kingdom of the),566,Nigeria,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3803648602.106,4111350.337651,"Nigeria - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
5,528,Netherlands (Kingdom of the),702,Singapore,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1570550197.188,4058721.950113,"Singapore - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
6,528,Netherlands (Kingdom of the),276,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",241676338.222,3984817.800851,"Germany - Salt; sulphur; earths, stone; plastering materials, lime and cement"
7,528,Netherlands (Kingdom of the),276,Germany,39,Plastics and articles thereof,5522992787.95,2702331.2108239997,Germany - Plastics and articles thereof
8,528,Netherlands (Kingdom of the),792,Türkiye,72,Iron and steel,880617872.0,2538892.65,Türkiye - Iron and steel
9,528,Netherlands (Kingdom of the),840,United States of America,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1942959547.071,2461591.618093,"United States of America - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
10,528,Netherlands (Kingdom of the),276,Germany,72,Iron and steel,1756929909.808,2070010.020175,Germany - Iron and steel
11,528,Netherlands (Kingdom of the),276,Germany,23,"Food industries, residues and wastes thereof; prepared animal fodder",941563435.84,2033719.042,"Germany - Food industries, residues and wastes thereof; prepared animal fodder"
12,528,Netherlands (Kingdom of the),250,France,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1968407756.57,1977742.535493,"France - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
13,528,Netherlands (Kingdom of the),276,Germany,29,Organic chemicals,2523394041.186,1879323.5775569999,Germany - Organic chemicals
14,528,Netherlands (Kingdom of the),056,Belgium,22,"Beverages, spirits and vinegar",281417448.626,1696071.78779,"Belgium - Beverages, spirits and vinegar"
15,528,Netherlands (Kingdom of the),056,Belgium,72,Iron and steel,970446965.414,1600171.665753,Belgium - Iron and steel
16,528,Netherlands (Kingdom of the),276,Germany,07,Vegetables and certain roots and tubers; edible,2011894726.545,1559328.426553,Germany - Vegetables and certain roots and tubers; edible
17,528,Netherlands (Kingdom of the),156,China,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",715290090.235,1377318.630148,"China - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
18,528,Netherlands (Kingdom of the),276,Germany,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,300301387.125,1373616.988,Germany - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard
19,528,Netherlands (Kingdom of the),276,Germany,44,Wood and articles of wood; wood charcoal,262447545.028,1225071.84784,Germany - Wood and articles of wood; wood charcoal
20,528,Netherlands (Kingdom of the),056,Belgium,23,"Food industries, residues and wastes thereof; prepared animal fodder",492881271.641,1189313.628656,"Belgium - Food industries, residues and wastes thereof; prepared animal fodder"
21,528,Netherlands (Kingdom of the),056,Belgium,29,Organic chemicals,764857025.976,1146862.634749,Belgium - Organic chemicals
22,528,Netherlands (Kingdom of the),276,Germany,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",1031361584.968,1128022.825254,"Germany - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
23,528,Netherlands (Kingdom of the),724,Spain,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",505495862.855,1065439.023479,"Spain - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
