,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,Description,USD,tonne,clean_desc
0,780,Trinidad and Tobago,308,Grenada,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",44703708.15,26099.986835,"Trinidad and Tobago - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
1,052,Barbados,308,Grenada,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",32438499.921,4177.61,"Barbados - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2,840,United States of America,308,Grenada,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",21770364.143,2191.699725,"United States of America - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
3,840,United States of America,308,Grenada,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",13818761.596,1320.378704,"United States of America - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
4,840,United States of America,308,Grenada,02,Meat and edible meat offal,10025032.754,6228.017454,United States of America - Meat and edible meat offal
5,392,Japan,308,Grenada,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10006421.282,2852.651937,"Japan - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
6,840,United States of America,308,Grenada,44,Wood and articles of wood; wood charcoal,9630360.579,13255.388789999999,United States of America - Wood and articles of wood; wood charcoal
7,840,United States of America,308,Grenada,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",7836643.18,1242.379625,"United States of America - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
8,840,United States of America,308,Grenada,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6372107.5,1084.0715120000002,"United States of America - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
9,780,Trinidad and Tobago,308,Grenada,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",6284316.597,1897.836,"Trinidad and Tobago - Preparations of cereals, flour, starch or milk; pastrycooks' products"
