,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,308,Grenada,840,United States of America,9722186.775,1475.1051959999998
1,308,Grenada,276,Germany,2847297.448,363.309637
2,308,Grenada,670,Saint Vincent and the Grenadines,2083828.564,1902.3731489999998
3,308,Grenada,662,Saint Lucia,2044299.492,2627.129108
4,308,Grenada,372,Ireland,2040358.7110000001,769.831538
5,308,Grenada,528,Netherlands (Kingdom of the),1995377.391,277.81814800000006
6,308,Grenada,028,Antigua and Barbuda,1807011.844,2382.8134800000003
7,308,Grenada,250,France,1770552.872,682.852677
8,308,Grenada,780,Trinidad and Tobago,1488325.265,4853.390944000001
9,308,Grenada,659,Saint Kitts and Nevis,1322228.375,1703.349934
10,308,Grenada,084,Belize,882163.7089999999,2627.8217
11,308,Grenada,052,Barbados,615427.6579999999,224.702511
12,308,Grenada,328,Guyana,598078.565,391.22515699999997
13,308,Grenada,040,Austria,442526.369,46.598243000000004
14,308,Grenada,388,Jamaica,331860.193,63.514146
15,308,Grenada,764,Thailand,305754.732,471.45508
16,308,Grenada,032,Argentina,304642.388,31.668217000000002
17,308,Grenada,826,United Kingdom,240848.998,72.380344
18,308,Grenada,616,Poland,228794.97000000003,12.04026
19,308,Grenada,792,Türkiye,175169.0,10.143
20,308,Grenada,356,India,158026.162,198.88883199999998
21,308,Grenada,233,Estonia,116297.99799999999,7.100843
22,308,Grenada,788,Tunisia,108615.197,2.776605
23,308,Grenada,214,Dominican Republic,105423.74800000002,11.580438000000001
24,308,Grenada,688,Serbia,94421.0,37.949
25,308,Grenada,740,Suriname,67522.974,28.022337
26,308,Grenada,566,Nigeria,63068.231,13.8459
27,308,Grenada,578,Norway,62284.533,2.8150180000000002
28,308,Grenada,500,Montserrat,46604.600999999995,87.424287
29,308,Grenada,414,Kuwait,45998.628000000004,0.434346
30,308,Grenada,108,Burundi,42489.293,0.45114
31,308,Grenada,729,Sudan,40544.728,1.425385
32,308,Grenada,360,Indonesia,39934.382,17.226056
33,308,Grenada,076,Brazil,38330.089,0.486331
34,308,Grenada,056,Belgium,28035.997,12.696326
35,308,Grenada,643,Russian Federation,23507.337,3.7731160000000004
36,308,Grenada,454,Malawi,23303.871,32.061946
37,308,Grenada,203,Czechia,21527.0,0.899167
38,308,Grenada,288,Ghana,20906.843,0.294953
39,308,Grenada,380,Italy,19797.205,1.32719
40,308,Grenada,586,Pakistan,17315.202,1.732322
41,308,Grenada,724,Spain,14623.987000000001,1.412775
42,308,Grenada,702,Singapore,13955.802,2.224162
43,308,Grenada,060,Bermuda,12745.612000000001,1.793443
44,308,Grenada,012,Algeria,12396.986,0.157583
45,308,Grenada,152,Chile,9835.955,0.221495
46,308,Grenada,218,Ecuador,9382.85,0.89
47,308,Grenada,703,Slovakia,8093.5779999999995,2.942
48,308,Grenada,208,Denmark,7288.471,0.028803000000000002
49,308,Grenada,458,Malaysia,6774.117,0.936794
50,308,Grenada,756,"Switzerland, Liechtenstein",6375.525,0.380743
51,308,Grenada,894,Zambia,4926.299,0.031003
52,308,Grenada,392,Japan,4286.1759999999995,0.170515
53,308,Grenada,036,Australia,3996.045,0.210401
54,308,Grenada,384,Côte d'Ivoire,3925.968,4.38
55,308,Grenada,804,Ukraine,2596.57,0.140349
56,308,Grenada,376,Israel,2004.3919999999998,0.08564800000000002
57,308,Grenada,044,Bahamas,1980.212,0.147823
58,308,Grenada,554,New Zealand,1775.902,0.051659
59,308,Grenada,231,Ethiopia,1668.384,0.003129
60,308,Grenada,156,China,1434.437,0.005026
61,308,Grenada,466,Mali,1406.7369999999999,0.078346
62,308,Grenada,442,Luxembourg,1366.222,0.172153
63,308,Grenada,784,United Arab Emirates,1308.874,3.0651770000000003
64,308,Grenada,304,Greenland,1050.16,0.070077
65,308,Grenada,807,North Macedonia,798.854,0.008
66,308,Grenada,270,Gambia,788.251,4.845
67,308,Grenada,410,"Korea, Republic of",749.838,0.171534
68,308,Grenada,834,"Tanzania, United Republic of",688.134,0.080688
69,308,Grenada,246,Finland,654.591,0.028971
70,308,Grenada,112,Belarus,579.6,0.006486
71,308,Grenada,604,Peru,478.96,0.038700000000000005
72,308,Grenada,204,Benin,325.183,0.0018419999999999999
73,308,Grenada,136,Cayman Islands,288.863,0.000615
74,308,Grenada,499,Montenegro,274.617,0.0055
75,308,Grenada,258,French Polynesia,242.438,0.008
76,308,Grenada,068,Bolivia (Plurinational State of),240.25,0.006
77,308,Grenada,048,Bahrain,226.107,0.010572
78,308,Grenada,600,Paraguay,201.167,0.014675
79,308,Grenada,752,Sweden,151.908,0.025884
80,308,Grenada,404,Kenya,114.309,0.0077610000000000005
81,308,Grenada,558,Nicaragua,100.454,0.003266
82,308,Grenada,818,Egypt,84.627,0.002815
83,308,Grenada,516,Namibia,80.941,0.008922000000000001
84,308,Grenada,144,Sri Lanka,57.693,0.016815999999999998
