Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Oil tanker,615,72,1527.4,2410.0,2004.2,2005.6,2005.8,2006.0,246.6,449.7,399.3,403.0,70.0,154.7,459.9,478.6,41.0,60.0,74.4,73.1,1048.2,78731.6,80243.2,4111379.9,6396661.8,6876043.0,6685.2,19417.3,24557.1
Ferry-RoPax,352,10,1067.1,412.0,1993.0,1991.1,1990.1,1989.4,194.7,229.9,298.2,299.1,26.5,30.9,57.5,57.7,22.0,21.8,61.5,61.6,391.7,29600.0,30168.3,2559446.8,6329309.3,7766103.2,7271.2,15521.0,14136.4
General cargo,295,112,481.4,602.4,1989.2,1989.7,1992.8,1992.7,337.7,487.4,592.2,598.6,74.0,116.6,239.7,239.6,36.0,63.6,71.8,71.0,119.2,8973.8,9146.1,1565411.6,4515878.3,6423761.6,5306.5,18276.9,25354.1
Ro-Ro,130,7,237.0,161.9,1998.5,2001.4,2000.6,2000.6,189.8,209.2,235.7,235.5,30.0,37.4,82.1,82.1,15.5,14.5,23.2,23.3,84.5,6506.6,6631.5,309037.9,1696272.3,950057.0,2377.2,5720.4,7384.7
Chemical tanker,68,27,130.3,186.7,2011.3,2010.0,2012.1,2012.0,361.1,395.5,407.4,407.4,125.0,176.1,241.0,247.7,32.5,48.1,67.5,67.5,165.0,12389.8,12627.7,308643.3,948522.8,1208454.8,4538.9,15517.3,19989.4
Bulk carrier,37,10,27.0,34.3,1981.4,1981.4,1981.2,1981.1,210.0,263.8,278.9,279.0,67.0,148.2,256.2,255.5,25.0,47.8,80.4,80.6,28.1,2108.6,2149.1,72561.2,164583.8,198271.8,1961.1,5913.4,7380.8
Service - tug,19,15,20.2,18.6,2009.3,2008.9,2007.2,2007.1,378.2,1027.5,1048.8,1123.8,273.0,485.1,1464.6,1486.3,89.0,607.6,1201.0,1241.8,24.3,1824.1,1859.1,475514.5,1124448.7,1505576.1,25027.1,64624.4,87253.9
Miscellaneous - fishing,3,2,8.6,4.5,1987.3,1987.0,1987.5,1987.6,3811.3,2671.4,2360.0,2591.5,1017.0,963.2,824.7,792.6,257.0,283.2,276.2,277.5,10.0,753.4,767.8,31691.9,70298.7,79922.5,10564.0,24861.8,29472.2
Refrigerated bulk,2,1,3.4,3.4,1995.0,1995.0,1995.0,1995.0,467.8,467.8,467.8,467.8,129.5,129.5,114.3,114.3,18.0,18.0,19.2,19.2,4.0,299.5,305.3,10212.3,22314.3,25135.0,5106.1,10881.1,11748.3
Service - other,1,1,0.6,0.5,1982.0,1982.0,1982.0,1982.0,749.8,749.8,749.8,749.8,95.0,95.0,95.0,95.0,294.0,294.0,294.0,294.0,1.4,106.0,108.1,3191.7,6548.6,7056.5,3191.7,7102.0,8019.1
Ferry-pax only,1,1,1.1,0.1,1988.0,1988.0,1988.0,1988.0,2759.0,2759.0,2759.0,2759.0,1310.0,1310.0,1310.0,1310.0,6.0,6.0,6.0,6.0,2.0,152.3,155.2,9533.6,19416.0,24458.2,9533.6,22169.9,29227.2
