Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Papeete,514,43,1479.7,408.5,1986.9,1996.0,1999.1,1993.5,192.1,668.0,391.2,437.0,15.0,103.1,141.9,286.9,11.0,13.8,26.1,22.8,613.6,46902.4,47802.9,1977792.3,7034719.0,8462285.1,3847.8,12376.3,16002.2
Uturoa,281,14,314.9,126.5,1981.9,1995.0,1995.5,1984.3,193.4,207.1,281.2,304.0,23.0,23.8,45.7,30.1,32.0,36.9,43.5,68.3,240.1,18232.0,18582.0,650032.0,2511893.3,2519524.0,2313.3,6882.3,9191.3
Vaitape,128,21,641.8,131.3,1995.6,1998.7,2000.6,1999.7,180.5,394.1,333.6,472.6,19.0,34.4,53.6,42.3,56.5,70.0,423.1,1256.3,367.1,28142.3,28682.7,4364955.2,9866940.0,12590123.9,34101.2,84926.1,111874.2
Taiohae,85,19,804.9,157.2,2001.3,1997.3,2003.0,2002.4,253.1,785.6,687.8,577.4,61.0,75.3,72.3,75.0,15.0,52.3,21.8,39.0,235.5,18062.8,18409.6,607989.3,2375703.2,2971154.7,7152.8,26677.8,32096.2
Atuona,61,10,101.1,27.5,1998.0,1999.7,2001.9,1995.6,117.8,244.5,216.6,175.6,24.0,48.0,125.0,98.5,13.0,17.4,100.9,89.2,40.4,3065.8,3124.7,148861.4,457771.5,662548.5,2440.4,7957.1,11229.9
Fatu Hiva,35,5,73.5,40.4,1991.5,2000.2,1992.8,1982.1,147.1,278.8,300.6,421.6,16.0,23.1,47.2,63.0,22.0,24.9,65.6,96.8,26.9,2031.8,2070.8,125005.4,402839.7,573640.3,3571.6,12500.6,17617.0
Moerai,26,1,80.5,51.1,2012.0,2012.0,2012.0,2012.0,1341.9,1341.9,1320.5,1320.5,86.0,86.0,114.0,114.0,128.0,128.0,119.3,119.3,47.8,3590.4,3659.3,317622.3,785454.9,963758.2,12216.2,26076.8,23750.5
Ua Huka,24,5,34.0,26.0,1987.0,1999.4,1988.7,1980.7,86.5,276.9,510.4,515.1,16.0,36.6,74.3,71.8,18.0,26.2,98.5,125.6,11.5,864.5,881.1,85302.2,242289.5,348164.8,3554.3,11458.5,16472.0
Otepa,21,7,130.6,103.4,1982.8,1986.3,1985.0,1984.0,2162.2,1846.8,2638.6,2783.7,270.0,256.4,514.7,500.8,207.0,123.5,348.8,376.8,44.6,3350.4,3414.7,360145.7,1020150.5,1375833.5,17149.8,52723.7,74003.2
Ikitake,20,3,83.8,63.9,1979.6,1978.7,1980.3,1980.1,2117.1,2296.4,2724.3,2626.4,259.0,254.5,298.1,300.1,186.0,169.8,352.2,340.0,68.8,5163.6,5262.7,222326.9,1427534.8,837529.7,11116.3,29552.7,42251.2
Maupiti,12,2,19.6,18.7,2003.7,2002.0,2004.3,2003.2,191.8,1801.3,1730.6,1867.4,21.0,21.8,172.7,151.8,605.0,545.8,577.9,611.5,87.9,6600.3,6727.1,67753.4,522353.1,246493.5,5646.1,13778.9,19642.4
Hiva Oa,11,1,16.6,4.8,2015.0,2015.0,2015.0,2015.0,131.7,131.7,131.8,131.8,21.0,21.0,24.3,24.3,15.0,15.0,18.4,18.4,4.5,337.6,344.1,14962.4,42924.3,61685.4,1360.2,4433.7,6376.8
Ua Pou,7,2,3.8,3.8,1977.6,1981.5,1976.1,1976.1,80.7,115.1,222.5,222.0,8.0,32.2,55.6,55.7,19.0,19.2,116.1,115.5,1.2,89.4,91.1,12170.7,34679.0,49594.5,1738.7,5620.2,8052.5
Tupana,6,4,19.2,9.2,1996.7,1997.5,1998.4,1999.1,737.9,2238.2,652.2,1211.4,81.5,128.8,130.1,208.0,14.5,192.8,237.2,451.3,14.8,1118.7,1140.2,28944.9,100163.7,150260.6,4824.2,17859.7,26000.7
Tetiaroa Is,1,1,0.1,0.3,1977.0,1977.0,1977.0,1977.0,217.0,217.0,217.0,217.0,6.0,6.0,6.0,6.0,22.0,22.0,22.0,22.0,0.2,12.7,12.9,814.6,2336.9,3358.2,814.6,2655.1,3818.8
