Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,956,192,96951.7,118051.7,2006.7,2006.7,2005.9,2005.9,1431.1,2624.8,2808.1,2797.6,102.0,166.7,259.2,258.9,21.0,23.0,20.3,20.3,13549.8,1049001.8,1069142.6,87555867.2,246651766.1,277662697.1,91585.6,285851.8,332259.0
Bulk carrier,608,355,60815.1,99342.6,2012.0,2011.9,2012.3,2012.4,4946.8,4213.2,4265.2,4293.3,417.5,388.0,516.5,524.3,72.0,85.8,93.5,94.2,5403.7,417996.1,426021.6,39109950.1,92101454.4,126797740.6,64325.6,249053.3,306601.6
Vehicle,200,109,41458.3,15997.0,2007.0,2007.7,2007.5,2007.2,1729.5,3810.6,3661.1,4050.1,139.5,266.8,387.2,407.5,19.0,29.3,36.4,34.4,2861.1,221535.2,225788.7,16199029.6,71420351.6,82712046.2,80995.1,307862.5,331327.6
General cargo,153,82,8319.3,12182.8,2007.8,2008.8,2010.1,2010.4,1841.0,3446.8,3288.1,3315.8,171.0,303.0,400.7,403.7,58.0,78.2,96.4,98.4,1086.9,83658.1,85264.3,5428903.3,19064230.0,27860917.9,35483.0,198384.9,268346.3
Chemical tanker,136,82,12209.6,19995.0,2011.3,2011.8,2011.6,2011.6,3976.6,3902.7,4109.0,4112.9,364.0,342.3,446.3,447.0,32.5,44.2,45.6,45.2,1731.7,133252.4,135810.9,5874532.2,32351445.9,37584077.9,43195.1,276698.2,337679.8
Cruise,113,39,13803.9,1314.2,2000.8,2000.0,2003.4,2002.3,1398.4,1449.0,1419.9,1425.3,85.0,92.8,85.3,86.7,9.0,24.1,10.5,11.5,3010.2,233119.0,237594.9,4474167.8,23242825.3,26188878.7,39594.4,181951.4,193715.5
Oil tanker,99,70,27239.1,49239.3,2008.0,2007.9,2007.4,2007.4,5270.1,6030.8,6088.3,6139.0,443.0,517.7,606.7,610.3,53.0,90.5,105.4,106.3,2569.3,198982.8,202803.2,26489037.6,55727999.4,62100120.3,267566.0,707144.9,864275.6
Refrigerated bulk,54,21,2768.9,3027.2,1996.8,1995.7,1996.4,1996.3,4486.6,5257.9,4987.4,4967.8,276.5,330.2,341.9,339.2,19.5,67.7,66.2,65.7,1082.0,82712.3,84300.4,8980473.3,19622770.3,22103205.3,166305.1,354394.2,382639.3
Liquefied gas tanker,22,6,922.0,843.8,2009.9,2009.3,2010.0,2010.0,1371.5,2128.3,4154.5,3943.9,124.5,164.7,322.2,317.2,23.5,19.9,7.7,8.8,142.4,10964.7,11175.2,353839.9,1613157.8,1464832.7,16083.6,85083.3,115849.2
Miscellaneous - fishing,13,13,208.3,93.1,1997.5,1997.5,2000.3,2000.1,5897.4,11773.5,11346.7,10689.8,616.0,1450.8,3025.2,2663.8,748.0,982.6,1140.5,924.5,161.0,12085.5,12317.5,654856.2,1452597.2,1651456.0,50373.6,118551.9,140536.0
Service - other,11,9,342.4,400.3,2000.6,1998.8,1999.9,1997.7,2406.6,2648.4,4144.6,4914.9,240.0,526.6,650.7,781.9,146.0,739.1,164.8,98.2,131.3,9960.2,10151.5,2793577.1,5731807.0,6176369.1,253961.6,565107.2,638086.0
Ferry-RoPax,3,3,62.5,19.2,2001.7,2001.7,2000.0,1999.9,1245.1,994.5,934.1,948.6,72.0,60.0,67.4,67.9,23.0,19.7,18.3,18.3,15.4,1179.2,1201.8,119498.3,295509.9,362592.6,39832.8,85027.1,77441.8
Service - tug,1,1,0.4,0.4,2011.0,2011.0,2011.0,2011.0,1403.2,1403.2,1403.2,1403.2,243.0,243.0,243.0,243.0,20.0,20.0,20.0,20.0,0.8,62.9,64.1,11126.2,26310.0,35227.7,11126.2,28729.8,38790.0
Ferry-pax only,1,1,71.1,25.5,1981.0,1981.0,1981.0,1981.0,5782.6,5782.6,5782.6,5782.6,1514.0,1514.0,1514.0,1514.0,24.0,24.0,24.0,24.0,40.9,3149.3,3209.7,704392.5,1983823.9,2569689.4,704392.5,1964953.5,2600145.0
Ro-Ro,1,1,2.6,2.4,2014.0,2014.0,2014.0,2014.0,5258.5,5258.5,5258.5,5258.5,658.0,658.0,658.0,658.0,48.0,48.0,48.0,48.0,4.4,332.0,338.4,8719.0,67220.0,31720.5,8719.0,21278.0,30332.6
