Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Tauranga,886,415,128703.7,168818.6,2008.2,2009.1,2007.8,2008.2,5135.1,4947.7,4427.0,4504.6,315.0,388.3,367.8,380.7,23.0,75.6,48.2,55.3,17716.5,1370159.7,1396466.8,111465367.7,304641659.6,359336017.8,125807.4,413546.4,489292.0
Auckland,557,190,49476.9,42184.2,2005.5,2006.3,2006.6,2006.9,1388.6,3269.3,2638.2,2741.4,100.0,260.0,285.3,298.1,18.0,49.7,40.0,34.8,6636.5,513596.7,523457.7,38834634.8,120586896.1,137343391.8,69721.1,223788.3,256006.8
Marsden Point,258,211,39347.0,65859.2,2010.8,2010.8,2010.4,2010.3,5121.8,4874.6,4964.3,5043.0,451.0,456.1,547.5,558.5,69.5,99.9,97.6,96.5,3808.0,294624.8,300281.6,29084256.1,68420579.8,86413350.4,112729.7,380290.4,472299.3
Port Chalmers,89,40,18491.9,19288.3,2004.9,2006.9,2004.6,2004.6,5235.4,3885.4,3422.6,5109.4,342.0,302.1,315.3,374.5,18.0,49.8,29.0,35.7,2797.5,216678.5,220838.7,14518236.9,41679975.6,47994450.4,163126.3,519430.5,604231.1
Lyttelton,78,64,12611.1,13296.4,2008.5,2008.7,2008.6,2010.7,5263.0,4681.5,4784.8,4785.0,319.0,367.6,478.0,536.5,21.0,81.9,61.2,75.6,1215.9,93990.1,95794.7,6876265.3,22610548.7,25979108.5,88157.2,332414.6,387940.1
New Plymouth,73,48,7878.1,13067.7,2010.4,2010.4,2009.7,2009.5,5067.3,3924.2,3869.6,3917.3,383.0,336.6,425.0,428.5,36.0,44.2,40.7,40.4,978.5,73986.0,75406.6,4927578.5,18830236.2,21850593.8,67501.1,317774.8,387291.0
Seaview,72,69,8533.4,12548.4,2010.9,2011.0,2011.7,2012.2,5537.7,5163.8,4885.1,5281.4,488.5,466.6,487.4,507.8,66.0,104.5,106.0,114.3,1062.6,82149.4,83726.6,6683506.7,16887977.3,22142757.6,92826.5,339404.7,413466.6
Nelson,68,44,18018.4,12209.4,2006.8,2007.2,2007.3,2009.8,5245.3,5504.0,5603.6,6445.2,325.0,439.0,510.8,830.1,16.0,50.8,47.0,87.2,1275.5,98735.8,100631.5,7058050.9,25338925.6,30471715.1,103794.9,390225.1,446934.8
Gisborne,34,32,3920.2,6292.8,2009.8,2009.6,2010.1,2010.1,6017.0,6093.9,6016.1,6005.1,575.5,572.2,608.6,611.4,58.5,69.0,81.1,82.1,446.9,34505.5,35168.0,2790798.6,7663673.1,11648802.2,82082.3,370280.7,477393.3
Picton,32,28,4559.1,5497.8,2011.7,2012.0,2012.0,2013.3,6465.5,5509.7,3330.2,5692.9,533.5,486.0,471.4,578.5,56.5,92.6,93.3,100.0,587.0,45388.5,46259.9,2740810.5,7686660.3,10287087.1,85650.3,344804.7,421465.4
