Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Auckland,782,299,84309.1,69592.4,2006.4,2007.0,2007.4,2007.9,1672.8,3281.7,2933.1,2931.0,115.5,254.5,318.3,311.4,21.5,57.3,33.7,34.6,10277.5,795084.6,810350.2,61969673.7,196251734.2,226354724.3,79245.1,258393.1,294824.3
Tauranga,588,302,75387.5,99339.6,2007.7,2008.9,2006.4,2006.9,2298.6,4196.5,3890.8,3931.1,213.5,335.9,354.9,371.4,27.0,67.9,45.2,50.2,9510.7,735242.5,749359.1,61325208.0,170873232.5,199633858.0,104294.6,350828.7,414085.0
Bluff,160,103,10189.6,14493.8,2007.7,2008.6,2008.3,2008.6,1577.1,2983.6,2468.3,2557.6,145.5,277.3,353.1,364.9,53.0,76.8,74.9,77.5,1170.8,90456.2,92193.0,7413725.8,19496773.6,25461361.5,46335.8,174703.7,215504.0
Nelson,110,76,7855.8,12344.8,2009.4,2011.3,2011.2,2011.7,1440.1,3445.7,2738.4,3003.8,107.0,316.0,578.1,602.7,28.0,160.7,114.2,105.0,871.8,67212.8,68503.3,5981969.7,15307836.1,18614106.5,54381.5,184256.4,220489.3
New Plymouth,105,79,8895.8,13910.4,2009.9,2010.0,2009.8,2009.6,2070.9,3544.8,3525.4,3447.9,212.0,323.0,416.5,417.4,58.0,83.8,77.9,79.8,976.8,75331.5,76777.8,5685706.5,17777305.8,22164598.8,54149.6,235473.9,294373.5
Lyttelton,102,92,12856.1,21296.4,2010.0,2010.4,2011.6,2011.8,5321.8,4823.8,5040.9,5150.5,448.0,433.1,514.5,521.2,52.5,70.7,59.4,59.0,1406.7,108522.9,110606.6,9807943.8,28020778.9,33888616.8,96156.3,376410.5,458498.3
Marsden Point,101,91,26252.1,47169.4,2008.7,2008.7,2007.9,2007.9,5039.7,5068.8,5981.0,6220.3,429.0,436.5,606.2,615.0,69.0,87.4,110.1,111.3,2461.6,190588.9,194248.2,22198584.9,50422091.9,56986532.6,219788.0,614438.2,756880.9
Port Chalmers,100,47,10023.4,4879.9,2006.7,2008.3,2006.5,2009.0,1407.3,1887.6,1547.0,1779.1,87.0,165.4,125.1,212.3,11.0,36.6,17.7,36.0,1802.6,139608.1,142288.6,4560152.7,17870697.0,20607747.9,45601.5,182369.2,205641.7
Seaview,70,57,7263.2,11328.3,2010.6,2010.6,2011.8,2012.1,4884.0,4040.3,3792.7,4059.5,399.5,349.5,499.3,523.9,43.0,53.8,63.6,66.6,760.6,58783.1,59911.7,5481284.3,13705344.9,17717767.3,78304.1,289026.0,353830.4
Gisborne,56,50,5329.2,8657.5,2012.5,2012.2,2013.1,2013.3,5216.5,4119.8,4192.5,4182.8,427.5,355.5,417.5,417.1,62.0,65.6,67.6,67.7,472.6,36480.0,37180.5,3852789.9,9690853.8,13444912.6,68799.8,274515.4,343602.4
Timaru,44,37,2973.7,4226.3,2009.7,2010.1,2011.2,2011.6,1707.6,3490.6,2501.7,2639.4,132.5,326.8,362.8,377.0,36.5,108.0,64.0,62.4,379.9,29361.3,29925.1,2456255.8,6184463.2,7822262.9,55824.0,191239.8,230960.6
Shelly Bay,38,36,2981.6,4184.1,2010.0,2009.8,2011.0,2012.7,2341.5,3420.6,3097.7,3496.3,209.0,319.2,384.6,427.1,50.0,63.6,57.8,65.2,343.3,26530.4,27039.7,2033756.5,5240057.9,6968122.8,53519.9,205493.2,247706.1
Burnham Wharf,25,25,1438.1,2235.3,2011.1,2011.1,2012.2,2012.5,1531.4,2583.5,2685.0,2750.0,129.0,225.0,359.7,366.8,41.0,35.0,42.1,42.7,142.2,10983.0,11193.9,996860.1,2707138.3,3813688.8,39874.4,171384.5,217833.5
Matiatia Bay,15,14,1238.0,571.6,2009.1,2008.9,2010.0,2009.9,2008.3,2414.6,2715.3,2340.6,135.0,177.0,292.1,261.8,25.0,24.4,33.6,31.7,119.1,9218.4,9395.4,579174.3,2180814.2,2618400.8,38611.6,144409.2,163936.4
Picton,11,9,1086.8,502.3,2009.5,2009.7,2010.9,2011.6,1297.7,1892.8,1433.8,2023.7,103.0,152.2,122.4,252.8,49.0,47.3,23.4,61.1,180.8,14001.4,14270.2,316476.1,1551119.9,2026428.2,28770.6,161757.8,197540.2
Russel,11,9,938.6,120.1,2005.7,2005.8,2008.5,2007.1,1168.0,1172.4,1169.1,1278.2,63.0,70.5,64.4,78.7,8.0,8.2,6.8,8.4,177.6,13758.8,14023.0,190701.6,1427163.6,1774332.1,17336.5,115618.2,136646.6
Dunedin,10,10,703.3,1088.1,2010.5,2010.5,2012.7,2013.3,4772.7,6394.9,4311.2,4238.8,370.5,815.5,731.3,616.6,44.5,41.5,47.1,47.5,100.3,7694.0,7841.7,715692.1,1501434.5,1898751.1,71569.2,233296.2,284540.1
Chelsea,6,6,656.0,1044.5,2012.0,2012.0,2011.9,2011.9,6142.8,5004.6,4898.2,4962.3,599.5,551.8,596.2,598.0,199.0,208.5,201.3,200.9,81.6,6300.1,6421.1,441606.2,1097305.6,1532738.7,73601.0,300943.1,377942.7
Milford Sound,5,4,333.0,34.0,2007.6,2005.5,2006.7,2006.8,1172.5,1044.1,1054.2,1036.9,63.0,67.6,68.5,68.2,2.0,1.2,1.1,1.0,61.9,4797.2,4889.3,77168.4,594336.6,745263.9,15433.7,102574.2,119132.4
Wellington,5,5,465.1,699.4,2003.4,2003.4,2005.5,2006.1,5048.3,3655.7,3898.9,4882.7,419.0,292.8,390.8,420.5,24.0,22.8,25.5,26.2,77.1,5960.8,6075.2,617909.1,1314062.3,1655001.0,123581.8,341654.2,409361.1
Tryphena,4,4,1263.9,787.2,2013.0,2013.0,2012.7,2013.1,7364.1,6237.2,7634.7,7023.8,496.0,415.8,508.5,495.0,14.5,20.2,26.5,26.3,91.5,7080.4,7216.3,657795.8,2735823.6,3269502.7,164449.0,648486.3,725481.9
Mangawhai,4,3,358.1,432.6,2007.5,2007.7,2010.5,2011.6,2640.6,3367.0,2083.8,2301.5,163.5,229.2,221.9,245.1,4.5,4.2,3.8,4.0,44.5,3436.3,3502.3,280982.5,866860.7,976002.2,70245.6,238787.9,276538.7
Takapuna,3,3,647.1,460.4,2003.0,2003.0,2000.9,2002.5,5719.3,4753.6,6019.2,5400.6,347.0,314.0,420.2,377.9,18.0,21.3,24.2,21.2,66.2,5125.8,5224.2,427110.1,1395038.8,1590846.5,142370.0,455458.0,510174.6
Tarakohe,3,3,155.8,258.7,2013.7,2013.7,2014.3,2014.2,1373.4,1748.7,1762.5,1755.3,163.0,173.7,186.1,185.2,54.0,58.0,62.0,61.9,13.9,1018.8,1038.3,95458.3,413048.7,472763.2,31819.4,166447.3,201085.3
Devonport,2,2,694.1,269.5,2004.0,2004.0,1998.1,1998.0,7284.9,7284.9,11439.8,11709.1,530.5,530.5,815.5,819.8,1135.5,1135.5,27.2,10.7,48.0,3707.2,3778.4,276208.6,1208630.1,1399075.1,138104.3,521874.6,561880.2
Stewart Island,2,2,166.0,14.7,1992.5,1992.5,1992.0,1992.0,1357.7,1357.7,1368.0,1368.3,86.0,86.0,86.0,86.0,8.0,8.0,8.0,8.0,40.0,3098.2,3157.6,70818.8,319914.7,354710.6,35409.4,138813.8,140290.9
Waitangi,2,2,232.9,20.8,2002.5,2002.5,2003.7,2002.9,1169.3,1169.3,1168.5,1169.1,63.0,63.0,62.8,62.9,7.5,7.5,7.4,7.5,49.4,3826.9,3900.3,54605.7,331720.7,380360.0,27302.8,147150.5,161335.6
Half Moon Bay,2,2,128.2,171.3,2008.0,2008.0,2008.7,2008.7,5243.2,5243.2,5682.7,5692.0,411.5,411.5,556.2,556.6,22.5,22.5,23.5,23.5,25.5,1964.4,2002.1,64721.2,236316.5,348923.0,32360.6,193620.6,264407.9
Port Fitzroy,1,1,67.3,112.9,2009.0,2009.0,2009.0,2009.0,3743.9,3743.9,3743.9,3743.9,591.0,591.0,591.0,591.0,0.0,0.0,0.0,0.0,7.6,588.6,599.9,46263.9,128432.1,199608.8,46263.9,217958.5,282489.9
Waitara,1,1,166.9,257.3,2006.0,2006.0,2006.0,2006.0,5367.4,5367.4,5367.4,5367.4,428.0,428.0,428.0,428.0,98.0,98.0,98.0,98.0,19.4,1504.5,1533.4,49622.9,363403.7,418997.4,49622.9,428518.2,526775.6
Whangaparaoa,1,1,64.5,16.9,2008.0,2008.0,2008.0,2008.0,1378.5,1378.5,1378.5,1378.5,90.0,90.0,90.0,90.0,1.0,1.0,1.0,1.0,4.8,369.9,377.0,17163.6,75673.1,87637.1,17163.6,65238.8,70211.3
Whangaroa,1,1,54.1,14.2,2008.0,2008.0,2008.0,2008.0,1156.7,1156.7,1156.7,1156.7,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,4.2,329.0,335.3,14402.1,63498.0,73537.1,14402.1,54742.5,58915.0
Kauri Point,1,1,0.3,0.0,2010.0,2010.0,2010.0,2010.0,126.8,126.8,126.8,126.8,118.0,118.0,118.0,118.0,1.0,1.0,1.0,1.0,0.3,25.4,25.8,177.0,363.2,391.4,177.0,393.9,444.8
