Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Tauranga,1046,421,11666.7,13180.1,2008.2,2009.2,2008.5,2009.3,305.2,398.7,351.0,378.7,27.0,41.6,39.0,43.0,21.0,60.5,39.1,49.1,2056.2,158751.7,161799.7,9536093.7,29371686.5,34696001.0,9116.7,32372.6,38455.3
Lyttelton,731,237,10731.5,11536.7,2006.1,2006.6,2007.0,2008.0,614.9,800.4,522.2,513.4,41.0,133.9,101.1,71.8,20.0,52.0,37.2,32.6,1699.6,130911.3,133424.8,11553712.8,32660854.0,37259067.4,15805.4,48835.7,57286.7
Seaview,585,264,6867.4,7397.8,2007.7,2008.8,2007.9,2009.1,342.0,370.3,330.4,347.4,26.0,39.4,33.3,34.4,17.0,43.6,24.5,30.5,1143.9,88457.4,90155.8,5765280.1,16912345.6,19519227.1,9855.2,32402.5,37819.6
Auckland,512,124,2976.6,2480.1,2006.1,2005.5,2004.9,2006.4,147.5,336.1,218.5,235.2,14.0,34.3,40.2,46.9,16.0,42.3,32.9,45.4,700.9,54008.7,55045.6,2492243.1,8041886.8,9322474.4,4867.7,16943.5,19777.5
Burnham Wharf,423,139,4525.7,3421.8,2006.1,2007.5,2004.1,2006.4,181.0,405.2,405.9,314.4,20.0,64.6,196.6,142.3,10.0,26.3,10.9,17.4,825.6,63306.0,64521.5,7904578.4,20093201.6,23750774.2,18686.9,46328.8,48404.5
Marsden Point,390,191,3876.3,6050.7,2010.0,2011.0,2012.0,2012.4,403.2,461.7,475.6,481.4,47.0,50.5,60.1,59.7,48.5,74.3,63.3,63.5,573.9,44200.8,45049.4,2609707.1,8323565.5,10440954.9,6691.6,29316.7,35924.6
Nelson,363,129,2732.1,2818.5,2005.2,2006.5,2007.0,2008.9,278.6,721.8,324.9,340.6,23.0,108.4,93.5,65.6,23.0,99.2,85.9,58.3,546.6,41850.6,42654.2,3180075.6,9399938.8,11088132.2,8760.5,28545.7,34471.2
Shelly Bay,304,119,4628.4,1868.4,2003.9,2006.2,2004.4,2005.6,243.3,484.9,369.3,429.8,23.0,65.4,128.1,146.5,9.0,37.9,12.4,23.6,882.0,67957.6,69262.4,4787972.4,13684638.6,16294062.8,15749.9,43146.6,45619.7
Picton,302,66,2258.3,839.7,2002.3,2007.9,2001.4,2004.6,165.1,302.3,305.6,286.3,9.0,38.4,50.8,55.0,12.0,46.0,765.5,557.9,597.7,45892.0,46773.1,3033812.1,8003632.8,9792380.1,10045.7,24140.7,23431.2
Timaru,279,138,2027.0,2741.6,2004.1,2007.0,2006.8,2008.2,282.4,845.6,450.2,421.6,27.0,97.1,162.9,95.1,35.0,85.0,100.3,79.4,452.3,34626.4,35291.2,2772808.2,7646733.6,9093069.9,9938.4,32118.5,38819.5
Port Chalmers,217,90,3561.9,3262.1,2006.1,2006.6,2007.2,2007.2,197.9,462.1,328.7,359.6,16.0,65.6,89.1,93.3,13.0,24.7,16.9,20.6,511.7,39622.4,40383.2,2669708.9,8015414.4,9257710.2,12302.8,39776.0,46434.6
New Plymouth,149,89,1158.3,1835.2,2010.8,2010.6,2011.6,2011.8,481.9,549.7,473.4,476.3,41.0,64.1,80.4,80.7,52.0,73.2,67.5,67.4,229.6,17562.2,17899.4,1480528.4,4164930.8,5298910.7,9936.4,35355.5,44614.6
Dunedin,144,50,783.5,891.3,2004.7,2005.1,2006.2,2010.4,216.8,1345.6,437.7,335.0,28.0,154.2,352.8,181.9,22.0,92.1,199.4,100.0,211.0,16096.1,16405.1,1391855.6,3486148.3,4021294.4,9665.7,28029.5,33841.4
Wellington,110,53,2208.3,1328.7,2003.4,2007.4,2000.6,2005.5,486.1,567.8,877.8,536.1,45.5,87.0,369.9,224.3,17.5,166.8,27.0,30.8,588.7,45119.2,45985.5,3379451.0,8921981.0,10815425.4,30722.3,75081.1,74155.4
Bluff,97,80,1035.8,1593.5,2009.7,2009.3,2012.4,2013.2,357.6,938.6,528.6,508.0,46.0,131.8,128.6,91.3,41.0,62.2,71.2,72.1,170.9,13087.2,13338.4,980943.8,2613670.0,3194260.3,10112.8,35742.1,43564.2
Gisborne,91,75,855.2,1022.2,2008.1,2008.8,2007.9,2010.2,321.9,405.3,356.7,403.5,27.0,63.4,49.5,60.1,48.0,75.7,61.3,79.9,143.0,10990.4,11201.5,501033.2,1507983.3,2123671.3,5505.9,24043.5,30277.3
Akaroa,75,22,1380.2,147.9,2002.6,2000.5,2004.6,2002.9,173.1,817.2,214.0,233.7,15.0,154.1,53.8,186.7,10.0,22.3,11.7,21.3,304.4,23549.1,24001.2,446149.6,2387287.6,2823320.5,5948.7,28729.5,32598.2
