,imp_code_str3,imp_name,HS2,Description,USD,tonne
0,020,Andorra,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",59254398.52,80093.45659700001
1,020,Andorra,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",849598.3759999999,22254.567672
2,020,Andorra,22,"Beverages, spirits and vinegar",17323103.064999998,5710.096917
3,020,Andorra,21,Miscellaneous edible preparations,10426636.165000001,4179.486066
4,020,Andorra,07,Vegetables and certain roots and tubers; edible,3596928.9529999997,2024.80966
5,020,Andorra,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",49322856.399,1989.119678
6,020,Andorra,44,Wood and articles of wood; wood charcoal,1082736.02,1875.781042
7,020,Andorra,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",6023734.368,1800.2416180000002
8,020,Andorra,73,Iron or steel articles,6171418.922,1268.1484739999999
9,020,Andorra,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",867698.6449999999,1123.9236030000002
10,020,Andorra,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",16363942.82,1104.210926
11,020,Andorra,17,Sugars and sugar confectionery,1416686.0329999998,1038.0586660000001
12,020,Andorra,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",4064599.304,771.792162
13,020,Andorra,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",3136676.388,738.4271480000001
14,020,Andorra,39,Plastics and articles thereof,4409837.8,556.918851
15,020,Andorra,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",18553788.603,481.938877
16,020,Andorra,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",19975848.531999998,456.19321799999994
17,020,Andorra,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",130587.875,412.667593
18,020,Andorra,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",4910953.106,397.073577
19,020,Andorra,40,Rubber and articles thereof,3875717.452,372.92566
20,020,Andorra,23,"Food industries, residues and wastes thereof; prepared animal fodder",857726.134,371.952547
21,020,Andorra,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1637520.493,314.452573
22,020,Andorra,38,Chemical products n.e.c.,781101.174,300.378825
23,020,Andorra,95,"Toys, games and sports requisites; parts and accessories thereof",6167969.601,292.651649
24,020,Andorra,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",833630.4199999999,260.923725
25,020,Andorra,20,"Preparations of vegetables, fruit, nuts or other parts of plants",623452.123,251.53863099999998
26,020,Andorra,72,Iron and steel,718482.79,228.43721299999999
27,020,Andorra,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",96371.563,176.79473000000002
28,020,Andorra,62,Apparel and clothing accessories; not knitted or crocheted,7275269.875,170.24487200000002
29,020,Andorra,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",899419.4,165.659375
30,020,Andorra,08,"Fruit and nuts, edible; peel of citrus fruit or melons",392890.734,161.90750799999998
31,020,Andorra,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",3946371.664,149.97981199999998
32,020,Andorra,96,Miscellaneous manufactured articles,1640318.33,139.848338
33,020,Andorra,70,Glass and glassware,481738.889,134.50211000000002
34,020,Andorra,83,Metal; miscellaneous products of base metal,1209302.548,113.05123999999999
35,020,Andorra,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",1029317.4500000001,107.97819600000001
36,020,Andorra,02,Meat and edible meat offal,885567.251,95.47451600000001
37,020,Andorra,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",808098.4160000001,85.44440499999999
38,020,Andorra,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1295886.982,82.594039
39,020,Andorra,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1102773.5760000001,80.117567
40,020,Andorra,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",263653.576,76.86035
41,020,Andorra,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",4090676.6980000003,73.932382
42,020,Andorra,64,Footwear; gaiters and the like; parts of such articles,2415275.899,72.704189
43,020,Andorra,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",148144.407,72.357865
44,020,Andorra,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",47404.711,68.153109
45,020,Andorra,69,Ceramic products,321253.26800000004,65.755549
46,020,Andorra,76,Aluminium and articles thereof,753772.712,61.420742999999995
47,020,Andorra,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",5874338.777,60.970856
48,020,Andorra,18,Cocoa and cocoa preparations,528146.301,49.488091000000004
49,020,Andorra,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",221785.261,43.318619
50,020,Andorra,30,Pharmaceutical products,1620347.1039999998,39.32465
51,020,Andorra,29,Organic chemicals,244468.34799999997,30.954798999999998
52,020,Andorra,89,"Ships, boats and floating structures",1024880.746,29.407317
53,020,Andorra,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1095.859,23.045102
54,020,Andorra,09,"Coffee, tea, mate and spices",548831.647,22.77776
55,020,Andorra,57,Carpets and other textile floor coverings,172982.777,22.613909
56,020,Andorra,61,Apparel and clothing accessories; knitted or crocheted,1135273.209,20.173942999999998
57,020,Andorra,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",328821.842,19.888821999999998
58,020,Andorra,65,Headgear and parts thereof,149933.139,17.528584
59,020,Andorra,91,Clocks and watches and parts thereof,12325936.089,14.023888000000001
60,020,Andorra,31,Fertilizers,26287.489999999998,13.615918
61,020,Andorra,35,Albuminoidal substances; modified starches; glues; enzymes,159283.178,13.236991999999999
62,020,Andorra,10,Cereals,20956.2,11.473337
63,020,Andorra,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",64464.259,10.969195
64,020,Andorra,93,Arms and ammunition; parts and accessories thereof,165307.369,10.161698
65,020,Andorra,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",1214608.706,9.478926
66,020,Andorra,37,Photographic or cinematographic goods,189073.139,9.001184
67,020,Andorra,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",101893.327,8.854994
68,020,Andorra,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",64239.892,8.233996000000001
69,020,Andorra,97,Works of art; collectors' pieces and antiques,2677730.8940000003,8.092288
70,020,Andorra,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,92927.27,5.895078
71,020,Andorra,74,Copper and articles thereof,230481.43099999998,5.477775
72,020,Andorra,92,Musical instruments; parts and accessories of such articles,139536.068,2.7072359999999995
73,020,Andorra,54,Man-made filaments; strip and the like of man-made textile materials,15690.011,1.0929270000000002
74,020,Andorra,45,Cork and articles of cork,2812.7239999999997,0.716531
75,020,Andorra,79,Zinc and articles thereof,17952.994,0.66085
76,020,Andorra,43,Furskins and artificial fur; manufactures thereof,104450.269,0.639723
77,020,Andorra,88,"Aircraft, spacecraft, and parts thereof",26051.48,0.6194649999999999
78,020,Andorra,55,Man-made staple fibres,6560.7210000000005,0.438077
79,020,Andorra,52,Cotton,7106.437,0.323965
80,020,Andorra,13,"Lac; gums, resins and other vegetable saps and extracts",5601.4130000000005,0.271706
81,020,Andorra,26,"Ores, slag and ash",13310.759,0.18289800000000003
82,020,Andorra,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",8319.474,0.169307
83,020,Andorra,60,Fabrics; knitted or crocheted,7664.568,0.14398699999999998
84,020,Andorra,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1758.857,0.069279
85,020,Andorra,05,Animal originated products; not elsewhere specified or included,4749.361,0.051092000000000005
86,020,Andorra,41,Raw hides and skins (other than furskins) and leather,1098.548,0.024782
87,020,Andorra,81,"Metals; n.e.c., cermets and articles thereof",624.964,0.019729
88,020,Andorra,78,Lead and articles thereof,397.612,0.018964
89,020,Andorra,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,178.431,0.018267
90,020,Andorra,80,Tin; articles thereof,123.973,0.011192
91,020,Andorra,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1007.942,0.008558
92,020,Andorra,01,Animals; live,10.119,0.002614
93,020,Andorra,75,Nickel and articles thereof,0.638,2.6e-05
94,020,Andorra,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0.002,0.0
95,020,Andorra,50,Silk,0.0,0.0
