Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,1070,404,3609.6,4170.0,1987.7,1991.9,1993.7,1994.3,288.8,800.7,879.2,765.2,55.0,104.4,216.6,199.5,42.0,74.5,66.8,70.7,821.0,62682.3,63885.8,6472447.7,19202120.9,27159878.4,6049.0,23257.3,31210.0
Container,757,84,5503.2,6505.3,2002.6,2002.2,2003.1,2003.1,271.4,408.8,358.4,358.4,26.0,37.6,54.9,55.1,21.0,33.7,30.0,30.1,1269.4,97716.4,99592.5,7583059.9,22432135.2,25138229.7,10017.3,30998.5,36003.7
Ro-Ro,531,19,2072.5,1306.8,1978.8,1991.3,1990.3,1989.4,126.7,1095.5,446.1,419.2,14.0,331.6,99.6,110.3,13.0,33.5,32.9,33.3,597.3,45852.9,46733.3,1786634.0,6490008.1,4650438.4,3364.7,8000.6,9404.7
Chemical tanker,415,199,5066.1,8032.3,2007.7,2007.6,2006.9,2006.9,594.0,888.8,858.3,864.3,74.0,133.1,288.3,302.3,35.0,51.0,57.2,57.4,1281.5,98684.0,100578.7,3282358.2,15382430.0,18262849.9,7909.3,42875.4,53016.9
Oil tanker,301,131,15573.8,27643.3,2008.2,2007.2,2008.4,2008.3,640.6,1860.2,2307.5,2344.4,101.0,238.0,539.4,535.4,28.0,101.0,122.3,124.9,2178.8,168059.3,171286.0,15567663.8,30903844.5,34511383.4,51719.8,139220.3,171094.1
Ferry-RoPax,227,4,391.9,125.0,1980.6,1982.0,1981.4,1980.9,113.4,279.8,345.7,279.1,12.0,24.0,165.1,143.3,13.0,21.0,181.2,143.2,169.0,12792.8,13038.4,1012124.1,2414032.1,3025742.3,4458.7,9641.4,10233.7
Bulk carrier,195,106,3031.3,5156.8,1999.2,2000.1,2003.6,2003.9,466.5,1142.5,1228.3,1248.0,52.0,143.5,309.9,311.7,61.0,95.7,96.9,95.1,353.0,27184.4,27706.3,2294801.9,5710841.6,7857749.3,11768.2,46433.0,58256.1
Liquefied gas tanker,165,50,2164.9,2182.7,1999.9,2003.6,2005.7,2005.2,630.9,1294.0,1483.0,1365.5,89.0,133.8,248.5,244.4,30.0,83.4,95.0,105.8,596.5,43771.0,44611.4,1214878.9,4403180.2,4467209.1,7362.9,44490.1,61034.2
Cruise,103,25,970.9,137.8,1984.3,2000.4,1995.4,1990.9,218.4,387.8,392.3,388.6,18.0,30.2,47.8,49.4,10.0,18.4,16.6,17.0,364.3,28172.3,28713.2,400888.4,2745623.6,3511697.3,3892.1,22835.8,26587.3
Vehicle,103,34,2928.8,1000.7,2003.8,2005.6,2007.4,2006.8,289.5,694.8,592.5,592.0,21.0,51.1,76.7,76.4,11.0,10.6,14.8,14.8,198.8,15392.6,15688.1,1013308.6,4467604.3,5173941.1,9837.9,37394.0,40244.2
Service - tug,81,38,90.7,83.1,2002.7,2000.6,2005.1,2004.4,516.4,1002.6,832.4,818.5,98.0,438.1,555.9,593.6,32.0,334.8,303.7,302.5,104.6,7868.9,8020.0,2126319.2,5028104.8,6732360.6,26250.9,67784.4,91520.5
Service - other,37,17,396.3,410.4,1991.0,1993.8,1996.8,1993.7,320.6,949.9,2230.1,1956.3,35.0,291.5,888.1,528.4,49.0,95.1,1311.2,1592.5,137.9,10595.3,10798.7,2863871.0,5876034.5,6331783.0,77401.9,172232.3,194474.6
Refrigerated bulk,24,3,27.5,31.6,1980.2,1988.3,1987.7,1987.8,82.6,1269.4,389.5,416.1,22.0,109.0,208.6,215.4,18.0,260.7,478.7,497.8,46.7,3516.0,3583.5,93731.1,204807.0,230695.8,3905.5,8322.5,8985.8
Ferry-pax only,15,3,2.7,0.3,1998.8,1994.0,1991.9,1991.6,138.4,921.1,421.6,511.0,24.0,283.5,843.4,702.3,19.0,78.0,49.9,57.2,6.4,478.2,487.3,26109.6,53174.7,66983.6,1740.6,4047.8,5336.3
Miscellaneous - fishing,4,3,1.0,0.4,1980.5,1984.7,1972.6,1975.2,389.9,490.8,636.6,587.9,97.0,113.2,231.5,211.0,22.0,82.2,264.4,234.4,2.4,183.0,186.5,2792.2,6193.7,7041.6,698.1,1642.8,1947.5
