Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Limassol,1523,423,16969.7,18606.7,1999.3,2000.7,2001.7,2003.2,326.4,945.7,616.5,672.1,35.0,132.2,238.3,295.1,23.0,79.5,83.5,98.5,3662.5,280185.8,285565.4,20009733.6,55571239.5,65597297.1,13138.4,42324.3,51452.7
Famagusta,931,134,1202.8,1426.0,1982.4,1989.0,1992.9,1995.0,129.9,594.1,344.4,417.9,15.0,134.6,231.2,285.8,27.0,107.7,72.2,76.6,554.2,42093.9,42902.1,2790383.0,9508147.2,9564038.4,2997.2,9340.5,12401.8
Larnaca,577,233,3691.6,3495.4,1998.4,1998.5,2007.0,2005.3,541.1,689.0,723.9,730.7,53.0,117.5,180.3,243.2,29.0,61.7,64.5,103.2,846.8,64783.6,66027.4,4211010.5,11659823.4,14894129.5,7298.1,26283.3,33716.0
Vassiliko,570,322,15188.4,26128.1,2000.1,2003.3,2008.0,2008.0,593.6,1205.2,1700.6,1775.5,78.5,166.1,466.8,469.7,46.0,81.7,113.5,116.7,2207.9,170200.4,173468.3,13478934.2,34198203.5,39552239.7,23647.3,75975.5,94381.2
Kyrenia,220,36,746.9,691.1,1982.4,1992.0,1992.0,1999.7,123.5,750.5,514.9,660.4,11.0,98.1,153.6,135.6,15.0,66.6,140.8,102.3,252.7,19214.7,19583.6,1362556.3,3932800.2,4410260.0,6193.4,16406.5,18111.8
Ayia Napa,74,63,1013.6,1540.4,1995.5,1994.8,2000.5,2000.5,692.2,1167.5,931.3,944.5,80.0,121.4,224.3,225.5,28.0,76.6,86.3,83.5,175.1,13442.0,13700.0,1133275.9,2986604.1,3875365.2,15314.5,56235.0,72204.4
Akrotiri,35,33,1074.5,1758.5,1994.4,1995.5,2008.4,2009.4,820.1,1249.0,1770.9,1759.7,86.0,132.8,351.7,336.5,25.0,76.3,64.5,65.3,130.9,10087.3,10281.0,935325.6,2281393.4,2777972.5,26723.6,86038.6,108190.4
Paphos,33,31,480.1,640.4,1993.0,1992.8,1998.2,1997.5,644.0,950.9,1399.8,1512.5,80.0,107.5,203.0,227.7,30.0,92.2,46.0,49.8,90.7,6988.4,7122.6,508432.8,1490811.0,1929103.5,15407.1,60152.7,74094.8
Latchi,21,20,308.1,497.9,1994.4,1995.2,1998.9,2000.0,766.5,828.6,696.9,692.2,71.0,91.2,129.7,131.9,12.0,37.5,110.5,129.2,46.7,3598.2,3667.3,319256.4,838986.5,1027908.3,15202.7,51057.1,62607.6
Dhekelia,16,15,368.6,583.1,2002.9,2002.6,2007.4,2007.6,702.2,1153.5,1245.8,1247.1,73.5,120.4,181.2,180.3,27.5,37.5,43.1,43.7,57.0,4410.7,4495.4,233222.4,991666.5,1156158.3,14576.4,75487.6,92028.7
Liopetri,9,9,505.3,966.7,1994.7,1994.7,2001.5,2001.6,1088.4,1534.8,3289.5,3690.7,114.0,175.7,617.9,630.6,60.0,76.7,94.7,96.0,56.0,4328.5,4411.7,424791.5,922737.4,1090252.0,47199.1,138708.1,169420.6
Karavostasi,7,6,40.2,53.7,1994.1,1992.2,1996.1,1996.7,930.0,1057.1,854.0,836.3,76.0,77.8,96.1,99.0,21.0,92.8,180.7,187.6,13.8,1052.5,1072.7,67341.4,202442.0,251936.7,9620.2,36429.0,46291.7
Xeros,4,4,24.8,39.0,1976.2,1976.2,1977.4,1977.4,660.7,1768.8,3478.5,3635.4,171.0,239.0,502.7,507.7,26.0,37.5,10.0,9.9,6.7,515.8,525.7,74770.9,213364.4,291590.0,18692.7,70928.5,89899.0
Aradhippou,3,3,140.4,237.0,1990.7,1990.7,1998.4,1999.3,1252.2,1519.5,1667.9,1628.8,109.0,123.7,172.2,166.8,15.0,15.0,20.3,19.8,17.1,1321.7,1347.0,109717.9,287129.6,366067.8,36572.6,132316.1,173803.1
Psimolofou,3,3,70.0,114.8,1986.7,1986.7,1993.9,1994.1,1083.4,1831.1,2544.7,2595.9,124.0,183.0,281.3,283.5,16.0,16.3,15.3,15.3,8.1,625.5,637.5,67971.9,193016.9,285872.1,22657.3,100287.1,128688.3
Nicosia,2,2,6.0,8.0,1980.0,1980.0,1993.6,1993.6,756.7,756.7,1060.3,1067.5,103.0,103.0,144.6,144.8,69.5,69.5,126.0,126.3,1.3,100.5,102.4,14264.5,41769.6,57792.6,7132.2,28148.1,35821.0
