Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Limassol,75,41,199.9,270.5,1992.6,1996.2,1995.1,1995.8,102.5,369.6,475.7,448.9,37.0,199.8,284.9,262.3,15.0,25.2,66.4,75.3,106.6,8085.1,8240.4,274437.0,663570.2,770703.6,3659.2,14358.6,18511.1
Larnaca,74,30,43.4,60.5,1990.9,1994.1,1985.8,1984.8,125.5,215.4,272.0,275.1,69.0,159.8,429.6,424.4,22.0,66.7,83.8,65.1,118.8,8931.5,9103.0,192282.0,234057.8,294989.3,2598.4,7380.1,9455.9
Vassiliko,50,44,274.3,424.0,1997.7,1997.6,2003.2,2002.7,164.3,617.6,424.5,402.1,37.0,239.7,236.3,184.3,24.0,61.9,49.5,53.7,73.6,5634.4,5742.6,261608.3,759466.7,927463.0,5232.2,20884.2,26789.0
Ayia Napa,35,25,132.6,200.2,1995.3,1995.3,1996.6,1997.2,187.7,467.6,345.6,357.4,39.0,68.0,116.9,116.8,20.0,28.0,38.3,37.0,31.5,2416.4,2462.8,98759.7,309328.8,401012.9,2821.7,13527.5,17855.1
Paphos,14,13,49.8,59.8,1996.6,1997.0,2000.5,1999.9,264.4,511.5,293.2,358.0,48.0,60.1,74.4,86.1,16.5,36.2,51.0,60.2,15.7,1212.2,1235.5,72986.8,212921.9,265187.8,5213.3,19008.8,23949.4
Kyrenia,13,10,79.3,123.9,1986.8,1989.1,1994.2,1994.8,154.6,1303.0,1349.5,1733.3,12.0,53.4,181.8,187.0,35.0,80.0,123.6,120.2,15.5,1182.6,1205.4,123819.9,348624.1,432212.3,9524.6,33120.7,42988.8
Latchi,13,12,33.1,43.4,1989.5,1991.2,1991.5,1992.5,310.0,361.1,290.0,283.6,21.0,45.8,29.0,26.0,18.0,22.1,16.6,17.3,5.7,437.9,446.3,49163.7,129974.2,162096.6,3781.8,12751.4,15486.6
Famagusta,11,11,19.2,26.2,1987.7,1987.7,1993.6,1993.3,187.2,420.7,366.0,393.6,14.0,21.8,24.9,24.9,46.0,143.5,68.0,61.9,6.1,469.3,478.3,52259.4,163571.9,198629.4,4750.9,16828.4,21674.9
Akrotiri,7,7,25.7,27.6,2001.1,2001.1,2002.2,2003.1,285.3,377.3,506.3,461.5,86.0,128.1,109.8,129.7,22.0,33.7,64.2,70.2,7.9,601.4,612.9,23979.3,79163.6,101292.5,3425.6,15608.2,19834.7
Liopetri,6,4,3.4,4.3,1994.7,1996.5,1997.6,1998.3,283.7,251.6,249.7,238.5,74.5,65.8,90.8,85.4,20.5,12.5,24.5,18.1,1.9,140.9,143.6,8395.1,22767.5,29249.4,1399.2,5063.5,6349.9
Karavostasi,5,4,17.9,25.9,1997.0,1994.8,2002.6,2003.0,262.3,346.1,442.0,461.6,24.0,55.0,121.4,127.6,8.0,7.5,6.9,6.9,5.5,418.0,426.0,31562.6,94997.2,114451.9,6312.5,21217.6,25596.2
Dhekelia,5,4,3.0,3.1,1986.4,1985.2,1980.1,1981.4,483.8,655.7,269.8,230.7,108.0,70.1,42.3,32.9,13.0,46.1,37.1,25.1,1.9,147.1,149.9,7984.2,19842.9,24907.3,1596.8,4995.3,6129.7
Xeros,3,3,16.8,24.7,1982.3,1982.3,1988.8,1987.6,761.4,1031.0,1191.3,1258.1,14.0,28.7,38.7,40.7,80.0,94.0,108.6,114.2,4.3,332.4,338.8,29772.0,89763.7,125059.1,9924.0,42005.8,53754.9
Nicosia,2,2,0.6,0.7,1980.0,1980.0,1992.1,1992.2,80.6,80.6,97.7,98.2,8.0,8.0,8.8,8.8,5.0,5.0,5.0,5.0,0.1,7.4,7.6,1360.7,3977.7,5521.1,680.4,2645.9,3398.0
Aradhippou,2,2,21.9,38.6,1993.5,1993.5,2005.3,2005.9,488.6,488.6,328.7,325.0,31.0,31.0,21.9,21.4,14.5,14.5,7.3,6.9,2.7,211.0,215.0,26220.2,56560.1,64226.2,13110.1,34513.4,43116.1
Psimolofou,1,1,1.6,2.5,1981.0,1981.0,1981.0,1981.0,361.4,361.4,361.4,361.4,26.0,26.0,26.0,26.0,18.0,18.0,18.0,18.0,0.3,26.3,26.8,4313.5,12653.3,17449.7,4313.5,17281.1,21789.5
