Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Limassol,95,50,252.7,367.1,1993.5,1996.3,1997.6,1997.7,129.6,390.1,437.5,497.9,55.0,116.0,208.6,220.9,16.0,67.2,54.3,59.6,146.1,11060.6,11272.9,338612.2,768403.8,947861.1,3564.3,12732.0,16202.3
Larnaca,77,39,171.9,214.6,1992.8,1997.1,1998.9,1998.5,125.9,605.0,595.0,544.1,41.0,215.6,389.3,333.6,19.0,37.4,36.2,42.3,109.5,8294.7,8454.0,258388.1,552324.8,662487.8,3355.7,13457.4,17574.4
Vassiliko,42,38,99.2,147.2,1995.3,1995.1,2001.3,2001.4,207.2,384.7,226.2,214.3,41.5,307.0,153.3,126.5,15.0,36.1,31.4,30.6,50.3,3816.3,3889.6,149461.1,407674.2,510717.1,3558.6,13050.6,16748.7
Ayia Napa,30,21,138.7,202.1,1994.6,1995.1,1998.1,1999.6,164.4,379.4,369.4,363.5,22.0,56.0,170.1,143.6,23.5,40.8,101.5,102.1,35.4,2714.2,2766.3,134508.4,409643.6,459676.4,4483.6,17304.1,22055.6
Akrotiri,14,10,100.0,160.2,1991.4,1993.2,1994.4,1994.5,292.8,766.5,1185.8,1310.2,52.0,83.4,175.1,177.2,31.0,51.9,106.5,108.1,18.1,1392.8,1419.5,108353.8,313265.4,435122.3,7739.6,33164.8,42282.5
Famagusta,12,9,30.4,50.7,1988.5,1991.7,1997.9,2000.1,133.0,886.7,243.3,243.6,11.0,31.6,23.6,14.9,26.5,74.7,44.5,21.1,8.2,624.4,636.4,77803.7,213482.6,222514.1,6483.6,17430.0,22567.9
Latchi,12,10,36.3,57.5,1986.6,1989.1,1991.8,1991.9,403.8,400.1,498.4,506.2,36.0,64.2,39.1,37.2,23.0,25.4,36.6,37.2,5.7,438.8,447.2,33509.7,94771.9,139168.7,2792.5,12060.8,15986.5
Kyrenia,10,8,29.5,43.4,1990.7,1986.9,2000.4,2001.5,218.0,359.8,401.6,415.4,20.0,37.1,85.8,88.2,12.5,35.2,26.1,25.3,8.3,630.6,642.7,56739.4,171635.6,198161.6,5673.9,19056.6,23319.4
Dhekelia,7,6,6.3,9.0,1991.6,1991.7,1990.4,1990.2,187.2,499.7,155.4,148.5,18.0,69.0,28.9,19.2,31.0,41.2,39.1,36.0,3.1,237.0,241.6,18895.7,52875.2,70956.4,2699.4,9453.9,12140.8
Paphos,6,5,22.2,38.9,1999.0,2000.6,2007.0,2007.3,334.3,395.9,293.7,295.6,25.0,31.7,19.6,19.4,21.0,35.2,8.3,7.1,3.2,246.6,251.3,26227.5,61658.0,73748.4,4371.2,12303.0,15569.6
Xeros,3,3,19.9,21.6,1992.0,1992.0,1996.3,1993.8,938.0,906.4,832.2,803.9,13.0,27.3,26.6,33.2,54.0,54.7,58.9,61.6,3.4,259.2,264.2,32011.2,93650.5,129924.7,10670.4,43122.6,54460.8
Liopetri,3,2,0.4,0.4,1990.7,1990.5,1990.5,1990.3,219.5,527.1,96.0,72.2,23.0,75.2,121.4,82.9,28.0,49.0,50.6,59.3,1.7,131.2,133.8,1000.7,2342.9,2646.6,333.6,973.8,1197.3
Karavostasi,2,2,11.4,18.4,1985.5,1985.5,1984.1,1984.0,958.9,958.9,655.6,650.0,41.5,41.5,17.7,16.8,524.5,524.5,68.7,51.8,4.0,310.0,316.0,15049.0,38641.0,56175.4,7524.5,27334.1,35959.4
Nicosia,2,2,1.6,2.1,1994.0,1994.0,1993.7,1994.0,175.7,175.7,160.2,152.4,13.0,13.0,13.8,13.0,24.5,24.5,27.1,24.4,0.6,48.8,49.8,2540.5,7707.7,9433.0,1270.3,5185.4,6745.6
Aradhippou,1,1,1.9,2.7,1978.0,1978.0,1978.0,1978.0,470.0,470.0,470.0,470.0,15.0,15.0,15.0,15.0,32.0,32.0,32.0,32.0,0.6,48.8,49.7,5803.8,13164.2,15858.7,5803.8,17500.2,21842.9
