Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Limassol,1545,420,31480.5,34908.0,1999.3,2000.8,2004.4,2004.8,501.2,1022.0,1136.5,1252.9,40.0,144.6,214.4,229.5,12.0,44.6,24.8,26.6,6307.6,483016.8,492290.7,32410002.3,87494807.3,100470545.0,20977.3,64056.8,76296.0
Famagusta,930,132,1565.4,1999.8,1982.5,1988.9,1992.6,1994.6,168.9,922.5,439.5,563.8,19.0,163.1,202.2,240.9,22.0,92.9,57.3,64.5,536.4,40897.6,41682.8,3475450.0,11554976.3,11969017.1,3737.0,11656.0,15473.8
Larnaca,582,236,5057.5,4255.7,1998.7,1998.8,2007.1,2003.8,576.9,956.4,957.1,853.4,55.0,102.1,213.9,177.3,29.0,55.8,32.0,50.3,802.5,61415.5,62594.7,4932599.0,14393618.4,18497682.6,8475.3,30590.9,39009.3
Vassiliko,566,318,10599.0,17695.3,1999.9,2003.4,2007.9,2008.2,588.6,1053.4,1163.5,1172.0,71.0,116.1,222.6,223.5,29.0,47.3,62.2,60.1,1638.3,126190.5,128613.3,9136892.0,27144688.5,32043389.8,16142.9,61497.1,76668.0
Kyrenia,216,35,667.5,676.3,1982.5,1991.6,1992.6,1998.8,211.1,856.2,457.2,627.3,12.0,95.0,100.6,114.0,15.0,44.4,41.3,36.0,218.4,16681.4,17001.7,1378319.4,3936327.3,4524509.7,6381.1,17547.8,19744.8
Ayia Napa,66,59,1330.7,2108.5,1995.3,1994.8,2001.0,2001.4,858.6,1352.6,1341.3,1435.7,96.5,179.6,290.1,290.0,17.0,30.4,32.9,34.4,170.6,13137.3,13389.6,1577908.3,4005368.9,4986433.9,23907.7,79187.5,100076.6
Akrotiri,40,35,796.4,1308.1,1992.2,1993.2,1997.7,1997.8,898.9,1383.0,1389.5,1393.7,68.0,101.2,116.6,114.6,17.0,90.9,224.8,232.4,111.7,8605.1,8770.3,717841.0,1887138.6,2480617.8,17946.0,68177.4,85443.9
Paphos,22,20,302.0,496.3,1992.7,1992.5,1999.5,2000.0,503.3,696.2,1252.3,1323.0,77.5,124.6,145.6,144.9,9.5,17.8,54.9,54.6,42.2,3247.4,3309.7,294195.0,778404.9,1064970.8,13372.5,49630.3,64043.6
Latchi,20,17,275.8,470.7,1992.9,1995.5,1998.2,1998.9,455.3,827.6,688.0,692.4,56.0,90.1,129.5,127.1,25.5,24.5,35.5,36.5,28.6,2201.0,2243.3,231710.4,608596.2,822352.2,11585.5,42972.0,55778.4
Dhekelia,18,18,703.8,1122.9,2003.1,2003.1,2008.2,2008.2,1902.6,1867.7,2164.5,2181.8,151.5,164.6,198.4,198.4,58.0,74.2,65.6,66.0,122.1,9431.1,9612.2,496496.1,2049136.3,2419782.9,27583.1,135870.7,167549.8
Liopetri,7,7,79.4,127.1,1992.4,1992.4,2000.4,2000.5,1625.8,1115.7,549.5,510.4,126.0,144.9,144.5,144.9,21.0,27.1,18.4,19.4,16.0,1239.6,1263.4,93817.6,309726.5,390102.9,13402.5,56694.4,70665.4
Xeros,5,5,75.8,83.5,1987.6,1987.6,1995.4,1992.7,1761.8,2195.4,2852.9,2719.4,357.0,516.8,548.3,458.4,27.0,35.8,55.2,59.5,15.8,1209.7,1232.9,121702.5,351613.7,487208.0,24340.5,96456.9,122224.8
Karavostasi,3,3,31.0,50.7,1985.0,1985.0,1984.0,1984.0,515.1,845.6,1564.5,1610.8,72.0,73.0,108.4,108.8,35.0,30.3,34.5,34.6,7.8,599.9,611.5,25958.7,71022.0,107987.0,8652.9,37388.1,48980.7
Aradhippou,3,3,51.8,80.5,1982.0,1982.0,1984.6,1984.6,1661.9,1497.7,2046.4,2065.8,146.0,159.7,152.1,152.6,8.0,16.7,34.3,34.1,8.4,644.0,656.4,49230.8,162568.6,234190.8,16410.3,81453.2,109051.0
Nicosia,2,2,10.5,14.0,1994.0,1994.0,1993.4,1993.7,1224.0,1224.0,1071.8,996.0,107.0,107.0,122.7,116.1,5.0,5.0,5.3,5.2,3.3,253.4,258.3,15514.8,46811.9,56636.3,7757.4,32981.9,42978.3
Psimolofou,2,2,60.8,99.9,1989.5,1989.5,1994.8,1994.9,2084.0,2084.0,2627.9,2681.5,162.5,162.5,216.4,217.8,43.0,43.0,59.2,59.6,6.4,495.6,505.1,51909.8,146367.3,220097.3,25954.9,117211.0,150900.5
