Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Turkey,1416,400,5735.7,8375.9,1986.1,1997.9,1999.9,2001.9,195.4,722.2,564.2,657.3,22.0,85.7,126.9,129.5,19.0,50.8,68.8,73.1,1291.1,98937.4,100837.0,7737755.9,23817249.3,27071027.4,5464.5,18389.9,23468.3
Greece,798,235,6766.5,7995.2,1997.8,1999.5,2001.1,2002.4,552.4,792.6,640.5,696.4,46.0,85.1,100.1,115.0,17.5,56.1,62.8,80.2,1574.2,121048.3,123372.4,7975798.7,23157591.6,27280223.0,9994.7,34235.8,41845.6
Israel,634,110,1931.8,1938.1,1997.5,1997.0,1995.3,1997.0,181.4,482.9,280.4,309.1,20.0,119.9,149.8,183.9,20.0,58.8,30.3,35.9,578.3,44120.0,44967.1,3418243.6,8800011.8,10672097.5,5391.6,16732.6,20504.4
Lebanon,275,119,926.7,1193.2,1995.2,1994.9,1999.8,1999.0,139.5,363.8,213.4,239.4,15.0,66.0,187.2,234.1,10.0,28.7,35.0,40.9,221.0,16969.6,17295.4,991815.9,3343251.2,4087115.4,3606.6,14504.0,18332.1
Egypt,235,139,1404.3,1614.1,2000.6,1998.7,2000.7,2000.4,283.9,653.6,409.9,432.6,29.0,179.4,142.6,161.9,16.0,73.0,32.1,38.6,314.4,24060.9,24522.9,2138790.3,6392592.2,7861908.9,9101.2,30989.8,38912.5
Italy,174,106,2723.3,3846.8,2002.6,2001.6,2004.5,2004.9,1211.6,1220.3,1212.2,1210.2,99.0,126.5,116.1,118.9,21.0,48.3,33.8,37.5,482.2,37173.1,37886.8,3330086.6,9854809.7,11769609.8,19138.4,65433.0,79639.5
Spain,65,56,2356.7,3324.0,2003.2,2003.4,2005.6,2006.2,1860.0,1984.1,2031.3,2086.8,161.0,180.3,208.1,220.1,51.0,59.6,60.4,63.1,439.0,33927.4,34578.8,2523852.6,7566915.2,9049385.8,38828.5,143302.5,176726.8
France,60,19,8529.2,10088.3,2003.8,2003.8,2003.9,2004.2,2993.4,2033.0,3029.2,3020.4,192.0,169.2,195.5,195.4,19.0,33.6,19.4,19.6,1064.4,82237.0,83816.0,8205792.3,20036705.1,22257975.9,136763.2,371419.6,422994.7
Belgium,49,8,7530.9,8255.1,2006.4,2005.5,2006.6,2006.6,3296.3,3342.0,3246.8,3246.2,220.0,248.2,212.0,212.4,14.0,24.3,15.7,16.0,2171.0,167489.5,170705.3,6509438.6,17370455.2,19553431.6,132845.7,391568.6,453091.4
Russian Federation,36,32,729.1,1259.3,1996.7,1996.3,2005.7,2006.7,1266.1,1541.2,2456.9,2674.5,157.0,181.0,317.3,335.4,65.0,71.1,31.5,27.1,114.4,8708.4,8875.6,815293.3,1978733.7,2509794.9,22647.0,76901.9,99514.6
Malta,30,29,638.3,1066.6,2004.6,2004.5,2006.3,2006.2,967.0,1256.5,1127.3,1111.0,108.5,142.6,153.8,148.6,30.5,40.8,28.9,28.7,87.0,6690.0,6818.5,860360.1,2103805.0,2568079.1,28678.7,91276.4,114585.7
