Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,1063,400,3566.5,4822.0,1987.7,1992.0,1995.3,1995.9,315.9,972.4,864.2,886.8,53.0,124.9,232.1,244.9,36.0,58.9,83.9,91.7,843.3,64339.6,65574.9,7367445.6,21896035.6,31079631.6,6930.8,26500.7,35881.7
Container,756,84,20800.2,23931.4,2002.6,2002.2,2004.3,2004.4,527.3,936.1,1356.2,1318.4,41.0,71.7,174.3,173.0,14.0,12.6,17.1,17.2,4334.2,334344.3,340763.7,21667589.4,58271585.5,65050509.9,28660.8,83338.5,95932.0
Ro-Ro,533,19,2297.3,1415.5,1978.9,1991.3,1994.2,1993.0,156.3,962.0,489.7,450.3,16.0,75.3,111.2,105.4,11.0,19.7,9.7,10.2,531.4,40927.3,41713.1,1918931.1,6863440.6,4967591.5,3600.2,8557.7,10029.5
Chemical tanker,409,195,5884.8,9401.1,2007.7,2007.8,2008.6,2008.7,597.1,1030.2,1022.6,1038.2,62.0,112.0,187.5,191.0,28.0,45.0,49.3,48.9,1214.6,93584.2,95381.0,3617099.8,17404271.1,20563932.8,8843.8,49363.1,60850.9
Oil tanker,304,138,9160.1,16273.3,2008.3,2007.4,2007.8,2007.8,592.3,1205.1,1302.9,1320.7,57.5,136.2,262.5,264.3,33.0,47.2,54.7,51.9,1292.4,99481.6,101391.6,9947049.3,19765878.9,22151356.3,32720.6,90946.7,110980.9
Ferry-RoPax,227,4,291.4,102.6,1980.6,1982.0,1980.1,1979.3,136.3,188.5,256.5,227.5,15.0,13.6,61.9,50.6,12.0,18.5,45.5,41.3,113.6,8624.2,8789.8,825628.7,1970554.0,2468895.7,3637.1,7863.0,8324.5
Bulk carrier,203,110,3104.6,5127.3,1999.2,2000.4,2001.7,2001.7,315.4,1223.2,1181.4,1161.0,56.0,137.1,256.4,252.8,27.0,60.6,96.2,96.8,365.7,28216.6,28758.4,2577943.7,6123837.9,8274613.3,12699.2,47432.2,58911.2
Liquefied gas tanker,160,48,2781.2,2643.0,2000.4,2004.3,2009.2,2008.3,560.0,1293.1,1997.6,1732.3,56.0,141.5,477.0,452.3,13.0,37.5,63.4,60.4,573.9,40914.1,41699.6,1216422.0,5113864.6,4936037.0,7602.6,49377.7,69625.1
Cruise,104,25,902.5,124.0,1984.5,2000.4,1996.7,1991.8,207.1,566.4,364.0,349.1,21.0,47.1,60.5,59.0,8.0,31.8,9.7,9.9,265.6,20523.2,20917.3,344617.4,2542433.5,3391288.2,3313.6,20883.1,25251.3
Vehicle,103,34,3920.6,1258.9,2003.8,2005.6,2010.2,2009.4,322.4,888.5,793.2,744.7,30.0,67.5,193.6,180.8,5.0,5.8,5.4,5.3,222.0,17193.7,17523.8,1274763.7,5620341.1,6508927.8,12376.3,47042.5,50628.0
Service - tug,83,35,88.6,79.8,2002.7,2000.5,2005.4,2005.0,349.4,1248.9,740.0,712.9,82.0,525.9,592.1,528.6,23.0,160.6,216.0,200.6,114.5,8598.7,8763.8,2041722.6,4828059.4,6464510.5,24599.1,63519.2,85761.7
Service - other,38,17,270.4,302.1,1991.1,1993.8,1996.2,1994.7,713.6,1359.8,1514.4,1423.0,433.0,414.5,449.5,493.6,55.0,103.5,67.6,53.8,113.0,8598.3,8763.4,2108267.0,4325701.0,4661204.7,55480.7,123453.9,139396.9
Refrigerated bulk,24,3,14.1,15.1,1980.2,1988.3,1983.2,1983.0,131.3,194.4,200.0,199.0,31.0,44.0,147.6,147.8,13.5,7.7,17.1,17.3,39.0,2933.5,2989.8,44822.6,97939.5,110319.6,1867.6,3979.8,4297.0
Ferry-pax only,16,4,4.5,0.7,1996.6,1986.5,1991.1,1990.8,172.6,1277.5,610.9,839.9,30.0,197.6,305.6,218.6,64.0,183.4,313.8,257.2,9.6,717.8,731.6,53688.7,109342.1,137737.3,3355.5,7803.2,10287.1
Miscellaneous - fishing,4,3,1.3,0.5,1980.5,1984.7,1974.3,1977.5,653.8,706.3,770.5,748.7,108.5,167.8,377.6,333.4,36.5,137.5,110.8,95.8,3.6,268.8,274.0,3556.1,7888.1,8967.9,889.0,2092.3,2480.3
