Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Immingham,5409,1094,67635.2,83200.0,2006.0,2005.9,2009.9,2010.4,255.5,1242.3,598.5,1109.4,24.0,154.3,304.0,428.5,13.0,48.4,55.2,73.1,10935.6,826675.0,842547.1,49427805.6,128764706.1,153329997.2,9138.1,29408.0,35227.3
Liverpool,3083,531,37653.4,39857.8,2003.4,2005.9,2010.1,2010.4,125.9,1370.7,647.1,1043.4,11.0,141.1,197.2,263.6,6.0,81.2,72.8,105.9,5355.0,411311.1,419208.3,33110283.6,86191560.6,103560242.5,10739.6,32940.1,38113.8
Portsmouth,2361,96,17293.4,11323.7,1999.0,2001.4,2001.9,2004.2,121.3,1583.4,300.7,777.6,10.0,128.0,117.5,201.2,1.0,39.2,12.7,17.6,3931.3,299286.6,305032.9,21327528.4,60652608.2,70596956.0,9033.3,24244.3,25705.5
Tilbury,2164,493,23474.7,19756.4,2003.3,2004.3,2006.9,2007.3,182.7,953.9,667.8,706.9,21.0,89.7,196.4,216.4,12.0,41.6,33.8,47.1,4685.2,355503.3,362329.0,24267537.1,65752145.1,77336653.9,11214.2,32874.5,37947.2
Felixstowe,2079,343,181267.8,182744.1,2004.9,2008.5,2012.8,2012.6,130.9,950.0,1394.2,1465.5,15.0,77.6,325.3,318.6,21.0,36.0,46.4,46.4,17759.0,1365766.8,1391989.5,69427405.3,237221674.0,243717527.0,33394.6,120737.3,144260.2
Hull,2068,438,10568.1,9305.1,2000.4,2003.9,2001.8,2004.7,229.3,934.0,364.6,630.7,24.0,108.0,127.1,191.8,12.0,48.8,44.2,66.8,2668.2,201075.1,204935.8,16449907.7,44540771.1,58323247.4,7954.5,24568.2,30206.1
Purfleet,1399,132,5602.9,3716.5,2004.2,2004.7,2006.3,2007.7,126.3,605.9,176.1,258.2,11.0,79.0,57.0,113.5,6.0,40.7,16.4,27.2,1037.7,78433.6,79939.5,3098559.0,7858494.9,9508878.2,2214.8,7009.1,8150.3
Teesport,1303,404,8581.5,11207.3,2004.0,2004.8,2005.8,2005.8,638.1,948.5,878.7,916.1,49.0,85.2,109.8,114.7,20.0,37.1,40.0,42.2,2510.6,187977.3,191586.4,13709830.2,36371186.7,43574965.8,10521.7,33473.0,41026.3
Southampton,962,357,75823.3,50640.0,2005.5,2006.3,2010.8,2012.9,524.9,1160.7,1299.6,1998.2,42.0,95.5,267.8,357.1,11.0,36.5,34.9,46.1,8524.5,651138.2,663640.0,23107050.1,98047739.9,108110408.4,24019.8,102472.4,117990.3
Thames,926,350,66313.9,78019.6,2008.6,2008.2,2010.2,2010.3,377.7,1263.6,1109.1,1166.1,36.0,99.7,227.8,249.0,15.0,20.2,22.4,23.5,7330.2,562517.8,573318.2,48416470.2,129991853.7,145697231.3,52285.6,160044.5,187129.3
Belfast,924,528,8827.8,12458.9,2003.8,2004.5,2007.9,2008.8,722.3,958.5,934.6,1231.3,68.0,106.2,204.0,223.9,32.0,60.7,73.3,78.9,1696.6,129622.0,132110.8,9703638.1,27608588.2,36483997.7,10501.8,38396.3,48990.1
Tees,909,320,12109.2,15356.6,2004.6,2006.7,2010.2,2009.9,436.4,948.3,972.4,1007.2,49.0,103.0,217.5,224.7,17.0,43.3,59.1,69.1,2454.1,185439.1,188999.5,11866417.5,31439753.3,36950854.4,13054.4,45766.3,56432.8
Itchen,905,325,30346.8,7037.0,2007.0,2007.3,2007.3,2006.7,273.8,498.5,560.4,481.3,31.0,45.9,83.7,92.6,13.0,20.8,14.8,19.3,4408.8,335872.9,342321.7,6763112.4,45309300.6,56520524.9,7473.1,44577.2,53017.4
Fawley,814,434,30091.9,50446.4,2007.5,2007.9,2008.7,2008.8,273.1,1027.9,1597.2,1892.8,77.0,150.4,365.0,391.9,36.0,51.5,53.7,55.8,4539.7,346403.3,353054.2,21836358.2,50760607.4,57602117.5,26826.0,78675.1,97172.2
