Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Belfast,1979,417,11034.4,3762.2,2003.1,2002.2,2003.0,2003.6,145.5,401.5,345.5,290.2,11.0,49.4,2298.7,1340.1,8.0,35.0,10.7,20.1,2857.4,219455.1,223668.7,13744398.1,34875790.3,43172431.8,6945.1,16535.7,16827.6
Liverpool,1382,259,4095.0,2289.9,2003.1,2003.3,2004.7,2005.0,143.7,323.8,176.4,197.2,10.0,63.8,26.7,41.6,10.0,70.1,22.6,48.7,1164.9,89174.2,90886.4,5860832.3,14776757.0,18134432.1,4240.8,10710.3,11370.3
Aberdeen,1007,179,2211.5,1251.4,2001.7,2003.0,2002.3,2002.1,207.7,348.6,344.5,304.4,18.0,80.3,70.4,77.4,14.0,61.4,75.4,64.1,990.3,74365.1,75792.9,7658418.2,17171595.7,22370528.1,7605.2,19599.3,25125.7
Immingham,963,358,3269.7,4805.8,2003.9,2004.8,2007.2,2007.1,331.7,382.0,418.0,429.6,45.0,90.8,131.4,142.6,22.0,54.0,48.9,51.2,1117.9,83970.2,85582.4,5837322.9,10894158.9,13307967.3,6061.6,17802.7,22350.6
Tilbury,706,378,915.8,1217.8,2002.3,2003.2,2004.2,2004.7,76.6,190.4,139.2,147.1,15.0,28.2,35.6,33.8,19.0,39.9,44.0,48.7,338.9,25550.8,26041.3,1921085.1,5111916.1,6409674.8,2721.1,8355.8,10537.8
Purfleet,587,224,554.9,813.1,2002.5,2005.5,2005.2,2005.2,70.7,130.8,114.0,112.4,9.0,23.9,40.5,32.3,25.0,34.2,35.4,37.2,387.6,29421.2,29986.1,1593844.0,4035013.0,4766308.2,2715.2,7858.5,9425.1
Thames,573,284,1682.0,2013.8,2008.2,2007.8,2009.7,2009.9,66.0,116.4,77.6,79.9,10.0,25.2,16.4,15.8,18.0,22.8,24.2,25.3,412.4,30979.6,31574.4,1782950.2,4577078.7,5332463.7,3111.6,9254.8,11076.4
Dagenham,523,151,343.8,525.3,1995.3,2003.5,2001.3,2001.3,120.5,183.7,158.4,159.7,15.0,37.3,37.6,35.2,12.0,22.9,22.8,22.9,163.5,12309.6,12546.0,2455850.1,5262743.4,5925220.0,4695.7,11202.6,13110.6
Broadstairs,494,303,736.2,1076.7,2001.8,2002.8,2006.3,2006.3,84.7,200.1,131.7,140.9,11.0,23.5,37.4,39.8,14.0,40.4,30.6,31.9,281.8,21182.1,21588.8,1720625.6,4200333.9,5162535.3,3483.0,10235.3,12800.7
Teesport,490,268,1797.0,2641.1,2003.6,2004.0,2006.4,2006.3,385.9,501.5,480.1,468.9,30.0,67.6,85.4,88.3,22.0,41.8,44.3,39.0,537.2,40315.5,41089.5,3729944.2,9145275.2,11002012.8,7612.1,22259.2,27843.4
Heysham,460,18,2424.5,855.6,2004.2,1999.4,2004.8,2003.7,142.0,537.7,370.6,367.9,11.0,82.5,84.9,71.0,4.0,69.9,45.5,46.1,649.8,50127.3,51089.8,1573828.4,3316030.6,3924490.7,3421.4,7718.0,7854.6
Avonmouth,456,111,441.9,608.7,2002.5,2004.7,2006.2,2006.8,200.8,288.4,229.5,233.0,25.0,78.3,61.7,53.4,26.0,51.5,45.5,47.1,243.8,18476.6,18831.4,1294385.0,3386524.7,4237778.8,2838.6,8543.8,10612.7
Grangemouth,439,138,969.3,1267.1,2005.8,2005.1,2006.6,2006.6,249.1,371.1,305.1,312.0,26.0,65.5,62.0,64.5,32.0,37.6,41.7,42.0,497.2,37326.8,38043.5,2257978.4,5924254.6,6866976.6,5143.5,15062.6,17795.7
Lerwick,416,105,666.7,343.0,1998.0,1996.2,2000.8,2000.5,229.2,627.1,300.8,297.3,24.5,110.2,126.6,114.2,18.0,81.6,47.2,50.9,354.7,26639.4,27150.9,1232306.3,2759651.5,3358703.5,2962.3,7398.6,8823.8
Steynton,407,120,1121.1,1603.1,2006.2,2006.1,2007.5,2007.7,197.9,258.1,197.8,191.2,35.0,92.0,71.5,76.6,25.0,55.9,39.8,42.1,581.8,44369.8,45221.7,1501884.2,4361534.7,5172669.2,3690.1,12479.1,15089.2
Tranmere,392,86,1741.3,1502.1,2004.7,2003.9,2005.5,2006.6,139.4,241.2,177.5,182.7,10.0,100.5,74.8,106.3,3.0,65.1,58.1,80.5,579.2,44446.2,45299.6,2260587.7,5232770.0,6240587.3,5766.8,13190.6,14014.5
Southampton,391,122,1825.1,751.3,2003.3,2004.0,2004.8,2006.9,136.4,368.7,381.0,271.4,33.0,58.1,140.9,91.7,15.0,48.6,19.8,36.5,469.4,35450.5,36131.1,1611034.9,4443646.8,5284883.1,4120.3,11894.7,13532.8
Hatston,389,57,1783.3,339.6,1999.4,1997.4,2002.2,1999.5,132.8,267.5,300.8,220.0,11.0,44.7,37.7,34.8,3.0,13.4,14.2,14.4,547.2,41276.4,42068.9,1040166.2,3866268.0,4929178.7,2673.9,9047.9,10041.6
Mallaig,381,27,109.4,68.4,2006.8,2000.7,1998.5,2003.6,94.0,273.1,232.7,132.2,12.0,34.0,136.9,55.1,12.0,24.6,44.9,36.1,106.3,7979.7,8132.9,556961.3,1250826.5,1508552.3,1461.8,3435.2,4273.9
Fawley,376,163,2172.8,3344.0,2004.5,2006.4,2005.4,2005.7,190.7,465.0,540.8,528.9,59.5,134.4,247.6,210.5,26.0,49.1,52.5,53.8,873.8,66108.7,67378.0,2718813.0,5176712.6,6047458.7,7230.9,19566.3,23964.9
Erith,363,182,272.3,387.1,1998.1,2001.0,2001.2,2001.4,134.0,298.6,294.2,297.8,24.0,45.3,62.2,64.5,20.0,23.9,28.1,29.6,103.8,7827.8,7978.1,1328037.2,3327436.5,4328765.1,3658.5,10431.5,13686.4
Greenock,350,75,1232.8,521.1,1999.7,1999.2,2002.3,2000.3,192.3,310.7,254.5,203.5,19.0,78.5,36.4,29.2,15.0,43.9,15.3,21.5,359.0,27420.6,27947.0,1216420.5,4076167.4,4715994.7,3475.5,11501.7,13152.1
Shoreham,335,88,115.5,161.6,1993.8,1996.8,1994.8,1994.7,98.4,311.6,143.3,138.9,16.0,51.9,38.6,34.7,20.0,55.7,52.7,47.5,83.5,6271.0,6391.4,875629.3,1962122.2,2321775.2,2613.8,6448.2,7880.9
Oban,331,62,549.7,103.4,1991.4,1993.4,1993.0,1994.4,240.7,366.7,675.8,457.0,24.0,52.4,117.5,141.0,21.0,26.0,82.7,65.4,338.7,25449.9,25938.6,797892.6,1886827.5,2352982.2,2410.6,5482.7,6170.2
Silvertown,319,49,189.7,288.3,1992.2,1997.9,1995.6,1995.2,123.6,252.1,163.8,162.0,19.0,89.8,37.7,32.4,6.0,57.8,31.3,30.4,92.2,6943.0,7076.3,1669451.6,3524648.1,3921617.8,5233.4,12095.6,14006.8
Itchen,314,92,361.9,209.4,1997.2,2003.0,2004.2,1999.8,103.4,240.1,137.3,131.9,17.5,50.0,36.3,37.9,14.0,46.2,24.2,28.7,128.2,9673.5,9859.2,976944.8,2318600.0,2660761.0,3111.3,7947.1,9277.8
Hull,298,143,320.3,373.7,2000.5,2001.2,1999.5,2001.5,256.2,428.8,322.3,332.9,33.0,192.5,147.3,99.8,23.0,67.7,50.9,56.9,233.2,17521.7,17858.2,1073243.9,2687658.7,3415492.9,3601.5,10564.3,13353.9
Gravesend,297,64,196.5,236.1,2002.3,1999.0,1998.4,2001.8,109.5,258.0,253.3,240.9,29.0,112.6,64.8,50.9,18.0,34.9,21.2,22.4,116.0,8711.8,8879.1,1073149.6,2457210.9,2844346.1,3613.3,8983.8,10654.7
Warrenpoint,285,58,902.0,412.6,2006.9,2004.9,2009.8,2007.9,167.9,308.8,296.1,311.1,12.0,43.0,40.4,49.7,13.0,41.1,26.5,34.1,230.8,17797.5,18139.3,613485.6,1371647.8,1734088.8,2152.6,5974.2,7282.9
Tees,283,161,1251.2,2078.5,2003.9,2005.3,2008.7,2008.9,230.7,362.3,329.3,328.1,38.0,67.2,124.3,127.7,25.0,62.9,47.1,44.5,414.2,31146.2,31744.2,1783430.2,4095342.6,4727980.0,6301.9,17879.1,22107.1
Peterhead,271,119,359.4,359.1,2000.7,2000.8,2003.0,2002.5,352.8,582.8,384.6,327.9,42.0,132.2,215.2,135.9,21.0,95.2,78.3,60.3,224.5,16859.6,17183.3,2163405.5,4096561.5,5142291.5,7983.0,20283.4,25896.6
Plymouth,261,124,1127.5,473.6,2001.1,1999.6,2003.7,2003.7,288.8,495.6,534.2,281.7,38.0,147.6,59.8,51.2,23.0,39.5,11.7,29.8,346.2,26311.7,26816.9,1409780.8,3634524.3,4638424.8,5401.5,14509.3,16896.8
Kyle Of Lochalsh,255,48,49.6,34.8,2000.9,1998.5,1992.7,1996.7,166.0,237.3,264.9,222.8,29.0,39.5,75.2,86.8,31.0,32.6,53.1,57.8,125.2,9403.3,9583.9,263947.5,697985.2,727955.0,1035.1,2472.1,3152.6
Caister On Sea,254,40,250.2,328.7,1992.8,2001.6,2001.2,2001.9,118.8,346.1,188.9,165.6,13.0,54.5,57.1,41.6,1.0,34.2,48.6,66.6,71.7,5384.4,5487.8,1507551.9,3133179.5,3402220.3,5935.2,13487.7,15334.9
Milford Haven,254,61,625.9,630.5,2006.5,2007.0,2005.1,2010.5,121.8,224.2,306.4,278.4,29.0,84.0,59.0,88.8,37.0,60.3,69.0,72.7,272.3,20760.4,21159.0,812202.1,2120687.3,2595448.4,3197.6,9282.6,10872.3
Portbury,245,146,1450.6,974.9,2004.5,2005.3,2005.1,2004.5,117.6,324.8,187.4,195.0,23.0,82.8,45.8,44.5,21.0,28.7,23.4,30.0,236.3,18101.4,18449.0,1077154.2,3580642.4,4140025.9,4396.5,14521.4,17314.9
Eastham,245,122,256.8,360.2,2001.6,2003.0,2005.8,2005.9,147.9,245.3,276.5,278.3,49.0,68.9,83.2,79.4,16.0,30.4,45.9,39.7,168.2,12700.3,12944.2,669089.3,1692773.1,2105790.5,2731.0,8401.0,10518.3
Newport,231,148,212.0,309.6,1999.1,2001.5,2001.7,2001.9,285.1,335.9,329.0,331.4,39.0,54.7,81.2,80.3,35.0,55.8,63.9,64.1,83.8,6329.8,6451.4,923791.9,2374518.7,3183692.9,3999.1,12086.4,16260.0
Portsmouth,230,54,766.7,170.8,2001.0,1996.5,2002.8,2002.4,138.8,427.6,541.5,222.7,34.0,73.6,60.7,68.4,25.0,75.2,27.1,55.4,322.4,24402.5,24871.0,937026.2,2063495.5,2489769.6,4074.0,9605.0,10252.0
