Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Immingham,5380,1097,57280.3,67649.1,2006.0,2006.0,2009.8,2010.3,224.1,865.8,500.9,875.8,21.0,99.8,211.9,300.4,11.0,42.2,46.8,63.0,9087.4,686249.6,699425.5,42665196.4,107583968.9,127413728.3,7930.3,24454.0,29108.0
Liverpool,2920,487,48188.9,49272.4,2003.6,2006.7,2009.3,2008.9,127.1,1250.6,833.7,1320.0,10.0,119.1,172.1,202.3,4.0,56.7,44.9,60.4,6299.5,483749.1,493037.0,41116806.0,107759576.3,125471996.0,14081.1,42124.3,47918.4
Tilbury,2396,609,13304.5,14831.3,2003.5,2004.0,2006.4,2007.3,174.6,538.3,345.0,454.9,17.0,58.0,101.6,124.8,12.0,43.4,46.5,57.1,3090.1,233464.2,237946.8,14523293.5,39318409.3,47613694.2,6061.5,19182.2,22931.5
Portsmouth,2368,101,10999.4,3337.0,1998.9,2000.8,2000.0,2002.9,111.1,460.9,191.5,227.2,9.0,49.4,33.7,59.0,1.0,37.2,10.9,14.5,2667.2,201539.9,205409.5,12765675.6,33422564.6,40695576.8,5390.9,12613.5,12239.4
Hull,2019,442,9157.7,7280.2,2000.4,2003.6,2001.0,2004.1,218.7,653.8,316.2,500.2,22.0,75.1,70.6,113.4,12.0,44.0,35.3,45.9,2451.6,184544.8,188088.0,13686928.1,37081421.4,47810085.7,6779.1,20200.0,24279.6
Felixstowe,1965,329,144589.9,137597.7,2004.8,2008.2,2013.7,2013.8,126.2,997.3,1126.9,1119.8,11.0,72.0,758.0,464.1,13.0,27.1,24.4,25.5,11730.1,898873.4,916131.7,55972811.2,194452531.3,198690950.6,28484.9,99544.3,117720.6
Purfleet,1601,200,7222.8,6124.1,2004.7,2006.2,2006.7,2007.9,132.1,493.0,209.4,331.5,11.0,73.0,49.6,81.0,10.0,38.7,20.9,25.3,1464.8,110408.5,112528.4,4227917.2,12344802.4,14649304.8,2640.8,9546.4,11242.1
Teesport,1325,421,7763.1,10858.2,2003.8,2004.5,2006.7,2007.1,374.2,815.7,787.6,879.6,39.0,91.1,200.5,223.1,21.0,41.9,49.7,50.8,2204.5,165736.9,168919.0,9989531.3,26290533.5,31635368.8,7539.3,25060.9,31234.7
Thames,1198,411,90685.4,96482.2,2008.8,2008.2,2012.8,2012.7,246.3,851.6,1172.8,1107.5,26.0,67.3,298.3,287.7,22.0,28.8,25.0,25.3,9234.3,708428.6,722030.4,49148310.4,129908897.5,153268721.9,41025.3,138992.1,166638.7
Southampton,1043,382,74794.2,39214.1,2005.5,2006.2,2009.0,2011.3,538.3,1319.2,1228.7,1479.6,41.0,107.0,267.1,370.6,12.0,32.9,20.1,24.0,8927.6,684609.5,697754.0,25854774.0,106634547.9,119655803.9,24788.9,97884.2,111764.9
Itchen,911,337,127697.9,42584.0,2007.1,2007.0,2008.0,2007.7,743.6,2811.1,2379.2,2937.3,61.0,185.1,342.3,360.0,10.0,23.5,18.7,20.4,10435.9,802638.0,818048.6,42801165.1,204359335.6,240647244.3,46982.6,194962.2,214883.7
Tees,867,319,10418.7,13711.9,2003.9,2006.3,2009.8,2009.4,333.3,837.1,970.8,1076.8,33.0,91.1,307.6,337.6,18.0,37.8,47.4,49.2,1949.2,147692.9,150528.6,9429619.6,24075354.1,28329072.7,10876.1,39436.9,49188.9
Fawley,844,451,27234.6,35781.0,2007.4,2007.9,2008.9,2008.6,296.2,1267.4,1468.3,1380.5,53.5,132.4,322.0,313.4,29.5,43.5,51.0,63.7,3757.4,286147.8,291641.9,18317100.9,53788564.6,61714093.6,21702.7,74196.5,89738.4
Grangemouth,798,270,5810.0,6490.9,2005.9,2005.0,2011.6,2010.7,442.3,658.7,915.5,803.5,45.0,70.9,223.6,196.3,19.0,33.6,37.0,36.4,1465.9,104367.4,106371.2,7647761.0,21658004.6,25303030.1,9583.7,36518.8,45750.5
Belfast,752,450,6417.2,9386.3,2003.2,2004.6,2008.6,2009.4,737.7,846.4,850.2,1092.2,64.0,103.8,192.8,214.5,25.0,45.4,64.2,69.5,1203.1,91741.2,93502.7,7268707.1,20556119.6,26598630.1,9665.8,34965.5,44271.5
Dagenham,652,121,1584.8,1229.7,1996.6,2004.3,1998.3,2001.7,146.2,368.7,186.1,236.5,13.0,45.4,30.3,45.2,7.0,53.2,23.7,29.0,526.7,39579.5,40339.4,2090460.2,4583517.8,5407187.8,3206.2,8659.8,10280.1
Grimsby,633,144,2002.1,1210.4,1998.1,2000.9,2000.8,2002.6,228.0,814.7,316.5,388.3,22.0,192.5,101.4,113.3,13.0,56.6,35.5,59.1,549.8,41323.9,42117.3,2263383.5,6440023.7,7931768.9,3575.6,10706.7,12913.2
Sheerness,625,162,6579.7,4166.9,2001.9,2004.4,2005.3,2004.0,174.2,869.5,598.6,718.1,18.0,73.6,194.1,233.9,16.0,43.6,33.2,53.7,994.2,75696.4,77149.7,5159034.5,15746196.3,19371168.0,8254.5,27085.3,31927.8
Portbury,618,273,24701.3,12288.2,2005.9,2007.7,2006.2,2006.8,603.1,930.0,948.0,965.8,48.5,76.1,161.9,172.5,17.0,38.5,27.2,42.2,1917.5,147101.4,149925.8,9977123.9,40142983.1,46948613.7,16144.2,61395.5,69164.9
Dover,604,139,13940.5,3923.5,2002.1,2000.8,2004.6,2004.1,399.6,607.7,797.3,818.1,26.0,120.6,179.4,149.6,18.0,67.4,140.6,265.0,2720.5,204666.7,208596.3,16688766.0,43745915.0,53194603.5,27630.4,64843.5,63351.6
Claonaig,565,176,1540.8,2182.0,1996.8,1999.2,2004.5,2005.4,507.5,809.4,776.2,756.5,74.0,103.7,236.5,220.0,55.0,112.2,268.8,162.7,700.6,52683.2,53694.7,5772129.3,13545613.8,17145428.0,10216.2,26859.3,34598.8
