Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Belfast,2153,478,7456.7,3797.2,2003.3,2002.8,2004.8,2004.5,147.8,407.3,219.9,259.7,12.0,57.4,35.6,50.8,9.0,39.4,25.7,38.0,1979.7,151842.3,154757.7,9598714.2,25524488.4,32872901.0,4458.3,12251.8,14220.5
Liverpool,1545,301,5001.1,3217.4,2002.8,2002.4,2004.0,2003.9,149.0,313.0,212.0,257.8,15.0,60.3,53.7,58.1,8.0,34.7,19.6,30.6,1344.8,102833.8,104808.2,7313628.4,18902348.1,23151597.0,4733.7,12452.7,13654.2
Immingham,999,337,2366.7,3472.7,2003.9,2004.2,2006.6,2006.5,297.3,400.0,358.1,367.1,34.0,127.5,114.9,95.2,19.0,41.7,38.1,38.4,937.8,70456.1,71808.8,5886234.7,11232879.2,13624977.3,5892.1,16826.5,21125.4
Aberdeen,947,141,2343.7,1249.6,2001.6,2002.8,2002.7,2002.5,261.3,497.9,384.4,340.1,20.0,155.8,142.7,156.7,11.0,52.6,33.5,39.8,996.6,74839.0,76275.9,8937475.9,20071627.3,26061962.0,9437.7,24162.5,30943.5
Broadstairs,810,480,1264.1,1755.2,2003.8,2004.7,2007.0,2006.5,59.6,122.0,114.8,132.7,7.0,19.5,64.1,76.2,19.0,33.8,35.6,38.5,402.9,30299.4,30881.2,1904849.0,4630395.0,5434363.7,2351.7,6785.3,8250.1
Teesport,475,257,1191.5,1761.6,2004.1,2004.4,2005.4,2005.6,244.9,352.2,315.2,307.1,29.0,51.4,95.7,97.4,23.0,45.5,49.7,51.2,520.9,39129.8,39881.1,2824208.2,6812879.4,8079273.4,5945.7,16719.4,20547.3
Heysham,462,22,2334.9,815.8,2004.1,1998.3,2004.2,2003.2,136.0,1595.8,357.2,351.1,10.0,261.3,94.6,95.4,4.0,70.7,21.3,22.0,641.3,49473.7,50423.6,2013298.0,4526447.2,5455736.5,4357.8,9677.3,9530.1
Tilbury,461,227,833.2,827.5,2000.6,2002.0,2000.9,2003.9,128.3,243.4,274.9,244.2,27.0,39.9,52.1,51.4,23.0,42.1,36.1,46.4,271.5,20422.0,20814.1,1744906.6,4648357.9,5650191.0,3785.0,11151.7,13648.8
Orford,445,293,1635.6,2081.7,2008.8,2008.4,2010.4,2010.1,63.2,91.4,78.2,81.7,7.0,10.6,14.0,14.8,24.0,32.6,29.5,31.4,443.0,33435.8,34077.8,1234140.9,3618398.9,4189025.8,2773.4,9683.8,11546.6
Dagenham,421,89,292.5,451.0,1993.0,2002.1,2000.5,2000.7,126.3,229.4,182.6,182.7,15.0,36.1,44.2,44.1,3.0,28.2,17.9,17.6,126.8,9540.1,9723.3,2296782.3,4863260.3,5395334.6,5455.5,12856.6,14887.2
Lerwick,407,94,595.8,270.2,1998.2,1997.1,1999.1,1999.9,197.3,491.6,280.7,255.6,18.0,91.3,74.7,86.5,9.0,45.9,46.3,49.9,309.8,23270.6,23717.3,1176526.9,2759717.9,3417963.2,2890.7,7450.5,8945.1
Steynton,405,117,1838.5,2796.7,2006.1,2005.7,2008.7,2008.7,203.4,366.9,331.4,342.0,22.0,61.1,93.3,94.7,24.0,39.9,43.5,45.9,536.5,40699.2,41480.7,2074606.0,5628171.8,6507364.7,5122.5,16852.1,20879.8
Avonmouth,398,109,373.1,468.7,2000.4,2003.2,2000.6,2003.3,206.9,304.8,243.5,235.0,29.0,67.8,59.4,50.9,19.0,56.4,41.9,40.4,248.9,18828.0,19189.5,1136694.0,2889135.4,3514491.9,2856.0,8088.5,9820.9
Withernsea,396,253,2436.5,4123.4,2000.3,2000.7,2006.1,2006.2,148.3,309.8,524.3,533.6,10.0,44.4,165.9,164.0,38.0,55.4,69.8,68.5,513.5,38672.6,39415.1,2947168.2,6470499.6,7703510.2,7442.3,19563.7,24888.2
Hatston,388,56,1951.6,387.7,1999.2,1996.7,2001.4,1998.8,136.1,255.3,317.1,249.1,12.0,25.9,37.4,31.7,9.0,13.4,17.3,19.4,574.4,43295.4,44126.7,1129331.7,4265033.2,5389166.2,2910.6,9970.3,10983.1
Tranmere,384,80,2065.6,2221.7,2004.7,2004.1,2006.2,2006.6,143.3,383.6,241.0,368.2,10.0,80.0,56.3,83.7,3.0,123.1,61.4,92.8,550.9,42120.3,42929.0,2290545.5,5293870.1,6284179.7,5965.0,14237.0,15591.7
