Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,483,78,35312.2,3024.5,2003.6,2002.4,2010.0,2009.5,168.2,614.9,633.6,618.6,15.0,55.6,72.7,73.3,9.0,16.8,15.9,16.1,5584.2,431454.2,439738.2,1431760.7,38251048.0,51488836.6,2964.3,69905.8,91125.1
Container,283,42,5361.8,6264.3,2007.7,2007.3,2011.0,2010.6,930.3,1064.7,1542.6,1447.3,69.0,69.8,165.8,159.5,11.0,15.5,14.5,14.2,1313.1,101251.0,103195.0,6062161.6,21727884.9,24303251.0,21421.1,80117.6,95463.0
General cargo,150,28,237.9,318.5,1998.5,1997.4,2004.0,2003.9,180.3,780.8,280.2,302.7,20.0,102.1,125.7,132.9,13.0,26.6,16.6,16.4,80.2,6111.2,6228.5,444501.8,1329651.2,1883998.0,2963.3,11626.9,15610.7
Service - tug,124,14,6.3,4.0,2003.4,1995.3,2003.0,2002.2,96.6,315.3,182.5,178.6,56.5,227.6,509.1,484.3,13.0,27.5,50.4,46.9,28.1,2110.5,2151.0,101985.7,241165.4,322907.4,822.5,2123.8,2867.4
Ro-Ro,109,10,65.9,70.5,1991.3,1989.9,1991.8,1991.8,113.8,153.0,115.1,119.3,13.0,61.4,48.4,63.1,9.0,25.3,13.5,15.0,61.3,4655.5,4744.8,134622.1,739264.8,413947.1,1235.1,2972.0,3837.2
Ferry-RoPax,108,2,8.1,2.1,1970.3,1972.0,1970.2,1970.2,90.1,75.9,96.8,97.0,16.0,16.8,34.3,34.4,7.0,20.2,16.9,16.8,24.7,1853.2,1888.8,73542.3,159104.7,211538.4,680.9,1520.2,2166.4
Chemical tanker,47,7,62.5,96.5,2009.1,2007.7,2008.4,2008.2,270.3,226.7,230.3,230.2,25.0,25.2,31.4,31.3,23.0,22.0,26.8,26.9,35.2,2680.0,2731.4,147998.7,440359.6,549369.1,3148.9,10438.6,13088.9
Oil tanker,33,9,56.3,89.1,2004.2,2003.8,2006.1,2006.0,116.9,170.0,300.8,305.6,20.0,22.5,98.1,98.8,17.0,12.7,35.1,35.3,36.8,2801.8,2855.6,147145.4,234035.4,248872.8,4459.0,13244.3,16837.5
Bulk carrier,31,5,94.3,140.8,2007.6,1989.6,2010.9,2010.9,863.1,715.9,684.3,680.7,85.0,95.7,103.1,102.9,27.0,45.9,27.6,27.8,23.8,1827.9,1863.0,297430.6,674634.5,812722.7,9594.5,28930.5,36109.7
Miscellaneous - fishing,23,2,0.6,0.4,1956.1,1967.5,1963.9,1961.9,88.1,293.6,117.7,107.2,10.0,46.8,43.4,38.2,24.0,13.0,21.8,24.3,3.0,227.5,231.8,3029.5,6720.0,7640.0,131.7,310.0,367.5
Liquefied gas tanker,20,1,12.8,13.2,2007.0,2007.0,2007.0,2007.0,118.7,118.7,133.4,133.4,15.0,15.0,16.3,16.3,14.5,14.5,16.0,16.0,10.3,784.1,799.1,9980.4,28914.8,31931.2,499.0,2732.1,3592.8
Vehicle,12,1,75.5,20.5,2010.0,2010.0,2010.0,2010.0,366.6,366.6,311.4,311.4,31.5,31.5,34.3,34.3,3.5,3.5,3.8,3.8,10.9,842.7,858.9,20785.7,91642.7,106131.6,1732.1,6583.9,7085.7
Service - other,3,3,2.1,0.7,1996.3,1996.3,1992.7,1993.1,1006.7,955.3,989.1,984.9,31.0,48.0,37.4,39.0,336.0,251.7,327.1,319.6,2.0,152.4,155.3,5032.5,10325.5,11126.4,1677.5,3732.7,4214.7
Refrigerated bulk,3,3,56.6,60.6,1996.0,1996.0,1992.9,1992.9,756.5,1534.8,1696.2,1680.7,42.0,93.0,188.1,187.7,3.0,3.7,1.5,1.5,19.7,1508.0,1537.0,179818.6,392912.5,442578.9,59939.5,127730.5,137910.6
Ferry-pax only,3,2,2.9,0.5,1987.7,1981.5,1992.6,1990.2,1142.6,1361.1,1467.4,1434.7,147.0,187.8,330.8,316.1,46.0,46.5,77.6,75.1,1.3,96.9,98.8,38839.4,79100.0,99641.6,12946.5,30106.4,39690.1
