Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,481,77,30701.2,2688.1,2003.7,2002.6,2008.6,2008.2,211.4,492.0,549.7,549.9,16.0,34.9,71.2,71.2,8.0,10.0,9.9,10.1,5178.9,398990.5,406651.2,1835048.0,34821085.1,46047716.0,3815.1,63967.7,81830.5
Container,285,42,1539.0,1895.0,2007.7,2007.3,2009.2,2008.8,256.2,494.3,437.2,432.9,25.0,38.9,58.6,59.9,10.0,25.5,26.1,26.2,410.9,31562.2,32168.2,2120942.2,7201841.7,8124093.4,7441.9,26534.5,31547.8
General cargo,149,28,658.6,774.7,1998.4,1997.4,2001.7,2001.7,225.0,512.5,784.6,745.3,42.0,62.9,70.2,71.8,23.0,51.0,36.6,36.9,307.8,23731.5,24187.2,480417.3,1584570.1,2295832.1,3224.3,15701.1,21333.2
Service - tug,121,14,9.5,6.1,2003.3,1995.3,2002.8,2001.8,120.8,698.3,281.7,279.2,37.0,291.5,896.4,838.2,14.0,120.2,267.8,248.1,35.6,2673.0,2724.3,156170.4,369295.9,494467.2,1290.7,3332.7,4499.7
Ro-Ro,111,10,86.9,88.1,1991.2,1989.9,1991.4,1991.3,99.7,165.5,149.6,146.9,15.0,24.4,34.5,36.1,11.0,33.5,82.6,112.0,119.9,9077.6,9251.9,177892.7,1022024.3,558461.2,1602.6,3862.8,5047.4
Ferry-RoPax,108,2,7.1,1.9,1970.3,1972.0,1970.2,1970.2,91.9,76.1,85.6,85.6,14.0,15.5,16.1,16.0,2.0,5.0,3.7,3.7,10.6,795.1,810.4,64867.8,140338.0,186586.9,600.6,1340.9,1910.9
Chemical tanker,46,7,71.4,111.1,2009.0,2007.7,2007.8,2007.6,267.3,258.5,268.3,270.1,29.5,30.3,40.5,40.6,19.5,21.7,34.0,33.8,37.1,2823.5,2877.8,163856.8,489340.2,608828.8,3562.1,11836.0,14797.0
Oil tanker,33,9,92.4,142.1,2004.2,2003.8,2005.1,2005.0,327.8,541.4,493.6,487.3,44.0,66.4,75.8,74.6,23.0,24.5,36.8,37.3,52.6,3998.5,4075.3,242846.1,321828.5,326075.1,7359.0,23498.4,30615.2
Bulk carrier,32,5,44.5,66.3,2007.6,1989.6,2006.2,2005.9,198.2,402.5,313.5,312.0,22.5,103.2,76.0,79.1,30.0,39.2,40.2,40.6,13.6,1037.0,1056.9,140163.2,317919.2,382992.8,4380.1,13207.4,16484.8
Miscellaneous - fishing,23,2,1.0,0.8,1956.1,1967.5,1956.8,1956.3,180.5,190.2,201.4,202.0,45.0,36.8,50.1,50.8,5.0,35.2,94.9,95.6,7.5,565.8,576.7,5705.6,12656.1,14388.7,248.1,583.8,692.1
Liquefied gas tanker,20,1,9.5,9.9,2007.0,2007.0,2007.0,2007.0,96.8,96.8,99.7,99.7,18.0,18.0,21.8,21.8,12.0,12.0,17.7,17.7,10.7,811.1,826.7,7457.4,21605.3,23859.1,372.9,2041.4,2684.5
Vehicle,12,1,22.9,6.2,2010.0,2010.0,2010.0,2010.0,82.8,82.8,94.6,94.6,8.5,8.5,12.1,12.1,2.5,2.5,5.8,5.8,4.0,310.1,316.0,6313.0,27833.6,32234.1,526.1,1999.6,2152.1
Service - other,3,3,11.0,4.1,1996.3,1996.3,1994.7,1995.2,3687.7,8200.2,5233.6,5603.5,863.0,676.3,847.5,845.0,441.0,339.3,238.3,266.9,18.4,1378.2,1404.6,28632.7,58748.1,63304.6,9544.2,21237.5,23980.2
Refrigerated bulk,3,3,38.6,41.7,1996.0,1996.0,1996.0,1996.0,884.7,1233.6,1156.5,1157.0,72.0,84.0,94.7,94.7,8.0,75.3,104.4,104.6,16.4,1248.1,1272.1,123789.9,270486.9,304678.0,41263.3,87931.6,94939.7
Ferry-pax only,3,2,1.8,0.4,1987.7,1981.5,1973.2,1970.7,494.6,1453.1,909.7,1076.7,70.0,188.0,246.2,262.7,55.0,50.0,55.5,55.4,1.2,92.0,93.8,29146.2,59359.0,74774.0,9715.4,22592.7,29784.7
