Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Virgin Islands (U.S.),254,38,3397.8,481.5,2002.9,2004.3,2008.5,2006.0,116.0,125.2,269.5,177.1,12.0,13.9,13.7,13.3,9.0,10.2,84.9,56.6,547.5,42156.4,42965.8,280275.9,4169779.0,5486037.2,1103.4,14821.7,19513.2
Saint Kitts and Nevis,204,42,1098.4,116.6,1992.6,1995.4,2000.4,1999.4,108.4,108.3,118.0,117.0,15.0,33.0,14.7,17.9,9.0,17.7,8.9,9.7,337.3,26051.6,26551.8,425949.9,1979234.8,2210551.4,2088.0,8776.6,9504.6
United States of America,192,32,17764.6,2907.2,2009.3,2008.1,2012.1,2009.6,1087.3,1224.0,1127.9,1111.2,69.0,80.9,70.8,75.4,8.0,9.4,8.4,9.0,2680.3,207164.1,211141.7,1823416.3,22813352.1,30314148.7,9497.0,110848.9,145145.4
Virgin Islands (British),95,24,122.7,28.0,1981.5,1990.8,2002.3,2003.1,106.4,129.7,125.4,141.1,15.0,23.1,32.2,112.5,10.0,16.7,12.0,17.6,68.9,5258.3,5359.2,95987.5,442657.9,437148.9,1010.4,3499.3,4414.3
"Bonaire, Sint Eustatius and Saba",84,15,97.1,12.3,2003.3,1999.8,2005.6,2003.5,78.1,299.6,458.7,177.9,55.5,204.1,65.8,164.4,11.5,30.2,9.8,23.3,33.6,2546.0,2594.9,66954.1,236915.8,327494.6,797.1,2920.2,4035.7
Antigua and Barbuda,83,37,282.7,55.7,1998.7,2000.3,2004.3,2004.2,102.3,105.3,113.2,107.6,14.0,15.0,14.9,16.1,10.0,11.2,9.8,12.5,86.6,6676.8,6804.9,109975.7,516047.6,623217.3,1325.0,6312.6,7534.4
Puerto Rico,58,18,991.0,90.0,2004.1,2004.6,2006.7,2006.1,189.1,274.1,191.4,193.7,14.0,16.6,13.1,14.9,8.0,32.0,8.4,11.2,189.8,14497.1,14775.4,74354.8,1103447.7,1471002.1,1282.0,16934.5,22347.3
Guadeloupe,56,16,150.2,81.4,2000.9,2001.8,2007.3,2003.8,188.9,200.2,201.5,192.2,20.0,19.2,17.9,16.8,12.0,9.2,8.8,11.8,35.0,2689.4,2741.1,134004.8,566941.8,671699.4,2392.9,9396.6,12605.7
Jamaica,45,9,1025.7,541.4,2006.5,2007.2,2010.0,2006.9,848.6,1040.8,1490.2,904.2,64.0,77.6,111.1,73.0,10.0,21.0,9.9,12.0,220.0,16936.9,17262.1,440629.3,2315539.4,2831646.6,9791.8,53683.7,67872.8
France,39,6,3297.0,3610.8,2012.1,2012.5,2012.8,2012.5,3640.4,3617.7,3635.9,3637.3,211.0,209.8,212.5,212.5,15.0,14.5,16.1,16.1,764.4,59053.8,60187.7,3132422.1,11585032.7,12809967.4,80318.5,306091.5,363466.1
Montserrat,39,7,7.2,6.1,1976.7,1984.4,1984.0,1982.8,111.9,111.8,114.2,119.0,18.0,15.6,20.6,20.0,12.0,29.9,19.1,20.8,10.0,748.3,762.6,29829.7,88433.3,111244.7,764.9,2221.1,3200.0
Saint Lucia,34,16,450.9,99.6,2007.2,2005.9,2008.7,2008.3,277.1,338.4,276.5,320.3,25.5,27.0,23.4,36.9,18.5,15.1,13.0,19.4,105.0,8109.8,8265.5,141208.1,785390.6,991200.8,4153.2,22383.6,27626.8
Saint Barthélemy,27,7,6.2,4.6,1980.6,1975.9,1989.1,1989.6,59.9,60.1,59.0,58.8,28.0,176.4,34.5,32.5,4.0,85.9,8.8,6.1,33.2,2496.3,2544.3,23062.5,134674.7,72899.0,854.2,1941.8,2729.9
Curaçao,23,15,288.4,60.2,1992.6,1995.3,2002.1,1997.4,515.9,608.2,552.2,568.1,67.0,95.3,49.0,106.5,22.0,38.2,8.4,18.7,49.4,3812.1,3885.3,138628.1,554657.4,696806.5,6027.3,25430.8,31377.8
Barbados,22,9,508.1,70.3,2005.7,2006.6,2004.2,2006.1,382.8,396.4,410.2,395.5,37.5,36.7,36.8,37.0,7.0,26.0,8.8,20.1,92.0,7117.8,7254.5,128738.3,682653.4,782881.3,5851.7,28191.1,31161.5
Dominica,21,14,160.2,39.5,2003.1,2002.6,2007.6,2005.1,203.3,224.3,248.2,222.8,21.0,23.7,27.5,23.4,14.0,18.8,9.9,18.3,37.1,2862.6,2917.6,93051.4,365348.2,403509.9,4431.0,16828.5,18279.5
Colombia,18,2,76.7,114.5,2014.3,2012.5,2014.7,2014.9,867.4,964.4,887.3,886.5,98.5,103.2,109.6,109.3,26.5,25.8,25.0,25.1,18.1,1391.6,1418.3,241837.2,548537.0,660814.8,13435.4,40511.9,50565.1
Suriname,14,6,117.8,158.7,2007.9,2007.7,2007.8,2007.8,893.2,896.8,896.4,896.6,70.0,67.8,71.0,71.1,21.5,49.8,31.5,32.9,36.6,2802.6,2856.4,158500.1,573503.4,660869.6,11321.4,45596.1,55784.0
Trinidad and Tobago,13,7,40.6,60.1,2006.2,2006.1,2005.0,2005.1,484.3,489.8,489.6,490.1,49.0,52.3,50.2,50.4,21.0,20.6,21.6,21.6,16.8,1281.0,1305.6,98631.5,227837.8,266404.1,7587.0,24644.7,31217.4
Martinique,12,11,110.2,21.7,1993.8,1995.5,2006.2,2003.9,246.6,252.5,255.3,272.6,25.5,31.8,17.6,21.3,14.5,18.1,9.5,10.4,27.5,2124.4,2165.2,58356.9,244409.6,268184.7,4863.1,18889.1,20219.0
Mexico,11,2,4018.7,360.3,2009.0,2009.0,2009.0,2009.0,1727.5,1596.6,1767.7,1755.3,100.0,102.0,99.3,99.5,8.0,7.5,8.1,8.1,504.1,38883.1,39629.7,-173540.4,3842848.1,5648986.9,-15776.4,310907.2,447064.9
