Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,259,39,1705.8,2252.9,2007.5,2006.1,2008.8,2009.1,274.5,1540.6,1082.2,1045.8,26.0,156.2,287.9,284.4,53.0,70.7,73.0,74.8,396.9,30484.8,31070.1,2148955.5,6653097.5,9358676.3,8297.1,36839.3,47756.7
Service - tug,250,10,18.5,17.6,1999.7,2007.0,2007.4,2006.5,76.0,441.8,190.8,166.1,14.0,148.4,446.4,387.1,15.0,32.7,67.3,65.9,29.3,2199.1,2241.3,451395.9,1067415.5,1429211.7,1805.6,4662.3,6295.0
Bulk carrier,50,38,2680.1,4280.6,2004.7,2007.6,2008.9,2008.7,3253.7,2896.8,2697.4,2631.5,284.5,325.1,339.5,342.4,107.5,144.1,118.8,118.4,287.8,22242.2,22669.3,1818570.1,4409023.6,6341054.5,36371.4,146488.4,183094.0
Refrigerated bulk,43,28,436.6,511.0,1990.2,1990.9,1990.6,1990.6,1352.8,1982.6,1893.7,1870.0,118.0,169.4,232.1,231.1,131.0,144.1,204.2,201.6,298.6,22612.5,23046.7,1516062.7,3312670.7,3731412.0,35257.3,75132.9,81120.9
Container,35,2,91.4,119.7,2008.0,2008.5,2008.0,2008.0,498.6,463.2,420.0,420.2,49.0,54.2,46.8,46.9,50.0,87.0,52.5,52.8,33.3,2536.1,2584.8,267700.1,678945.5,766603.1,7648.6,19712.5,22199.4
Chemical tanker,22,19,510.1,824.7,2008.8,2008.7,2009.7,2009.7,1050.0,1268.8,1475.8,1481.1,80.0,119.6,248.6,248.5,60.5,93.4,67.3,67.1,106.0,8150.7,8307.2,296317.9,1436481.1,1670898.4,13469.0,75384.3,91340.5
Ro-Ro,7,1,3.7,4.5,2017.0,2017.0,2017.0,2017.0,235.5,235.5,377.3,377.3,30.0,30.0,99.6,99.6,3.0,3.0,15.1,15.1,2.9,216.0,220.1,16384.5,126318.0,59608.3,2340.6,5712.1,8142.9
Service - other,5,4,8.8,8.7,1995.4,1997.5,1995.0,1991.6,1040.3,2207.1,1423.2,1266.6,313.0,1435.2,1559.4,998.7,191.0,422.5,359.1,273.0,19.2,1439.3,1466.9,60778.0,124703.1,134375.2,12155.6,27048.3,30541.3
Ferry-RoPax,5,1,2.0,0.1,1976.0,1976.0,1976.0,1976.0,933.6,933.6,929.4,929.4,202.0,202.0,252.0,252.0,49.0,49.0,64.7,64.7,8.1,606.4,618.1,4791.8,10366.7,13783.2,958.4,2139.5,3049.0
Oil tanker,2,2,329.6,575.8,2012.0,2012.0,2009.1,2009.1,3838.8,3838.8,3830.7,3838.8,376.0,376.0,585.4,585.8,156.5,156.5,46.7,46.5,28.2,2184.5,2226.4,454299.1,712441.2,965365.3,227149.6,523736.4,659221.1
Miscellaneous - fishing,2,1,1.0,0.9,1986.0,1986.0,1986.0,1986.0,489.1,489.1,489.1,489.1,538.5,538.5,811.2,811.2,8.0,8.0,8.5,8.5,1.8,133.2,135.7,6370.4,14130.7,16065.2,3185.2,7496.2,8886.3
