Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Angola,262,27,67.9,89.7,1998.9,2001.7,1998.3,1998.9,76.0,318.4,251.2,240.6,14.0,92.5,180.3,159.9,15.0,79.9,193.2,208.2,64.4,4864.2,4957.6,363840.5,881828.6,1103468.0,1388.7,3558.1,4510.2
Congo,206,31,282.1,396.0,2008.7,2008.1,2009.0,2009.0,247.0,323.1,257.1,255.8,22.0,94.8,48.1,40.1,61.0,89.2,84.5,85.3,137.0,10448.1,10648.7,896886.4,2471335.5,3311163.3,4353.8,15102.4,19213.4
Gabon,51,14,223.4,308.8,2007.9,2007.6,2008.2,2008.4,611.6,573.3,617.0,621.1,55.0,113.7,107.4,119.3,30.0,105.5,104.4,121.9,56.8,4355.9,4439.6,476763.2,1300144.5,1632824.0,9348.3,31120.2,37668.2
Cameroon,30,9,193.5,275.4,2007.0,2004.8,2006.3,2006.0,780.1,836.0,830.2,845.9,77.0,332.7,452.5,555.6,48.0,137.8,145.3,170.0,53.4,4106.7,4185.5,346009.8,961969.3,1308944.3,11533.7,43924.7,55014.6
Namibia,24,11,119.5,138.2,1986.2,1986.7,1987.4,1987.5,1190.0,1247.2,1287.9,1281.1,107.5,136.5,127.9,127.2,136.0,243.4,277.8,281.9,121.9,9205.9,9382.7,416105.1,907563.9,1023475.7,17337.7,37824.5,41402.8
Brazil,17,16,1253.9,1964.8,2011.0,2010.7,2011.0,2010.9,3733.4,3609.6,3603.6,3598.4,293.0,307.1,310.1,309.2,131.0,124.7,124.2,123.9,130.6,10082.8,10276.4,823078.8,2114138.0,3098162.8,48416.4,207638.0,263573.9
Spain,15,10,350.8,457.0,1998.6,1999.9,1999.6,2000.4,3262.2,3607.8,3284.3,3276.9,251.0,738.4,301.6,283.4,6.0,164.1,62.4,52.4,113.7,8697.1,8864.1,716664.4,1849387.1,2403329.8,47777.6,154231.5,186955.9
Togo,11,11,200.0,332.0,2007.2,2007.2,2009.8,2010.0,1140.3,1190.4,1250.2,1257.6,116.0,131.9,148.3,149.7,103.0,145.1,175.7,175.1,54.7,4197.6,4278.2,233761.2,700575.7,836856.6,21251.0,74887.2,90344.4
Uruguay,9,9,715.4,1132.7,2005.2,2005.2,2006.3,2006.1,4336.7,4387.2,4397.8,4397.7,366.0,368.9,372.0,373.9,43.0,63.3,68.0,66.6,79.2,6113.2,6230.6,560262.7,1416594.2,1992770.4,62251.4,245068.5,307434.4
South Africa,9,9,243.0,369.2,1994.7,1994.7,2002.4,2003.5,2235.7,2314.7,2523.7,2550.3,216.0,239.2,263.2,265.7,63.0,82.7,75.6,70.8,53.1,4065.2,4143.3,340536.7,920240.4,1091797.1,37837.4,118411.3,137789.4
France,4,1,280.2,338.6,2011.0,2011.0,2011.0,2011.0,4703.0,4703.0,4714.7,4714.7,495.5,495.5,494.8,494.8,37.0,37.0,41.2,41.2,54.9,4228.1,4309.3,127932.6,467120.5,689706.8,31983.1,191362.3,261324.0
Côte d'Ivoire,4,4,29.2,36.8,1992.8,1992.8,1992.8,1992.8,1416.8,1403.2,1405.4,1410.9,117.0,113.8,113.0,112.5,90.5,84.0,83.5,83.4,19.1,1448.9,1476.7,109067.9,238318.6,268443.4,27267.0,58105.6,62736.6
Argentina,4,4,407.8,639.1,2013.5,2013.5,2013.6,2013.6,4647.5,4635.1,4632.2,4631.0,384.0,386.2,384.7,384.4,120.0,114.2,115.7,116.7,38.3,2959.4,3016.3,269326.2,678084.4,942521.9,67331.6,278203.6,350512.0
