Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bangpoomai,499,188,1232.6,1759.7,1997.1,1998.6,1999.0,1999.5,546.7,973.4,760.1,754.0,42.0,96.0,239.2,225.0,25.0,65.1,102.3,99.6,700.4,52957.8,53974.5,4068964.6,5223067.5,6484572.1,8154.2,25011.4,32145.1
Ko Si Chang Terminal,481,308,2578.9,4228.3,2000.4,2003.7,2006.4,2006.6,247.0,551.0,539.2,563.7,23.0,88.6,210.1,214.2,23.0,94.6,137.3,140.4,599.6,45785.7,46664.8,3004129.1,6223832.3,7695915.7,6245.6,20097.2,24853.0
Songkhla Harbor,458,94,772.6,935.1,2003.2,2000.8,2001.5,2000.4,448.1,1181.1,819.4,830.9,52.5,213.0,779.7,705.7,36.0,193.5,256.0,211.8,562.1,42425.5,43240.0,8605117.9,17047612.2,22643134.0,18788.5,48888.0,64720.8
Sattahip,425,188,1764.2,2593.0,1998.1,2000.6,2002.2,2001.6,792.2,1382.5,1032.6,1024.6,51.0,194.2,387.9,339.1,39.0,106.0,192.7,175.9,717.0,54303.5,55346.1,8339714.5,11961653.2,15695563.6,19622.9,53604.9,69264.0
T S Transport And Logistics,340,156,812.7,1206.0,1999.5,2000.5,2002.0,2002.0,260.7,749.1,379.1,404.3,42.0,143.9,401.9,442.0,18.0,51.5,68.7,75.2,434.1,32908.1,33539.9,2314917.3,2909848.0,3689975.4,6808.6,21320.3,27325.9
Siamgas And Petrochemicals,286,119,380.3,598.9,1995.6,1998.7,1997.3,1997.5,166.1,623.9,271.2,254.8,26.0,175.0,248.9,271.4,10.0,67.6,113.6,100.5,383.1,28893.9,29448.6,1297263.1,1706047.6,2151261.6,4535.9,13509.2,17206.6
Petchburi Terminal,156,54,161.9,240.3,1993.3,1993.6,1992.0,1992.9,282.2,1137.3,649.6,625.7,25.5,105.6,383.8,398.1,23.0,131.2,587.7,519.2,194.2,14651.2,14932.5,866461.4,472861.5,596346.4,5554.2,14796.7,18715.6
Erawan Terminal,151,42,1178.5,1923.0,2010.0,2008.4,2005.2,2004.6,412.8,1050.6,1005.1,1014.5,54.0,159.7,390.0,377.9,31.0,132.3,89.2,60.7,247.3,18834.1,19195.8,5845797.3,13543330.3,17711772.5,38713.9,99855.2,133231.5
Benchamas Terminal,146,85,1395.6,2195.5,2006.8,2005.6,2006.1,2006.0,586.0,1199.2,845.1,801.7,75.5,194.0,336.2,297.3,15.0,67.0,65.4,50.5,259.5,19814.8,20195.2,5381246.5,12502060.7,16276734.5,36857.9,97928.2,129272.3
Bongkot Terminal,89,62,689.7,1047.3,2007.6,2005.1,2005.2,2005.1,627.0,943.1,1068.1,1093.1,68.0,118.4,162.2,161.3,13.0,32.8,23.6,22.6,89.7,6868.2,7000.1,1233368.2,2931770.2,3829583.1,13858.1,43685.1,56005.9
Bang Saphan,86,28,288.8,346.8,1999.9,1995.9,2003.1,2002.2,868.3,1405.4,1792.5,1669.1,115.5,210.5,636.1,604.7,27.0,68.0,47.0,49.8,152.4,11481.7,11702.2,1147669.8,1728030.9,2378110.4,13345.0,38625.4,51414.9
Bangpakong Terminal,48,17,58.5,78.3,1990.1,1988.9,1982.8,1982.4,285.3,1272.5,1057.0,1168.7,24.0,203.0,315.5,325.9,38.0,116.4,216.1,210.7,69.2,5202.0,5301.9,243140.1,201611.8,267925.6,5065.4,14823.0,19311.0
Nakhon Si Thammarat,41,36,298.3,287.0,2002.4,2003.2,2004.5,2005.6,536.2,964.3,352.8,487.2,41.0,94.7,82.5,103.0,66.0,134.6,110.7,161.6,102.5,7823.7,7974.0,343897.7,741175.5,966249.2,8387.7,29044.6,36724.0
Khanom,38,34,158.2,247.9,2005.3,2005.7,2008.3,2008.5,451.5,729.0,678.2,675.8,50.0,177.8,126.0,106.2,36.5,75.1,95.4,99.0,40.0,3046.0,3104.5,266794.8,665881.5,931027.6,7020.9,23849.7,31565.9
Phuket Customs House,36,18,172.6,256.3,1995.0,1997.0,1994.5,1994.4,1381.1,1326.4,1305.1,1298.5,133.5,146.4,219.9,216.3,27.0,30.4,42.7,43.6,65.3,4989.8,5085.6,906677.3,629338.7,872531.9,25185.5,70549.8,89995.3
Khlong Yai,31,30,224.4,350.3,2005.7,2006.2,2006.5,2006.5,677.6,792.3,664.9,741.1,54.0,89.8,76.0,78.2,10.0,28.3,29.7,31.4,37.3,2867.5,2922.6,295074.3,785069.3,1016989.1,9518.5,33394.2,42623.0
Pattani,29,22,49.7,65.2,2004.4,2008.0,1994.5,1993.9,298.5,409.6,397.5,414.8,35.0,62.7,41.0,38.7,10.0,18.0,18.7,17.7,17.6,1345.5,1371.4,169275.1,377175.5,468144.3,5837.1,17734.7,22695.5
Sathun,13,10,43.7,64.7,2002.2,2001.4,2006.9,2007.2,338.4,877.2,1389.3,1574.6,47.0,320.6,279.9,299.8,8.0,16.1,43.7,45.7,30.8,2330.6,2375.3,83136.2,125123.6,171290.0,6395.1,22042.4,28918.3
Ban Talat Takua Pa,13,10,100.2,66.5,2001.3,2000.9,2004.3,2002.4,410.6,766.6,827.2,364.4,46.0,38.8,78.9,55.3,15.0,69.6,2315.0,595.6,53.1,3999.2,4076.0,126348.5,316489.2,362678.7,9719.1,27915.0,33200.1
Tak Bai Customs House,12,12,3.6,6.7,2010.6,2010.6,1995.2,1993.3,117.4,342.1,585.9,853.4,31.5,95.8,310.8,342.5,7.0,28.3,133.7,150.8,3.7,280.3,285.7,36625.3,42521.4,59041.2,3052.1,8179.4,10804.5
Phuket,12,7,42.7,56.7,1992.2,1992.9,1990.2,1990.2,1555.8,1919.7,2320.2,2140.2,187.5,224.9,508.6,418.5,49.0,85.1,175.9,151.8,29.5,2252.4,2295.7,198624.8,218724.4,257366.3,16552.1,44633.9,55611.0
Narathiwat,11,9,8.6,10.9,2004.5,2002.6,2007.0,2006.2,131.4,156.5,147.0,148.8,7.0,41.3,9.7,8.9,7.0,19.6,9.7,10.0,2.5,194.7,198.4,20495.8,42882.1,51737.1,1863.3,6069.4,7615.8
Krabi,9,8,34.4,52.1,2000.3,2001.4,1998.5,1999.4,319.5,345.4,485.0,474.9,25.0,51.3,37.1,30.2,9.0,13.8,18.0,19.0,5.0,382.0,389.3,33363.7,78263.9,107076.9,3707.1,12238.5,15474.8
Prachuap Port,7,5,22.1,33.6,2001.1,2002.4,2006.6,2009.0,902.8,1093.9,387.7,358.5,128.0,142.6,74.3,55.4,65.0,944.0,178.7,118.4,13.2,996.6,1015.7,41784.8,96977.4,123421.6,5969.3,17317.6,21850.3
Ranong,6,5,80.8,133.0,2000.0,1998.8,2008.4,2009.0,998.0,1001.3,1217.0,1266.3,100.5,125.7,98.1,94.6,14.5,23.7,15.6,14.7,9.9,762.3,776.9,39658.8,115613.7,150605.0,6609.8,31297.8,39801.9
Kantang Harbor,4,3,1.6,2.2,2007.5,2005.7,1988.5,1988.3,66.2,443.3,876.7,995.8,10.5,44.5,111.0,111.9,62.5,57.5,17.3,16.7,0.8,62.6,63.8,7364.4,20829.5,29796.5,1841.1,5901.2,8453.8
Ban Prakop Customs House,2,2,34.4,60.8,2004.0,2004.0,2001.3,2000.8,529.8,529.8,204.3,194.7,214.0,214.0,151.5,140.2,41.5,41.5,40.1,39.9,3.9,301.0,306.8,15952.7,34845.5,42712.2,7976.4,28262.0,36769.9
Photharam,2,2,10.6,12.7,2002.5,2002.5,1990.7,1990.2,612.2,612.2,678.8,682.4,47.0,47.0,43.2,43.1,13.5,13.5,9.3,9.1,1.8,137.1,139.7,12375.3,46627.4,53106.7,6187.6,25168.6,30634.8
Phahon Yothin Customs House,2,2,1.1,1.7,2000.0,2000.0,2001.1,2001.1,233.0,233.0,176.3,175.2,31.5,31.5,21.8,21.3,100.5,100.5,71.8,70.6,0.7,54.2,55.2,3305.5,9965.5,13262.6,1652.7,5577.0,7483.7
Trang,1,1,0.2,0.3,1988.0,1988.0,1988.0,1988.0,171.6,171.6,171.6,171.6,13.0,13.0,13.0,13.0,9.0,9.0,9.0,9.0,0.1,4.8,4.9,966.1,2771.5,3982.9,966.1,3149.0,4529.1
