Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Map Ta Phut,2146,355,7944.2,13020.0,1997.7,2003.7,2004.0,2003.9,337.7,592.6,801.7,807.2,34.0,66.0,374.4,354.2,20.0,70.1,76.7,75.5,2820.5,214410.6,218527.3,19169108.8,20160170.7,24750787.9,8932.5,25156.8,31866.4
Siam Seaport,1384,285,2741.0,4186.1,1996.0,2000.9,2002.0,2002.0,315.3,705.5,483.9,502.7,38.0,114.7,263.6,256.2,20.0,71.2,121.5,126.9,1853.6,140068.1,142757.4,9663333.0,8832167.2,11344676.9,6982.2,19839.4,25420.8
Phra Khanong,1284,292,1829.0,2444.0,2002.8,2004.0,2006.2,2005.9,129.8,270.4,142.9,148.3,10.0,22.9,27.8,29.2,12.0,36.6,35.9,38.1,706.5,53543.7,54571.8,3384540.2,7172949.2,8479165.4,2635.9,9305.0,11736.8
Unithai Container Terminal,1008,222,1637.2,2430.6,1998.3,2000.3,2001.3,2000.9,272.1,698.8,332.9,356.7,28.0,75.0,205.3,211.7,15.0,50.7,70.4,69.6,974.2,73666.7,75081.1,5741654.4,7378788.1,9218914.2,5696.1,16838.3,21563.1
Laem Chabang,964,282,3421.7,4282.7,2006.2,2004.5,2005.5,2005.7,81.6,596.6,252.7,247.7,29.5,97.5,159.4,149.7,30.0,56.0,100.8,105.9,1171.2,88955.8,90663.7,6055218.0,14918706.7,18267871.4,6281.3,20146.0,25303.8
Rayong,792,166,1710.7,2745.2,1995.5,2000.1,2001.5,2000.9,341.3,732.5,664.7,664.1,34.0,75.1,182.3,192.3,20.0,59.2,147.1,140.6,917.6,69605.0,70941.4,6512698.0,5063012.9,6555872.2,8223.1,22655.2,28761.2
Nh Prosperity,757,270,1119.1,1688.4,1995.9,2000.2,1999.1,1999.6,188.2,554.8,386.7,410.3,18.0,59.6,338.8,356.0,22.0,105.0,286.8,268.0,733.3,55389.3,56452.8,3486183.3,4273967.4,5380016.8,4605.3,14117.7,18006.3
Bangkok,572,231,1168.1,1787.2,1998.6,2002.3,2000.1,2000.3,315.6,553.5,379.9,380.4,28.5,101.1,204.3,203.2,22.0,45.3,72.0,68.7,702.8,53213.2,54234.9,3323066.7,6204253.4,7745289.1,5809.6,17919.2,22732.5
Siam Bangkok Port,566,170,963.7,1417.9,2001.0,2001.1,1998.8,1999.2,210.2,576.9,251.4,250.2,19.0,55.7,303.1,275.5,16.0,49.7,93.4,90.3,502.3,38106.0,38837.6,2524400.6,4860584.4,5986709.9,4460.1,13520.1,17338.4
Si Racha Terminal,532,203,3589.5,5366.2,1997.1,1999.0,2003.7,2004.0,374.5,861.0,1047.4,941.2,46.0,103.2,450.0,384.8,27.5,70.5,172.9,149.8,944.7,71955.6,73337.1,6050271.6,8256679.7,9674282.3,11372.7,31275.6,38924.8
