Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,4501,615,145605.5,175022.0,2006.4,2007.0,2007.4,2007.3,960.5,1174.7,1176.6,1180.3,75.0,87.2,120.0,118.9,13.0,19.7,24.9,24.4,23345.8,1802544.9,1837153.8,144211911.4,480584560.0,540613406.5,32040.0,115121.9,136747.8
Bulk carrier,1633,1215,89424.3,151978.7,2008.7,2009.2,2008.8,2009.0,1470.1,1961.7,1960.5,1953.7,141.0,209.8,355.9,361.1,62.0,106.7,119.4,119.9,7965.4,616174.7,628005.2,55547581.8,127502194.9,163952044.9,34015.7,125710.2,151816.4
Chemical tanker,1374,484,17534.6,28035.3,2007.1,2007.9,2008.2,2008.2,971.9,1463.2,1399.8,1404.4,113.0,157.1,242.8,243.8,24.0,40.2,49.5,48.6,4583.6,351754.7,358508.4,25969586.2,84907564.9,102760904.9,18900.7,69356.3,84841.5
General cargo,1280,635,23182.7,32182.1,2005.8,2006.2,2006.7,2006.8,1519.7,2012.5,2019.7,2022.5,162.0,208.1,316.1,316.3,52.0,96.5,109.0,113.2,4315.9,331055.2,337411.5,22180654.3,71819606.5,102816037.3,17328.6,83005.6,110326.2
Oil tanker,953,439,78152.9,144652.9,2005.9,2007.0,2006.2,2006.2,843.0,1562.0,1857.3,1869.7,100.0,172.3,486.7,494.7,28.0,61.5,61.2,61.0,6602.3,510268.2,520065.3,60600074.4,109079855.2,120297004.2,63588.7,166244.7,207175.1
Vehicle,630,230,56817.3,18496.6,2005.6,2006.9,2006.7,2006.6,943.7,2186.0,1797.8,1810.7,69.0,158.6,201.8,206.6,11.0,15.8,20.1,20.3,3703.4,286700.6,292205.2,18730207.8,82580133.3,95636210.9,29730.5,113005.6,121618.8
Liquefied gas tanker,588,190,23666.1,21779.6,2002.8,2005.6,2006.5,2006.4,1209.8,2023.3,2366.9,2322.1,122.0,185.4,351.4,346.9,23.0,45.1,103.0,104.8,3752.1,261694.3,266718.8,7980423.3,40439414.6,36661714.5,13572.1,93174.5,134940.5
Service - tug,265,138,448.8,396.8,2011.3,2010.3,2009.6,2009.6,521.0,1636.7,2128.4,2136.4,121.0,469.0,2235.6,2209.0,16.0,160.4,250.7,265.6,345.8,25970.9,26469.5,10150477.1,24002822.8,32138482.4,38303.7,98907.0,133541.2
Cruise,181,52,11833.5,1227.9,2001.8,2001.4,2005.3,2005.0,590.3,972.7,814.6,838.4,38.0,65.2,68.7,71.0,10.0,24.9,28.8,29.3,2571.7,199167.8,202991.8,2824128.7,19975505.9,24136860.3,15602.9,96802.1,110393.9
Refrigerated bulk,112,64,2144.9,2570.8,1989.6,1990.2,1990.1,1990.0,4396.9,4216.6,4241.9,4217.7,326.0,417.7,525.6,512.8,296.5,360.5,399.9,400.9,1707.5,129430.9,131916.0,7626752.5,16664824.5,18771357.5,68096.0,145111.8,156677.2
Ferry-RoPax,19,2,233.4,44.0,1983.7,1984.0,1979.6,1979.6,539.8,788.0,1250.3,1252.3,33.0,38.5,107.3,106.9,22.0,26.2,59.7,59.7,26.9,2037.9,2077.0,273484.0,676304.2,829829.7,14393.9,30725.2,27984.2
Service - other,16,10,88.1,42.0,1996.3,1993.2,2001.1,1998.0,829.9,1693.0,1218.0,998.5,84.5,181.8,218.0,202.8,69.0,161.2,169.4,203.6,31.1,2365.6,2411.0,293088.6,601353.5,647994.8,18318.0,40760.7,46024.6
Ferry-pax only,12,1,24.2,1.9,1992.0,1992.0,1992.0,1992.0,2805.3,2805.3,4003.4,4003.4,110.0,110.0,369.2,369.2,35.0,35.0,68.0,68.0,33.9,2547.3,2596.2,154146.7,313934.2,395460.1,12845.6,29871.7,39380.8
Miscellaneous - fishing,9,5,73.0,52.6,1994.1,2000.0,2001.2,1997.7,4297.9,3473.8,4369.2,4399.7,388.0,344.5,496.6,514.8,27.0,151.7,110.6,136.7,36.5,2757.4,2810.4,369677.6,820016.2,932275.4,41075.3,96668.8,114595.0
Ro-Ro,3,3,35.7,21.3,1995.7,1995.7,1996.5,1997.0,865.2,1109.7,1154.0,1092.2,152.0,119.0,121.0,137.3,1.0,3.3,5.7,6.7,8.6,662.2,674.9,32412.6,139640.6,89927.7,10804.2,25802.8,31423.6
