Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Moin,62,17,461.5,575.9,2006.4,2007.5,2003.5,2003.5,402.0,394.1,432.5,433.1,61.0,521.8,69.2,68.2,88.0,311.0,87.3,87.6,144.4,11079.5,11292.2,576198.5,1979970.9,2184861.1,9293.5,32951.7,38934.0
Caldera,50,18,393.0,415.2,1998.5,1995.9,2006.7,2007.7,328.5,690.0,608.0,854.9,68.0,97.5,148.7,151.6,19.5,42.6,103.6,99.2,97.6,7438.0,7580.8,568563.7,1910853.2,2334334.4,11371.3,40997.9,51863.1
Quepos,38,9,50.9,14.1,1989.4,1993.4,1990.7,1989.3,137.9,231.6,161.8,181.4,15.0,46.5,30.6,32.9,10.0,12.9,15.3,19.2,20.6,1567.1,1597.2,64808.6,319755.2,636734.7,1705.5,8490.2,15246.7
Limon,38,10,225.1,256.6,2005.1,2004.5,2002.2,2002.8,400.9,549.3,541.7,646.0,45.5,87.4,95.2,94.3,22.0,25.6,26.0,27.1,66.9,5119.9,5218.2,258687.2,969008.8,1112594.5,6807.6,27363.9,33376.8
Golfito,26,6,19.6,6.8,1987.0,1986.2,1989.1,2001.9,268.2,261.8,328.3,249.2,67.0,52.2,110.6,54.2,3.5,14.1,12.0,40.4,31.6,2376.9,2422.6,93522.4,139936.2,169712.6,3597.0,6454.8,8470.1
Puerto Jimenez,21,6,15.5,5.0,1989.5,1995.0,1990.3,1989.6,136.4,158.0,142.4,140.1,15.0,22.1,18.6,16.6,7.0,5.8,7.2,8.3,7.6,572.8,583.7,33135.2,123991.9,244705.6,1577.9,6189.5,11060.6
Puntarenas,17,6,25.9,3.2,1984.8,1989.8,1990.7,1990.1,270.4,205.0,147.6,152.9,67.0,36.2,24.1,28.8,12.0,14.5,15.1,13.7,18.0,1369.7,1396.0,36313.6,90325.8,108491.3,2136.1,5332.8,6413.0
Papagayo,4,4,22.7,2.5,1980.2,1980.2,1994.6,1989.1,271.8,274.5,250.5,249.3,17.0,21.8,17.3,18.7,25.5,21.5,21.3,19.9,7.1,551.0,561.5,6911.7,54240.3,77694.7,1727.9,11614.9,15021.4
Cabo Blanco,3,3,2.4,0.3,1990.3,1990.3,1992.0,1993.8,213.2,212.1,215.6,214.8,40.0,40.0,38.6,39.0,8.0,7.3,8.3,8.1,1.5,115.4,117.6,2966.9,9059.6,17225.8,989.0,3250.4,5651.3
Turrubares,3,3,4.3,2.9,2000.7,2000.7,2009.5,2009.9,59.6,119.5,62.2,107.4,13.0,16.7,12.8,12.3,4.0,4.7,6.6,8.5,1.0,75.5,77.0,6179.9,16376.2,18512.6,2060.0,5430.0,6093.9
Punta Morales,2,2,4.7,7.5,2012.5,2012.5,2014.1,2014.3,221.7,221.7,246.7,263.2,10.5,10.5,13.4,13.8,43.5,43.5,68.6,72.4,2.0,153.1,156.1,9960.0,27617.3,32397.4,4980.0,14984.2,17432.6
Flamingo,2,1,2.7,1.4,1989.0,1989.0,1989.0,1989.0,134.5,134.5,134.5,134.5,13.5,13.5,13.5,13.5,11.5,11.5,11.5,11.5,0.8,64.6,65.9,5581.2,31520.9,68538.2,2790.6,16121.4,31157.6
Puerto Caldera,2,2,19.3,24.5,2013.5,2013.5,2010.6,2010.7,547.2,547.2,471.8,413.5,90.5,90.5,96.8,96.5,20.5,20.5,18.4,18.5,3.5,269.7,274.8,21541.7,81476.3,93185.9,10770.9,44552.8,54263.4
Palmar Norte,1,1,0.1,0.0,1982.0,1982.0,1982.0,1982.0,122.1,122.1,122.1,122.1,36.0,36.0,36.0,36.0,4.0,4.0,4.0,4.0,0.5,38.6,39.3,1043.7,1278.8,1297.5,1043.7,1598.5,1954.7
Pital,1,1,0.4,0.1,2000.0,2000.0,2000.0,2000.0,94.7,94.7,94.7,94.7,21.0,21.0,21.0,21.0,6.0,6.0,6.0,6.0,0.3,19.4,19.7,296.4,1674.1,3640.1,296.4,1712.5,3309.6
Sixaola/Talamanca,1,1,0.5,0.7,2006.0,2006.0,2006.0,2006.0,52.4,52.4,52.4,52.4,45.0,45.0,45.0,45.0,28.0,28.0,28.0,28.0,0.9,66.2,67.5,669.1,2595.4,2961.6,669.1,2801.5,3418.5
