Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Moin,871,219,33836.0,39679.5,2002.8,2004.4,2005.9,2006.3,1169.0,1743.1,1873.5,1836.6,93.0,158.7,219.3,219.9,23.0,41.6,29.1,29.0,7266.4,558588.4,569313.3,43244769.5,128025671.1,142123201.4,49649.6,152629.3,176753.0
Limon,570,177,16433.5,11645.5,2005.0,2005.5,2005.1,2005.4,852.8,1226.1,938.8,986.5,75.5,108.5,105.3,118.0,14.0,46.6,22.5,32.9,3382.6,261004.0,266015.3,13634561.6,48064255.3,53351255.9,23920.3,85219.5,96455.5
Caldera,516,250,12784.6,11571.8,2008.9,2009.0,2009.5,2010.3,511.4,1003.6,820.6,806.3,41.0,103.9,146.8,146.1,21.0,53.6,39.5,54.0,1670.7,128834.0,131307.6,8740055.0,30073657.1,35230001.4,16938.1,63248.2,74322.9
Corral,82,42,6636.9,8415.5,2004.7,2006.1,2012.0,2012.0,277.8,2850.6,7377.1,7663.6,34.5,412.2,839.7,841.6,23.5,123.4,103.3,102.9,520.9,40229.1,41001.5,2088601.8,5678011.1,6664806.8,25470.8,106384.0,129924.9
Puntarenas,74,32,4133.5,403.5,2000.5,2000.0,2001.6,2001.2,828.9,778.8,783.2,771.6,62.0,58.4,69.0,68.8,8.0,18.7,9.7,11.2,968.2,74991.5,76431.3,2128217.9,8553623.5,8978553.6,28759.7,102170.4,100076.2
Puerto Caldera,61,60,1796.7,2545.2,2011.7,2011.7,2012.8,2013.3,512.3,930.8,957.7,973.6,43.0,101.7,207.3,238.5,56.0,80.6,79.2,87.7,195.7,15124.6,15415.0,1113170.8,3142026.2,3817847.0,18248.7,69370.6,83317.7
Golfito,60,36,793.6,1026.2,2004.6,2003.1,2008.8,2009.5,720.9,1567.9,1440.3,1356.5,94.0,230.0,359.0,273.8,27.5,50.7,50.8,50.2,271.2,20682.2,21079.3,1323245.9,3628550.4,4464521.4,22054.1,70909.2,86989.5
Puerto Jimenez,24,11,282.7,347.0,1993.9,2000.8,2007.3,2008.1,279.2,1084.8,1177.8,1659.3,32.0,95.3,137.0,142.7,8.0,15.4,19.9,20.6,47.9,3673.4,3744.0,183964.6,630551.1,980325.5,7665.2,39245.6,55653.6
Punta Morales,10,10,689.0,1168.6,2012.1,2012.1,2012.4,2012.4,1764.6,3164.6,3262.5,3385.2,145.0,301.1,638.7,648.5,75.0,133.6,236.6,238.2,78.8,6087.3,6204.2,496519.1,1284330.3,1600707.2,49651.9,187734.7,223817.1
Quepos,3,3,18.9,6.8,1996.0,1996.0,1995.0,1991.2,496.8,660.2,697.5,935.6,41.0,95.7,139.8,183.9,11.0,10.0,8.9,7.7,7.6,578.9,590.0,26209.7,152954.0,319528.9,8736.6,51177.1,95698.2
Papagayo,2,2,18.5,2.1,1995.0,1995.0,1994.4,1993.6,319.7,319.7,319.8,329.6,22.5,22.5,23.0,23.7,6.5,6.5,6.1,5.6,4.8,372.8,380.0,5607.2,46411.8,61893.4,2803.6,19362.7,23019.7
Pital,1,1,2.3,0.6,2013.0,2013.0,2013.0,2013.0,1282.3,1282.3,1282.3,1282.3,393.0,393.0,393.0,393.0,13.0,13.0,13.0,13.0,0.8,60.3,61.4,4364.5,9681.4,11006.8,4364.5,10271.7,12176.5
Turrubares,1,1,23.4,27.7,2010.0,2010.0,2010.0,2010.0,3266.0,3266.0,3266.0,3266.0,267.0,267.0,267.0,267.0,9.0,9.0,9.0,9.0,6.0,461.2,470.0,61965.6,157158.1,177448.5,61965.6,159702.5,179850.2
Sixaola/Talamanca,1,1,1.8,2.5,2006.0,2006.0,2006.0,2006.0,178.1,178.1,178.1,178.1,28.0,28.0,28.0,28.0,102.0,102.0,102.0,102.0,1.5,113.0,115.1,2271.9,8813.0,10056.3,2271.9,9512.7,11607.6
