Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United States of America,459,138,17060.5,18436.8,2002.4,2007.9,2004.4,2005.8,1625.9,1804.0,1704.7,1765.8,120.0,171.9,140.1,157.7,28.0,45.3,35.0,41.0,3473.1,266518.2,271635.4,16251484.5,53865095.7,59839083.9,35406.3,125670.6,145964.5
Guatemala,358,98,5666.5,5801.1,2007.4,2006.8,2007.4,2007.4,511.4,779.7,621.5,639.5,40.0,65.8,71.6,71.2,16.0,32.1,21.6,25.3,1203.0,92715.9,94496.0,7001015.5,21875872.0,24417422.0,19555.9,61972.1,71432.5
Colombia,308,162,7190.9,4379.0,2005.5,2006.5,2007.0,2009.2,500.1,627.2,628.5,578.5,48.0,67.3,64.0,72.4,18.0,39.9,21.5,40.7,1222.5,94612.6,96429.2,4534298.2,16254800.5,17882942.9,14721.7,52331.2,57508.6
Panama,197,112,1390.0,1661.4,2003.8,2005.2,2006.4,2007.6,221.6,353.8,359.4,357.4,32.0,77.1,78.0,77.5,31.0,64.1,61.9,59.6,407.7,31202.7,31801.8,1349132.3,4519063.1,5506890.3,6848.4,25529.2,31502.5
Mexico,98,69,4994.3,3449.2,2007.1,2007.6,2006.3,2008.5,1420.1,1563.4,1425.2,1550.3,110.5,132.7,115.4,132.9,35.0,53.3,36.9,61.5,811.9,62736.4,63940.9,3049386.9,11132990.9,13045692.5,31116.2,122624.6,142834.1
Honduras,95,47,2040.4,1799.0,2003.6,2004.5,2004.6,2004.9,733.4,737.7,696.0,764.3,43.0,59.0,59.9,67.4,11.0,39.0,25.8,35.9,365.7,28262.3,28804.9,1871904.8,6236949.0,6879307.8,19704.3,66297.4,75487.8
Jamaica,94,28,1842.0,1693.0,2004.8,2003.2,2005.2,2005.6,756.5,855.8,767.1,774.2,60.0,114.6,79.5,99.4,14.0,33.4,22.7,30.3,397.0,30653.5,31242.0,1883787.7,6265991.1,6813058.6,20040.3,67737.1,76559.5
Nicaragua,89,62,1053.0,820.0,2007.4,2008.0,2006.6,2008.4,293.7,349.0,334.4,375.8,22.0,40.0,40.1,53.8,24.0,49.2,33.7,53.2,223.2,17226.9,17557.6,769986.6,2778744.9,3154384.7,8651.5,32920.5,37577.3
Ecuador,89,52,1931.4,1957.7,2006.1,2005.3,2007.2,2009.3,1031.5,1107.0,947.6,1005.5,90.0,146.8,117.8,125.9,11.0,32.0,19.4,22.6,366.0,28165.7,28706.5,1774913.6,6034310.6,7068926.8,19942.8,74127.0,88236.4
Chile,76,38,591.7,788.6,2003.7,2005.2,2009.9,2012.0,264.6,921.3,1351.6,1469.7,33.5,265.5,237.6,237.7,18.5,122.2,98.8,117.1,118.8,9055.6,9229.5,552226.0,1374730.3,1789077.2,7266.1,23627.1,29396.7
Puerto Rico,51,9,618.3,620.0,1994.7,1997.9,1994.7,1995.0,1133.9,1158.3,1146.2,1149.7,66.0,82.9,71.1,72.5,4.0,18.8,6.6,8.5,253.8,19410.0,19782.6,1779860.6,3921897.9,4434281.9,34899.2,75570.7,81995.5
Ireland,47,15,7248.5,8945.1,2009.6,2010.0,2011.5,2011.2,4405.3,4415.2,4445.9,4444.0,248.0,252.2,253.8,254.1,8.0,7.8,7.9,7.9,1034.3,80123.0,81661.4,7266983.6,22340989.3,24660800.0,154616.7,499061.3,579822.5
Dominican Republic,45,18,881.8,1059.8,2007.2,2006.8,2007.6,2007.1,1009.6,1063.6,1057.9,1035.4,91.0,104.1,96.1,94.3,22.0,40.8,23.4,25.3,213.4,16461.7,16777.7,993262.6,3566324.7,4104897.9,22072.5,86312.3,104114.4
Netherlands,43,12,3423.1,3485.1,2005.4,2001.0,2005.6,2005.1,5107.5,5015.4,5129.6,5121.1,324.0,314.3,321.8,320.5,57.0,40.4,57.0,54.4,1096.3,83924.7,85536.1,8308577.7,19325296.8,21664315.8,193222.7,440696.9,482267.8
El Salvador,42,19,394.7,484.4,2004.9,2005.8,2006.9,2008.0,428.5,447.9,432.4,436.5,35.5,49.0,41.7,40.2,41.5,63.3,49.2,55.2,78.6,6034.7,6150.6,397916.1,1419729.7,1680832.7,9474.2,38412.9,46860.8
Peru,23,23,1208.9,1240.1,2011.4,2011.4,2011.0,2013.4,1443.5,1452.5,1495.8,1426.9,111.0,136.8,141.9,152.6,60.0,73.0,72.6,82.6,132.1,10212.1,10408.2,540488.4,1833038.7,2266537.6,23499.5,96551.8,115266.4
Cayman Islands,20,8,1158.5,101.2,2002.6,1999.8,2003.8,2003.1,615.8,641.0,638.6,636.4,37.5,41.7,40.8,41.0,8.0,9.1,7.8,8.2,238.1,18440.2,18794.2,276988.2,1595564.2,1819243.1,13849.4,71170.7,77449.4
Italy,18,9,2319.9,2886.6,2006.4,2005.8,2006.2,2006.2,5328.0,5501.0,5422.7,5427.1,340.0,350.5,347.7,347.6,19.5,19.1,19.8,19.8,496.0,38319.5,39055.3,2605037.1,9922313.4,11189636.2,144724.3,584811.3,706568.4
