Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,98,15,1154.1,1318.4,2009.1,2009.6,2011.2,2010.7,721.8,612.1,656.2,641.2,49.0,51.0,54.1,53.9,71.0,62.8,76.3,74.7,252.8,19439.2,19812.4,1160793.2,4341831.6,4837854.5,11844.8,46175.0,55207.6
General cargo,31,14,323.7,435.1,2006.8,2006.6,2008.3,2008.3,1428.1,1755.2,1504.8,1469.6,140.0,164.3,200.1,199.3,71.0,78.7,107.3,107.9,77.6,5944.3,6058.5,318315.1,1021985.1,1463773.7,10268.2,47990.4,64093.9
Chemical tanker,27,7,107.1,162.1,2008.5,2007.3,2008.0,2007.9,851.0,787.6,902.9,904.8,93.0,88.4,94.8,94.5,35.0,36.1,39.2,39.4,43.0,3285.9,3348.9,350246.5,961143.1,1193209.2,12972.1,40564.5,50360.3
Oil tanker,24,1,138.8,180.4,2001.0,2001.0,2001.0,2001.0,939.7,939.7,931.9,931.9,95.0,95.0,103.7,103.7,35.0,35.0,37.7,37.7,58.0,4446.7,4532.1,318989.8,341750.2,321882.0,13291.2,45276.2,60181.4
Liquefied gas tanker,13,1,29.4,29.9,2011.0,2011.0,2011.0,2011.0,524.2,524.2,605.7,605.7,64.0,64.0,69.7,69.7,22.0,22.0,27.7,27.7,16.1,1234.6,1258.3,22534.0,65284.8,72095.3,1733.4,9490.2,12479.9
Vehicle,12,1,198.1,53.8,2010.0,2010.0,2010.0,2010.0,810.1,810.1,816.8,816.8,70.0,70.0,71.5,71.5,23.0,23.0,22.1,22.1,32.5,2500.5,2548.5,54518.7,240369.1,278371.9,4543.2,17268.8,18585.0
Ro-Ro,11,4,564.2,258.6,2002.5,2004.2,2005.4,2005.5,3798.0,3736.5,3746.7,3741.7,270.0,275.8,282.1,280.8,73.0,64.2,65.6,66.7,121.1,9260.2,9438.0,615177.6,3946661.7,2035936.2,55925.2,135370.2,182421.0
Service - other,8,4,29.9,15.1,1984.6,1995.2,2004.1,2004.4,506.8,864.4,1109.1,905.3,199.0,378.8,459.5,478.9,56.5,69.5,63.1,74.6,14.1,1063.5,1084.0,105057.4,215554.8,232273.4,13132.2,29221.3,32995.0
Cruise,3,2,49.2,6.2,2015.3,2014.0,2014.4,2014.7,684.0,1018.9,938.9,963.5,58.0,83.2,106.7,110.0,24.0,21.5,18.9,19.8,11.6,880.7,897.6,21475.8,139096.5,255313.6,7158.6,43904.8,73256.9
Service - tug,3,3,2.3,1.1,2017.3,2017.3,2017.5,2017.4,2023.2,1777.0,1985.4,1922.8,223.0,181.3,240.0,232.8,376.0,1559.0,500.3,566.0,8.9,666.9,679.7,28817.2,68143.9,91241.0,9605.7,24803.7,33489.2
Bulk carrier,2,2,30.3,53.4,2011.5,2011.5,2011.7,2011.8,1066.8,1066.8,652.3,634.8,161.0,161.0,106.9,98.8,60.0,60.0,39.0,35.8,3.4,258.6,263.6,35646.0,86346.5,102514.2,17823.0,60142.1,74576.9
Other liquids tankers,1,1,45.9,59.3,1994.0,1994.0,1994.0,1994.0,3015.2,3015.2,3015.2,3015.2,175.0,175.0,175.0,175.0,19.0,19.0,19.0,19.0,12.3,950.2,968.5,30396.3,86790.7,187120.6,30396.3,105304.2,170160.6
