Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,174,52,1326.1,1639.2,2006.3,2007.4,2006.1,2006.0,323.8,462.8,463.7,470.8,41.0,43.0,57.5,57.8,19.0,27.9,37.3,38.4,312.2,23972.9,24433.2,1585452.3,5770981.5,6512390.7,9111.8,35121.3,42203.4
Oil tanker,72,17,129.0,198.4,2006.7,2002.9,2006.7,2006.1,340.6,606.1,638.5,669.1,30.0,72.6,65.2,65.8,23.0,38.4,144.5,151.8,73.6,5595.5,5702.9,732395.0,262240.7,332397.5,10172.2,26909.6,34257.2
Chemical tanker,47,14,254.4,384.0,2008.3,2006.6,2007.3,2007.3,350.1,936.5,682.9,687.0,58.0,80.1,104.8,103.6,28.0,49.1,97.7,97.1,90.6,6904.9,7037.5,427077.1,1271221.6,1516485.9,9086.7,30448.6,36336.1
General cargo,41,33,153.4,203.2,2002.9,2004.2,2004.1,2004.6,524.8,829.8,716.0,721.9,61.0,121.5,179.6,178.4,35.0,63.6,65.2,66.6,37.2,2831.5,2885.8,299037.3,889989.3,1253816.0,7293.6,28672.6,37994.5
Service - tug,25,19,7.3,5.7,2015.6,2015.4,2015.9,2015.9,831.3,1141.0,1182.3,1085.3,410.0,910.7,1568.2,1410.5,13.0,127.4,178.8,165.7,27.8,2084.3,2124.3,145386.1,343794.5,460322.2,5815.4,15016.5,20274.9
Bulk carrier,24,23,837.5,1456.4,2009.9,2009.7,2011.1,2011.1,859.4,1242.7,1325.9,1337.0,92.0,203.1,646.8,641.7,76.5,122.0,157.0,156.3,74.1,5740.2,5850.4,611119.5,1282598.7,1606088.1,25463.3,85716.1,101226.4
Cruise,14,10,412.1,41.2,2006.1,2005.7,2004.1,2004.2,345.0,399.9,432.7,413.6,30.0,30.0,42.9,40.3,29.5,28.0,21.8,23.0,109.5,8476.4,8639.2,120235.4,742577.9,884507.9,8588.2,46133.7,51051.7
Liquefied gas tanker,10,3,6.0,6.4,1992.0,1994.3,1993.2,1993.2,220.5,283.3,428.3,430.6,12.0,26.5,22.8,21.8,13.0,14.2,93.3,98.5,6.4,483.0,492.3,4804.3,13918.7,15370.7,480.4,2630.3,3458.9
Refrigerated bulk,3,3,17.0,19.2,1993.0,1993.0,1995.4,1995.2,993.0,1482.4,1471.0,1446.8,170.0,154.0,161.4,160.5,192.0,164.0,111.6,114.9,14.9,1128.6,1150.3,56957.1,124454.0,140185.7,18985.7,40458.3,43682.8
Ro-Ro,2,2,9.5,10.3,2003.5,2003.5,1995.3,1995.3,623.8,623.8,937.7,963.9,66.5,66.5,122.0,122.2,26.0,26.0,42.4,42.5,1.9,150.3,153.2,11404.7,24358.7,25351.4,5702.4,13428.3,14507.5
Vehicle,1,1,36.3,12.5,2005.0,2005.0,2005.0,2005.0,827.9,827.9,827.9,827.9,49.0,49.0,49.0,49.0,18.0,18.0,18.0,18.0,2.4,188.8,192.4,12683.2,55919.4,64760.3,12683.2,48208.9,51883.3
