Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,180,53,3130.5,3919.5,2006.3,2007.6,2007.2,2007.1,597.4,904.2,1057.4,1087.8,45.0,70.0,466.5,483.8,32.0,34.0,43.2,43.7,699.9,53884.6,54919.2,3702115.0,13396885.8,15160063.9,20567.3,79383.7,95563.5
Oil tanker,79,19,113.4,174.2,2007.1,2003.7,2007.7,2007.0,279.2,460.2,486.9,505.0,31.0,43.6,78.1,82.2,26.0,40.8,72.6,75.0,59.0,4477.6,4563.5,597989.3,255033.0,310718.9,7569.5,20240.4,25791.8
Chemical tanker,49,15,326.6,496.2,2008.0,2005.8,2008.4,2008.4,603.2,977.9,855.6,865.3,56.0,76.9,192.9,194.3,30.0,36.9,35.1,35.1,97.2,7432.6,7575.3,551091.5,1619421.3,1924280.1,11246.8,36761.2,43495.5
General cargo,46,36,656.5,827.2,2003.0,2004.7,2002.9,2003.3,1225.7,1923.8,2380.8,2285.7,123.5,170.2,298.8,293.0,32.5,63.7,48.0,49.6,135.5,10412.4,10612.3,715679.3,2245118.0,3191253.3,15558.2,69631.4,92151.2
Bulk carrier,25,24,1055.5,1819.5,2009.9,2009.7,2009.8,2009.8,1589.4,1620.8,1584.8,1584.8,129.0,146.3,175.6,175.9,145.0,136.0,110.1,110.0,102.1,7902.7,8054.5,811560.5,1671631.8,2122274.5,32462.4,107790.1,127215.8
Service - tug,22,18,7.0,5.6,2015.7,2015.6,2015.1,2015.2,402.3,1517.7,1259.5,1177.3,151.5,382.2,1276.6,1124.0,49.5,192.5,119.1,112.3,14.4,1079.8,1100.6,144187.2,340959.3,456526.1,6554.0,16923.5,22849.6
Cruise,16,12,408.1,39.3,2006.2,2005.9,2003.5,2003.9,316.1,368.1,383.6,358.7,26.0,26.3,33.4,32.0,12.0,16.9,16.9,16.9,105.4,8165.8,8322.6,140126.5,749055.5,862083.0,8757.9,40788.8,43454.8
Liquefied gas tanker,11,4,7.0,7.5,1991.7,1993.0,1993.6,1993.5,408.3,503.6,473.2,473.9,38.0,44.9,47.2,46.8,23.0,42.4,49.6,49.7,6.5,490.7,500.2,5644.9,16354.1,18060.2,513.2,2809.6,3694.7
Refrigerated bulk,3,3,45.5,53.2,1993.0,1993.0,1991.2,1991.0,4553.0,4003.9,3936.2,4009.9,388.0,558.0,699.9,717.4,9.0,12.0,9.8,9.7,26.8,2035.9,2075.0,157858.2,344927.8,388528.7,52619.4,112131.3,121068.2
Ro-Ro,2,2,16.9,18.2,2003.5,2003.5,1995.3,1995.3,1110.2,1110.2,1661.1,1707.2,121.5,121.5,179.6,180.0,113.5,113.5,211.0,211.6,6.0,466.0,475.0,20271.8,43881.6,45210.2,10135.9,23873.2,25836.0
Ferry-pax only,1,1,0.1,0.0,1991.0,1991.0,1991.0,1991.0,335.0,335.0,335.0,335.0,124.0,124.0,124.0,124.0,10.0,10.0,10.0,10.0,0.2,15.7,16.0,1185.1,2413.7,3040.5,1185.1,2756.0,3633.3
Ferry-RoPax,1,1,59.1,7.3,1966.0,1966.0,1966.0,1966.0,5978.0,5978.0,5978.0,5978.0,516.0,516.0,516.0,516.0,1152.0,1152.0,1152.0,1152.0,20.6,1548.5,1578.2,45274.4,111960.0,137375.7,45274.4,96642.8,88021.3
Vehicle,1,1,53.5,18.5,2005.0,2005.0,2005.0,2005.0,1221.3,1221.3,1221.3,1221.3,68.0,68.0,68.0,68.0,9.0,9.0,9.0,9.0,4.2,322.1,328.3,18709.0,82486.5,95527.8,18709.0,71112.8,76533.0
