Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Kingston,1285,514,52664.4,54525.3,2006.1,2006.3,2007.4,2007.3,828.4,1574.0,1909.3,1715.9,68.0,160.9,370.2,345.8,18.0,41.6,26.5,29.9,6845.5,527028.5,537147.5,35316576.4,113182191.3,132677419.1,27483.7,102060.0,122463.6
Port Royal,1015,350,62897.1,74735.3,2007.1,2007.2,2008.1,2008.4,780.6,1518.4,2119.6,2067.8,62.0,155.2,404.2,428.7,21.0,37.2,27.0,28.1,7821.2,603914.7,615509.9,39030058.5,117431116.1,136183772.8,38453.3,138185.7,164923.7
Montego Bay,174,58,10411.3,1533.9,2002.8,2003.8,2007.7,2007.3,729.1,987.4,955.2,992.9,56.0,131.2,72.3,101.6,10.0,73.9,11.8,31.1,2172.8,167334.8,170547.7,1866669.5,15238894.2,19147617.4,10728.0,82164.9,100440.6
Ocho Rios,156,40,11019.7,1198.4,2008.2,2005.4,2010.8,2010.1,727.1,712.2,671.1,705.3,40.0,71.1,42.8,74.2,7.0,19.0,8.5,21.5,2044.3,158131.1,161167.3,1585307.2,13923382.8,17237243.4,10162.2,80301.7,95567.2
Falmouth,116,20,10476.4,1197.1,2010.3,2006.7,2010.6,2006.2,349.0,781.5,564.7,747.9,19.0,48.4,57.7,118.4,8.0,9.6,8.9,18.6,1555.1,120298.3,122608.1,22768.3,9777569.4,13661460.9,196.3,75802.5,103344.6
Rocky Point,100,90,3021.2,4004.2,2005.2,2005.4,2007.6,2008.1,1251.1,1284.4,1519.6,1441.6,112.5,143.4,193.6,182.5,69.0,119.3,112.5,115.8,510.2,36904.2,37612.7,1821747.6,6552419.5,7661740.0,18217.5,84907.4,110320.4
Esquivel,93,72,3559.0,6029.1,2006.9,2007.6,2008.0,2008.0,1245.0,1625.3,1739.2,1732.8,118.0,215.1,325.6,320.3,63.0,106.3,167.1,180.9,550.9,42395.8,43209.8,2746872.5,7728723.6,9675528.5,29536.3,113373.7,141940.9
Alligator Pond,63,45,1506.8,2508.6,2009.9,2010.2,2009.2,2009.1,1132.2,1289.2,1152.3,1165.3,101.0,129.5,186.6,191.5,67.0,94.7,95.9,95.1,268.8,20673.0,21069.9,961891.4,3941262.0,4757427.9,15268.1,77505.2,94489.2
Port Rhoades,58,21,2866.9,5347.7,2002.6,2009.3,2002.0,2001.8,1197.6,1445.3,1447.1,1454.8,101.0,153.8,178.7,178.5,66.0,58.9,69.4,69.7,222.1,17084.6,17412.6,1261573.7,3519412.2,4125604.2,21751.3,94424.6,115181.7
Rio Bueno,42,33,1878.8,2484.7,2008.4,2008.3,2009.5,2009.7,1071.6,2087.1,1648.7,2488.7,107.0,197.7,412.1,536.0,25.5,53.8,40.7,48.5,226.8,17496.3,17832.2,997557.6,3373840.3,4674464.6,23751.4,116520.2,150010.9
Lucea,10,8,595.0,79.5,2005.1,2004.4,2005.6,2005.1,1135.0,991.3,959.7,997.0,63.0,66.4,68.5,78.7,9.0,9.9,9.9,10.0,119.6,9246.2,9423.7,290697.8,1206445.4,1253540.4,29069.8,111134.8,111427.8
Saint Ann'S Bay,9,8,550.1,307.2,2001.2,2002.0,2003.4,2009.0,715.6,1165.0,1009.3,1875.3,43.0,88.2,140.4,328.3,6.0,5.8,6.0,5.5,100.3,7748.9,7897.7,230196.1,948494.9,1142417.0,25577.3,111300.6,126094.0
Port Antonio,9,9,514.8,827.1,2005.8,2005.8,2009.5,2010.2,672.8,2418.0,2206.0,3068.9,60.0,196.2,556.4,586.3,6.0,5.3,4.8,4.6,59.6,4610.0,4698.6,254356.3,846651.2,1126278.7,28261.8,138539.1,174127.9
Port Henderson,4,4,172.3,189.3,2010.2,2010.2,2008.5,2008.5,569.0,1501.0,1996.7,1916.4,75.0,112.2,223.5,221.0,19.5,17.5,8.5,8.7,26.7,2060.8,2100.4,164296.6,567683.8,620629.1,41074.1,144045.9,168176.1
Oracabessa,4,4,107.8,55.2,2003.5,2003.5,2004.3,2002.7,650.3,743.2,567.6,800.0,56.5,58.2,43.0,78.7,11.5,10.5,10.0,11.2,21.5,1666.3,1698.3,101050.0,334656.3,355063.3,25262.5,84145.3,87449.3
Savanna La Mar,2,2,79.4,111.4,2007.5,2007.5,2007.3,2007.4,1189.5,1189.5,1215.7,1168.3,216.5,216.5,169.9,191.3,7.0,7.0,8.0,7.5,12.9,1000.1,1019.3,60817.3,202979.7,229910.4,30408.6,114209.2,134859.6
