Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Montego Bay,289,42,1042.9,990.2,2001.5,2002.0,2007.9,2006.9,185.6,374.2,287.0,377.9,17.0,93.2,133.8,199.0,17.0,48.8,57.2,60.3,344.6,24815.5,25291.9,1370529.5,2975766.9,3338533.0,4742.3,16723.6,20642.5
Kingston,164,47,872.1,1480.1,1998.0,2001.2,2004.1,2004.6,211.4,988.4,458.7,480.4,25.0,194.1,264.6,273.4,29.0,186.6,231.6,175.2,489.5,37151.9,37865.2,1267465.3,2662223.8,3101800.1,7728.4,22415.6,27682.6
Port Royal,96,37,231.7,325.0,1999.4,2002.3,2003.3,2003.7,254.8,608.5,295.4,274.0,52.5,243.4,171.4,159.8,17.5,46.6,51.9,47.5,141.0,10681.7,10886.8,577251.7,1289329.6,1554920.1,6013.0,18005.4,22657.1
Rocky Point,67,11,265.7,252.1,2003.3,1995.2,2012.8,2012.7,405.1,323.9,596.0,579.5,50.0,182.7,85.6,84.0,40.0,255.7,43.3,42.2,89.4,5962.8,6077.2,265364.3,727206.8,851354.6,3960.7,18221.6,24076.2
Esquivel,64,20,1272.4,2411.6,1996.7,2002.5,2006.1,2006.1,175.3,370.3,1556.6,1640.8,51.0,282.2,534.0,535.1,39.0,82.8,203.1,205.8,197.8,15151.2,15442.1,1112839.0,2205799.9,2587845.7,17388.1,46880.3,57987.2
Ocho Rios,31,11,21.2,32.4,1990.1,1991.1,2005.4,2006.3,132.9,408.0,233.5,225.5,17.0,97.6,123.1,115.2,15.0,65.3,91.7,96.0,14.2,1070.7,1091.2,96296.5,163147.1,190893.7,3106.3,7778.4,9352.3
Port Rhoades,28,19,282.3,529.6,1997.9,2001.5,1997.9,1997.7,156.5,557.4,957.0,1050.2,31.0,201.8,33.6,31.8,32.0,94.9,713.6,728.1,36.6,2801.7,2855.5,156529.5,408002.6,478727.8,5590.3,22153.7,27105.1
Alligator Pond,25,16,32.3,50.4,1998.2,2001.9,2007.0,2006.5,123.8,243.2,142.0,131.2,37.0,74.4,39.6,25.0,40.0,68.3,103.9,112.4,18.6,1420.7,1447.9,100779.9,255105.7,332955.6,4031.2,11650.4,15224.7
Rio Bueno,21,12,168.4,316.2,1995.0,2001.5,1997.3,1997.1,151.5,360.0,871.1,958.4,62.0,163.6,307.8,312.4,37.0,77.9,16.1,14.6,23.9,1829.2,1864.3,93404.3,262785.8,315941.9,4447.8,18180.7,22513.4
Lucea,11,10,100.5,159.7,2005.9,2006.6,2007.5,2007.5,537.6,559.8,804.4,845.0,49.0,70.6,79.1,80.0,31.0,77.2,68.8,68.3,20.8,1576.2,1606.5,116234.1,250473.0,309125.9,10566.7,34106.2,42883.1
Port Antonio,5,4,1.9,1.8,1991.4,1994.2,2001.6,2005.0,111.5,164.3,173.4,253.6,25.0,37.4,43.4,56.7,9.0,14.2,9.1,9.1,1.3,99.7,101.6,12484.2,27611.2,33191.8,2496.8,5950.3,7234.1
Falmouth,3,1,0.2,0.1,1980.0,1980.0,1980.0,1980.0,225.2,225.2,218.0,218.0,23.0,23.0,53.8,53.8,16.0,16.0,23.1,23.1,0.9,64.1,65.4,424.7,871.3,938.9,141.6,315.0,355.7
Saint Ann'S Bay,2,2,4.3,7.1,1988.0,1988.0,2002.2,2002.6,397.6,397.6,238.9,236.6,112.0,112.0,81.8,80.8,25.0,25.0,1.4,0.6,0.7,56.6,57.7,4991.1,12980.0,19090.0,2495.5,9491.2,12449.9
Port Henderson,1,1,1.4,2.3,1999.0,1999.0,1999.0,1999.0,176.2,176.2,176.2,176.2,276.0,276.0,276.0,276.0,110.0,110.0,110.0,110.0,6.1,456.5,465.3,2747.4,7807.2,9247.7,2747.4,8611.7,10095.5
